,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
1165953,107,90,78,-9.76562,11.71875,1016.60156,-0.33588,1.22901,5.19084,27.90000,-36.90000,61.05000,-2.92969,12.20703,1013.18359,2.19084,1.73282,0.86260,43.20000,-61.05000,92.25000,-15.13672,-4.39453,1019.53125,0.15267,1.19084,0.79389,53.40000,-23.70000,58.95000,
1170953,107,92,75,-4.88281,2.44141,1020.01953,1.61069,-2.22137,1.61832,27.90000,-36.90000,61.05000,-13.67187,-3.90625,1021.97266,0.99237,-0.96183,-0.34351,43.05000,-63.15000,92.40000,4.88281,-9.76562,1015.13672,-1.29771,1.17557,-2.80916,52.50000,-21.60000,60.15000,
1175953,106,90,74,-0.97656,2.44141,1022.46094,0.15267,1.91603,-0.34351,28.20000,-37.35000,62.85000,-4.39453,-8.30078,1012.69531,0.75573,1.03053,1.90840,43.05000,-63.15000,92.40000,-12.69531,-12.20703,1023.92578,-0.58015,1.80153,-0.16031,52.50000,-21.60000,60.15000,
1180953,105,91,75,-8.78906,-10.74219,1023.92578,-2.39695,-0.89313,-0.54962,28.20000,-37.35000,62.85000,-5.37109,11.23047,1013.18359,1.25191,-0.09924,0.89313,44.70000,-63.00000,91.80000,-19.53125,-16.11328,1032.22656,-1.23664,1.51145,-1.17557,52.50000,-21.60000,60.15000,
1185953,109,99,73,-9.27734,0.48828,1028.80859,0.89313,-2.76336,1.66412,30.15000,-37.95000,61.95000,-2.92969,14.64844,1025.39063,0.57252,3.23664,1.76336,44.70000,-63.00000,91.80000,-10.25391,-4.88281,1030.27344,-0.82443,-1.09160,-0.73282,52.50000,-21.60000,60.15000,
1190953,105,94,75,-10.25391,-0.97656,1018.55469,1.87023,-2.13740,2.03817,30.15000,-37.95000,61.95000,0.48828,-8.30078,1006.34766,-1.29008,-0.16031,-1.43511,43.80000,-63.90000,91.35000,1.95312,-0.48828,1014.16016,-1.88550,1.50382,1.06107,53.85000,-21.60000,59.85000,
1195953,109,89,75,-4.39453,-4.88281,1015.62500,-0.17557,2.64122,-0.58779,30.15000,-37.95000,61.95000,-12.69531,0.97656,1016.11328,0.36641,-0.74809,0.04580,43.80000,-63.90000,91.35000,-10.74219,-4.39453,1012.20703,-2.09924,0.74046,0.00763,53.85000,-21.60000,59.85000,
1200953,107,93,75,-11.71875,4.88281,1016.60156,2.02290,-1.06107,2.61832,30.15000,-37.95000,61.95000,8.30078,10.25391,1009.76562,0.76336,3.25191,-0.25954,43.80000,-63.90000,91.35000,3.41797,1.46484,1027.83203,-1.03053,0.22137,-2.46565,53.85000,-21.60000,59.85000,
1205953,104,93,75,-13.18359,7.32422,1012.69531,2.72519,-1.01527,1.03817,29.25000,-38.10000,61.05000,-10.25391,1.95312,1020.99609,-0.31298,0.78626,0.72519,43.80000,-63.90000,91.35000,-0.48828,-2.44141,1006.83594,-1.03817,1.06870,0.05344,53.85000,-21.60000,59.85000,
1210953,106,90,74,-8.30078,14.64844,1027.83203,-2.22137,0.29008,-1.02290,29.25000,-38.10000,61.05000,5.37109,-5.85937,1017.57812,-0.25191,1.45802,0.12214,43.80000,-63.90000,92.40000,4.88281,-7.81250,1019.53125,0.81679,0.78626,0.83206,52.35000,-21.75000,60.45000,
1215953,104,91,75,-8.30078,0.48828,1021.48437,-1.94656,-0.57252,-0.70229,28.95000,-38.10000,63.45000,-0.48828,-2.44141,1007.81250,3.37405,1.22901,0.31298,43.80000,-63.90000,92.40000,6.34766,-12.69531,1026.85547,0.84733,1.80153,-1.60305,52.35000,-21.75000,60.45000,
1220953,107,90,73,6.83594,-4.88281,1015.13672,1.54962,-1.57252,0.31298,28.95000,-38.10000,63.45000,-9.27734,-1.46484,1024.90234,0.80153,-1.63359,-1.17557,42.90000,-63.30000,93.30000,-8.78906,-12.20703,1008.78906,-0.08397,0.37405,0.38168,54.00000,-22.50000,58.95000,
1225953,114,91,75,-17.57813,11.23047,1014.64844,1.96947,0.15267,1.39695,28.65000,-39.15000,61.80000,-3.90625,1.95312,1023.92578,-0.16794,1.12977,2.13740,42.90000,-63.30000,93.30000,-0.97656,0.00000,1023.92578,-2.11450,-0.55725,-0.27481,54.00000,-22.50000,58.95000,
1230951,107,92,77,-10.25391,-7.81250,1019.04297,-1.64885,-0.79389,0.18321,28.65000,-39.15000,61.80000,1.46484,-4.88281,1024.90234,-0.48092,-1.28244,0.35878,43.35000,-63.90000,92.40000,-10.74219,-0.48828,1018.06641,-2.27481,1.41985,-1.93893,53.85000,-22.35000,58.95000,
1235951,116,95,82,1.95312,9.27734,1009.76562,-2.03053,-0.19084,-0.51908,29.70000,-38.85000,61.80000,-11.23047,4.39453,1010.74219,0.75573,1.22137,1.26718,43.35000,-63.90000,92.40000,-14.64844,12.69531,1013.18359,-1.41985,0.27481,0.78626,53.85000,-22.35000,60.15000,
1240953,110,97,75,-10.74219,2.44141,1023.43750,2.70229,-1.36641,-1.01527,29.70000,-38.85000,61.80000,-2.44141,4.39453,1006.83594,0.73282,-1.41221,3.48855,44.85000,-62.70000,91.65000,-1.46484,-2.92969,1019.53125,-0.67939,-1.25191,-0.83969,53.55000,-22.65000,58.80000,
1245953,105,92,75,-11.23047,4.39453,1028.32031,2.16031,-1.26718,0.97710,29.70000,-38.85000,61.80000,0.97656,11.23047,1011.71875,0.54198,1.09924,-1.16794,44.85000,-62.70000,91.65000,-0.97656,-5.37109,1028.32031,1.28244,1.19847,-0.04580,53.55000,-22.65000,58.80000,
1250953,105,91,77,-15.62500,-0.48828,1028.32031,-1.15267,2.75573,0.11450,29.70000,-38.85000,61.80000,-3.41797,4.39453,1004.39453,0.80153,0.90840,0.42748,43.05000,-62.70000,92.70000,-7.81250,-7.32422,1011.23047,-0.45802,-0.70229,-0.48092,53.55000,-22.65000,58.80000,
1255953,107,93,77,-14.64844,0.00000,999.02344,-0.15267,0.94656,0.40458,29.55000,-37.95000,62.55000,2.44141,-2.44141,1012.69531,-0.12977,-1.20611,0.06107,43.05000,-62.70000,92.70000,-0.97656,2.44141,1025.39063,-1.01527,1.75573,-1.38168,53.55000,-22.65000,58.80000,
1260950,105,92,74,-9.76562,11.23047,1030.76172,1.32061,-1.58779,-0.32061,29.55000,-37.95000,62.55000,-9.76562,10.25391,1018.06641,0.65649,-0.74046,-0.79389,44.70000,-61.80000,92.85000,-13.67187,-5.85937,1023.92578,-0.32824,0.61832,-2.20611,54.75000,-22.50000,57.60000,
1265951,111,93,85,-10.74219,-1.95312,1014.64844,0.12977,0.28244,6.39695,27.90000,-37.35000,62.10000,5.37109,8.78906,1012.20703,-0.08397,0.65649,0.99237,44.70000,-61.80000,92.85000,1.46484,-3.41797,1008.30078,-2.48092,1.70992,-0.83969,54.75000,-22.50000,57.60000,
1270953,115,93,83,-16.11328,10.25391,1018.06641,-1.32824,0.77099,-2.05344,28.95000,-38.10000,63.90000,-12.69531,1.46484,1016.60156,-0.32061,1.81679,1.77863,44.70000,-61.80000,92.85000,4.39453,-20.50781,1029.29688,0.75573,0.81679,-0.60305,54.75000,-22.50000,57.60000,
1275953,117,91,79,-9.76562,-0.48828,1012.20703,0.17557,-1.67939,-1.36641,28.95000,-38.10000,63.90000,-4.88281,-6.83594,1017.08984,1.12977,-1.34351,-1.04580,44.70000,-61.80000,92.85000,-3.41797,2.92969,1020.99609,-0.55725,0.29008,0.09160,54.75000,-22.50000,57.60000,
1280953,106,101,75,-15.13672,2.44141,1027.34375,-0.16031,0.66412,-2.47328,27.75000,-38.55000,61.50000,-9.27734,2.44141,1011.23047,-0.22137,0.36641,-0.16031,43.35000,-63.15000,93.45000,-6.83594,-2.92969,1015.62500,-1.08397,0.57252,0.89313,54.45000,-24.00000,58.35000,
1286223,106,90,75,10.25391,-0.48828,1018.06641,3.12214,-2.51908,-0.28244,27.75000,-38.55000,61.50000,-13.67187,3.90625,1019.04297,1.40458,1.53435,-0.65649,43.35000,-63.15000,93.45000,-0.48828,8.30078,1013.67187,0.05344,1.72519,2.44275,54.45000,-24.00000,58.35000,
1291238,107,91,76,-20.50781,-2.92969,1021.48437,2.06870,-1.70229,-0.40458,27.75000,-38.55000,61.50000,-14.16016,0.97656,1016.60156,-0.31298,-0.91603,-1.67176,43.65000,-63.30000,91.80000,-4.39453,13.18359,1020.50781,2.15267,0.29771,-1.26718,53.55000,-21.90000,60.60000,
1296244,107,95,83,-23.92578,1.46484,1022.94922,2.96947,-2.78626,1.01527,27.75000,-38.55000,61.50000,0.97656,-7.32422,1018.06641,2.46565,0.77863,2.45802,43.65000,-63.30000,91.80000,-1.46484,-1.46484,1027.83203,0.84733,-1.83969,1.00763,53.55000,-21.90000,60.60000,
1301252,105,89,79,-18.55469,0.97656,1026.85547,-2.03817,1.83969,-2.15267,29.55000,-38.25000,62.55000,-13.18359,-0.48828,1011.71875,1.30534,1.67939,2.64122,44.70000,-61.80000,94.05000,-6.83594,4.88281,1023.43750,0.55725,-0.32061,0.67939,53.25000,-22.35000,58.80000,
1306263,104,93,75,-67.87109,46.38672,1024.90234,0.02290,0.57252,-19.64122,29.55000,-38.25000,62.55000,-0.97656,-6.34766,1008.30078,0.95420,1.38931,-3.19847,44.70000,-61.80000,94.05000,-10.74219,0.97656,1021.48437,-1.74046,1.81679,-0.94656,53.25000,-22.35000,58.80000,
1311269,111,93,75,16.11328,-16.11328,1018.06641,0.24427,-1.58015,-14.45038,28.80000,-38.55000,63.60000,3.41797,8.30078,1011.23047,0.22901,1.60305,1.49618,44.70000,-61.80000,94.05000,-9.27734,-8.78906,1015.62500,1.28244,1.58015,2.74809,53.85000,-21.60000,60.90000,
1316282,107,95,74,7.32422,-22.46094,1029.29688,2.38168,-2.66412,-9.68702,28.80000,-38.55000,63.60000,-4.88281,7.32422,1012.69531,1.83969,-0.04580,0.48855,44.70000,-61.80000,94.05000,-2.44141,0.48828,1016.11328,-0.13740,0.16794,-1.99237,53.85000,-21.60000,60.90000,
1321283,106,94,76,3.90625,-4.39453,1020.01953,-0.91603,-1.54962,-7.74809,29.10000,-37.50000,61.20000,3.41797,14.16016,1014.16016,0.54198,-0.22901,-0.04580,45.15000,-60.90000,93.75000,-2.92969,7.32422,1026.85547,-2.60305,2.18321,0.25954,54.30000,-23.85000,59.10000,
1326283,103,95,75,4.39453,13.18359,1018.55469,-2.13740,2.64885,-3.76336,29.10000,-37.50000,61.20000,-3.90625,-0.48828,1009.76562,2.07634,-0.93130,-1.42748,43.95000,-63.00000,91.80000,0.97656,3.90625,1025.39063,-0.31298,-0.76336,1.41985,54.30000,-23.85000,59.10000,
1331293,104,95,76,-2.92969,4.39453,1028.80859,2.69466,-3.17557,-0.29008,28.95000,-38.40000,61.80000,-4.88281,2.44141,1000.97656,0.30534,2.35878,1.54198,43.95000,-63.00000,91.80000,-9.27734,-0.48828,1029.29688,0.38168,3.52672,0.46565,54.30000,-21.60000,60.15000,
1336307,107,90,77,-11.23047,-1.95312,1017.08984,0.71756,-0.34351,4.47328,28.95000,-38.40000,61.80000,10.25391,11.23047,1022.94922,-0.15267,1.64885,2.41985,43.95000,-63.00000,91.80000,15.62500,-9.76562,1019.04297,0.95420,1.29771,1.48855,54.30000,-21.60000,60.15000,
1341315,107,92,77,5.85937,-4.39453,1020.01953,0.43511,-2.79389,-0.69466,28.95000,-38.40000,61.80000,-6.34766,19.04297,998.53516,-0.94656,1.03053,0.68702,43.95000,-63.00000,91.80000,-11.71875,-1.95312,1012.20703,-1.17557,1.72519,-1.16794,54.30000,-21.60000,60.15000,
1346323,107,90,75,-5.85937,8.30078,1011.71875,-2.93893,2.64122,1.26718,28.95000,-38.40000,61.80000,-6.83594,0.97656,1012.20703,1.34351,0.89313,0.61069,42.90000,-63.30000,92.25000,-8.30078,-2.92969,1022.94922,-2.36641,1.07634,-0.45802,54.30000,-21.60000,60.15000,
1351342,115,99,78,-17.57813,-6.83594,1022.94922,-1.90076,1.59542,-1.27481,28.20000,-40.35000,60.75000,-17.57813,2.44141,1016.11328,-0.67939,1.43511,0.28244,42.90000,-63.30000,92.25000,-0.97656,-1.46484,1017.57812,-2.04580,0.93893,1.87023,54.45000,-21.75000,61.05000,
1356355,108,92,75,-0.97656,14.64844,1012.20703,-0.92366,0.61069,1.27481,28.20000,-40.35000,60.75000,-10.25391,-6.34766,1018.06641,-0.63359,2.78626,-0.16794,43.05000,-62.40000,93.75000,-2.92969,-15.13672,1014.64844,-1.83206,0.12977,0.53435,54.45000,-21.75000,61.05000,
1361361,108,93,75,-18.06641,0.00000,1016.11328,0.03817,-2.06870,-1.03817,28.95000,-37.35000,63.45000,8.30078,6.83594,1024.41406,-0.51145,-1.45038,1.22137,43.05000,-62.40000,93.75000,-2.92969,-12.20703,1025.39063,1.23664,0.94656,0.74809,54.45000,-21.75000,61.05000,
1366365,109,98,76,-14.16016,9.76562,1022.46094,-0.52672,0.65649,-0.59542,28.95000,-37.35000,63.45000,0.00000,-1.46484,1020.50781,0.19847,2.09160,-0.55725,43.65000,-63.75000,90.45000,-20.99609,-2.92969,1020.99609,-0.93893,1.72519,-0.16794,54.45000,-21.75000,61.05000,
1371364,109,93,76,-7.32422,1.46484,1020.99609,1.88550,1.43511,-1.77099,29.10000,-37.50000,62.25000,-1.46484,5.85937,1022.46094,1.70229,1.19084,-1.00763,43.65000,-63.75000,90.45000,-1.95312,0.97656,1024.90234,-1.10687,-1.11450,1.68702,53.25000,-21.90000,60.60000,
1376367,106,91,75,-21.48438,12.69531,1025.87891,-0.09160,0.35878,-1.19084,29.10000,-37.50000,62.25000,-9.27734,1.95312,1017.57812,-0.88550,1.04580,-0.90840,43.65000,-63.75000,90.45000,-5.85937,-8.30078,1028.32031,-0.35878,0.09160,2.30534,53.25000,-21.90000,60.60000,
1381367,107,97,74,5.37109,5.85937,1017.08984,0.12214,-2.31298,2.74809,29.10000,-37.50000,62.25000,9.27734,4.39453,1002.44141,1.00763,1.62595,2.29771,43.65000,-63.75000,90.45000,1.46484,0.48828,1024.90234,-0.63359,0.52672,1.43511,54.30000,-22.35000,59.55000,
1386368,106,90,79,-10.25391,10.25391,1022.94922,0.92366,1.69466,1.83969,29.10000,-37.50000,62.25000,-1.95312,-11.71875,1015.13672,1.19847,1.02290,0.58015,43.20000,-63.30000,91.50000,0.00000,9.27734,1012.20703,-1.79389,1.60305,-0.68702,54.30000,-22.35000,59.55000,
1391374,108,94,74,-10.74219,0.00000,1022.46094,0.32824,1.19847,-0.83206,29.10000,-38.25000,62.25000,-12.69531,17.08984,1007.81250,-1.68702,0.87023,-0.04580,43.20000,-63.30000,91.50000,0.48828,-6.83594,1026.85547,-1.66412,1.38931,0.71756,54.30000,-21.90000,61.95000,
1396370,107,90,75,-14.16016,-7.81250,1021.48437,-3.16794,3.51145,1.45802,29.10000,-38.25000,62.25000,1.46484,-6.83594,1017.57812,0.36641,-0.27481,1.05344,43.95000,-61.05000,93.30000,0.00000,11.23047,1000.48828,-0.35115,-0.58015,-0.20611,54.30000,-21.90000,61.95000,
1401366,107,89,75,-8.78906,-0.48828,1021.97266,0.25191,1.29008,1.45802,29.70000,-37.35000,63.90000,-6.83594,-6.83594,1011.71875,-0.27481,-0.05344,-0.45802,43.95000,-61.05000,93.30000,-1.95312,4.88281,1012.69531,-0.34351,0.49618,-0.83969,52.95000,-22.50000,60.00000,
1406369,105,89,77,-0.48828,-9.27734,1015.13672,0.00763,-0.11450,4.19847,29.70000,-37.35000,63.90000,-3.90625,9.27734,1021.48437,0.80916,1.54962,-1.69466,43.95000,-61.05000,93.30000,-6.34766,-15.62500,1017.08984,0.38931,0.51145,1.25191,52.95000,-22.50000,60.00000,
1411370,108,90,75,0.48828,0.97656,1013.18359,-2.11450,0.55725,11.14504,27.75000,-37.95000,63.60000,-25.87891,0.00000,1008.78906,1.03053,0.92366,2.18321,43.95000,-61.05000,93.30000,12.69531,5.85937,1016.60156,-1.90840,1.23664,0.67176,52.65000,-19.95000,60.45000,
1416368,107,93,74,-1.95312,12.20703,1031.73828,-2.99237,3.29008,19.63359,27.75000,-37.95000,63.60000,0.00000,-6.83594,1027.83203,0.12214,1.11450,-0.12977,44.55000,-62.40000,93.75000,-8.30078,-1.95312,1019.53125,-0.86260,0.28244,-0.88550,52.65000,-19.95000,60.45000,
1421367,107,91,77,-31.25000,19.53125,1019.53125,1.12977,0.65649,20.81679,28.35000,-37.20000,63.30000,5.85937,10.25391,1017.08984,0.41221,0.03817,1.30534,44.55000,-62.40000,93.75000,-1.46484,5.85937,1015.13672,-2.38168,1.48855,1.06107,53.55000,-22.35000,58.80000,
1426368,106,90,76,-11.71875,-11.23047,1018.06641,-1.67176,-0.67939,22.16794,28.35000,-37.20000,63.30000,0.00000,-2.92969,1010.74219,-0.03053,3.62595,-0.25954,44.10000,-63.45000,91.95000,9.27734,0.48828,1027.34375,1.57252,0.45038,-0.43511,53.55000,-22.35000,58.80000,
1431368,107,91,77,-35.64453,19.04297,1016.11328,0.25191,1.97710,16.67939,28.35000,-37.20000,63.30000,-3.41797,-12.20703,1019.53125,0.84733,-1.09924,1.66412,44.10000,-63.45000,91.95000,3.90625,-4.88281,1016.60156,0.86260,-1.67176,0.18321,53.55000,-22.35000,58.80000,
1436368,107,95,74,-6.34766,11.23047,1025.87891,-3.84733,1.83206,12.28244,28.35000,-37.20000,63.30000,-13.18359,1.46484,1020.99609,0.64885,-2.37405,1.41221,45.15000,-61.20000,93.15000,-5.37109,3.90625,1014.64844,1.83206,0.10687,-3.28244,53.55000,-22.35000,58.80000,
1441369,105,94,75,35.15625,-18.55469,1010.25391,-3.22137,-8.96183,-4.22137,30.00000,-37.65000,64.50000,3.90625,-5.85937,1005.85937,0.12214,2.29008,2.43511,45.15000,-61.20000,93.15000,3.90625,0.48828,1017.57812,0.67176,0.35878,-1.09924,54.30000,-23.85000,59.55000,
1446370,105,98,75,12.20703,-10.74219,1018.06641,0.29771,-2.87786,11.09160,30.00000,-37.65000,64.50000,2.44141,-1.95312,1022.46094,-0.83969,-0.01527,3.33588,45.15000,-61.20000,93.15000,-13.18359,-15.13672,1019.53125,-2.06870,1.77863,-1.89313,54.30000,-23.85000,59.55000,
1451377,108,91,75,1.95312,-14.16016,1025.39063,-2.09924,1.65649,7.35878,28.80000,-37.95000,62.55000,-6.34766,7.81250,1006.34766,1.00000,3.62595,3.92366,45.15000,-61.20000,93.15000,8.30078,-5.37109,1029.29688,1.06107,0.51908,0.88550,53.70000,-20.70000,60.00000,
1456382,110,91,74,-29.29688,20.99609,1031.25000,-1.77863,3.75573,8.69466,28.80000,-37.95000,62.55000,-10.25391,-0.48828,1020.50781,0.26718,0.57252,-1.05344,43.95000,-61.80000,93.60000,5.85937,1.95312,1022.46094,-2.29008,2.11450,-2.14504,53.70000,-20.70000,60.00000,
1461384,107,92,72,-7.32422,-0.48828,1024.90234,1.27481,-1.48855,17.20611,28.65000,-36.15000,64.20000,-5.37109,4.88281,1012.69531,0.42748,-0.00763,0.94656,43.95000,-61.80000,93.60000,5.85937,3.41797,1017.57812,-0.22137,0.58015,-1.20611,55.20000,-22.95000,58.65000,
1466388,116,93,77,5.37109,-25.87891,1012.20703,1.83969,-0.16031,17.24427,28.65000,-36.15000,64.20000,-9.27734,3.41797,1007.32422,0.35115,0.06870,-1.99237,44.55000,-64.20000,92.40000,-19.53125,-16.11328,1018.55469,0.77099,0.17557,-0.66412,55.20000,-22.95000,58.65000,
1471391,104,94,77,17.57813,-19.04297,1015.13672,-1.31298,0.50382,25.05343,29.25000,-39.60000,62.85000,10.25391,7.32422,1009.76562,-0.14504,-1.70229,-0.06870,44.55000,-64.20000,92.40000,0.48828,-2.92969,1015.62500,-1.86260,0.83969,0.86260,53.55000,-21.15000,60.15000,
1476399,107,92,75,5.37109,-19.53125,1013.18359,-1.70992,2.06870,29.54198,29.25000,-39.60000,62.85000,-2.92969,-4.88281,1000.48828,0.67939,1.94656,0.38168,44.55000,-64.20000,92.40000,9.76562,4.88281,1016.11328,0.03817,0.69466,-1.80916,53.55000,-21.15000,60.15000,
1481421,110,93,76,15.13672,-23.43750,1008.78906,0.25191,-0.58779,40.64122,29.25000,-39.60000,62.85000,5.37109,1.46484,1017.08984,0.65649,0.87786,-0.43511,44.55000,-64.20000,92.40000,0.97656,-46.87500,1051.75781,-0.98473,1.12977,15.12214,53.85000,-21.90000,59.10000,
1486441,106,94,77,-4.88281,-4.39453,1007.32422,0.32061,-1.85496,50.87786,29.25000,-39.60000,62.85000,-0.97656,2.92969,1008.78906,-0.78626,2.67939,2.29008,43.80000,-64.65000,91.65000,-8.30078,-73.24219,1023.92578,-1.00000,2.70229,1.60305,53.85000,-21.90000,59.10000,
1491452,107,99,76,-1.95312,-12.69531,1007.32422,1.14504,1.61069,59.90840,30.30000,-38.40000,62.10000,-9.27734,-3.41797,1016.11328,0.63359,0.20611,-2.00763,43.80000,-64.65000,91.65000,-11.23047,-4.39453,1025.39063,-2.42748,1.54962,-3.12214,53.70000,-20.70000,60.75000,
1496459,109,87,76,2.44141,-23.92578,1013.67187,-1.87023,0.18321,62.80153,30.30000,-38.40000,62.10000,-26.85547,153.80859,1016.60156,0.03053,-0.06870,7.46565,44.10000,-61.20000,93.45000,-5.37109,12.20703,1013.18359,-0.63359,-0.79389,-6.35115,53.70000,-20.70000,60.75000,
1501471,109,93,77,-3.41797,-37.59766,1004.88281,-2.91603,-0.31298,69.58778,31.20000,-36.45000,64.05000,14.16016,-7.32422,1010.25391,0.42748,1.01527,8.06107,44.10000,-61.20000,93.45000,20.01953,23.92578,1029.29688,-1.95420,2.59542,-8.46565,53.70000,-20.70000,60.75000,
1506480,109,94,78,-5.85937,54.68750,1023.43750,1.19847,-1.77099,74.29008,31.20000,-36.45000,64.05000,-13.67187,6.34766,1021.97266,-1.25954,1.92366,8.51908,43.95000,-63.00000,91.20000,-24.41406,9.76562,1016.60156,-0.87786,1.60305,-13.27481,53.70000,-20.70000,60.75000,
1511487,107,92,75,14.16016,23.92578,1020.50781,0.11450,-3.98473,77.78626,31.80000,-39.15000,62.10000,-12.20703,-4.39453,1007.81250,-2.05344,0.81679,8.34351,43.95000,-63.00000,91.20000,15.62500,-4.88281,1020.01953,1.09924,1.00763,-13.94656,52.50000,-20.55000,59.55000,
1516500,107,93,74,-27.34375,82.03125,1025.87891,2.36641,-2.91603,84.80153,31.80000,-39.15000,62.10000,-19.53125,6.34766,1016.60156,0.35115,1.89313,8.14504,43.95000,-63.00000,91.20000,-11.23047,-0.48828,1027.34375,-0.03053,1.33588,-12.80916,52.50000,-20.55000,59.55000,
1521508,105,93,74,75.68359,7.81250,1013.67187,-4.48092,1.32824,71.54198,31.80000,-39.15000,62.10000,0.48828,-30.27344,1019.53125,-2.83969,1.85496,6.74809,43.95000,-63.00000,91.20000,-5.85937,-19.53125,1019.04297,-0.89313,-0.30534,-12.64886,52.50000,-20.55000,59.55000,
1526518,104,101,75,-24.90234,30.76172,1035.15625,-0.39695,1.79389,66.52672,31.80000,-39.15000,62.10000,3.41797,-31.25000,1010.74219,-0.87023,2.31298,4.80153,42.90000,-64.50000,91.50000,-0.97656,-33.20313,1019.53125,2.45038,1.01527,-12.61832,52.50000,-20.55000,59.55000,
1531528,105,98,74,-18.06641,17.08984,1021.48437,-1.70229,-0.03053,70.80916,31.05000,-37.65000,62.40000,-26.85547,22.46094,1014.64844,1.41221,-0.77863,6.58779,42.90000,-64.50000,91.50000,-46.87500,-0.97656,1023.43750,-0.41221,0.89313,-16.37405,52.80000,-21.15000,60.90000,
1536536,107,90,75,14.16016,-28.80859,1018.06641,-0.50382,1.56489,77.64122,31.05000,-37.65000,62.40000,-4.39453,-21.48438,1014.16016,-0.02290,0.99237,6.93893,44.55000,-61.65000,93.15000,-85.93750,-35.64453,1011.71875,-1.24427,2.34351,-19.91603,52.80000,-21.15000,60.90000,
1541544,108,91,83,14.64844,-55.66406,1021.48437,-0.19847,-0.77099,71.80153,32.70000,-35.70000,62.55000,-7.32422,-12.69531,1001.46484,0.40458,1.25954,4.05344,44.55000,-61.65000,93.15000,-0.97656,-31.73828,1021.97266,-0.19847,2.52672,-14.85496,52.95000,-22.95000,59.70000,
1546547,107,94,73,41.01563,-104.98047,1026.36719,-1.51908,-0.26718,82.61832,32.70000,-35.70000,62.55000,3.41797,-11.71875,1014.16016,0.62595,-1.55725,2.83206,44.55000,-61.65000,93.15000,43.45703,1.95312,1041.50391,-2.92366,0.87786,-16.42748,52.95000,-22.95000,59.70000,
1551554,107,92,75,0.97656,-39.06250,1040.52734,0.87786,-1.00000,88.27481,33.00000,-36.75000,62.25000,1.46484,24.41406,1018.06641,1.00000,-0.12214,2.08397,44.55000,-61.65000,93.15000,-15.62500,2.44141,1010.74219,-1.69466,-1.32824,-12.60305,53.25000,-21.15000,61.65000,
1556561,105,93,74,-59.57031,-167.96875,999.02344,1.70229,-2.16031,117.94656,33.00000,-36.75000,62.25000,-22.46094,24.90234,1019.04297,1.19847,-1.12214,1.35115,45.45000,-61.50000,92.85000,-21.48438,-5.85937,1013.18359,-1.00763,-1.42748,-12.04580,53.25000,-21.15000,61.65000,
1561560,107,91,77,-60.05859,-155.27344,1022.46094,-3.71756,1.36641,138.28244,33.60000,-34.05000,64.20000,-12.20703,-9.27734,1007.32422,3.22901,-0.38168,1.61069,45.45000,-61.50000,92.85000,-35.15625,-11.23047,1011.71875,-4.43511,-3.64885,-15.30534,52.95000,-22.95000,59.70000,
1566570,115,94,84,-0.48828,-139.16016,1020.01953,-2.31298,3.41221,131.89313,33.60000,-34.05000,64.20000,-19.53125,24.41406,1017.57812,2.75573,-3.41221,0.25954,44.25000,-63.75000,92.55000,19.04297,-7.32422,1036.62109,-2.72519,-2.48092,-18.46565,52.95000,-22.95000,59.70000,
1571575,108,91,78,62.98828,-142.08984,995.60547,-0.01527,5.14504,190.60306,33.60000,-34.05000,64.20000,-9.27734,7.81250,1017.57812,1.64122,-4.45038,1.16794,44.25000,-63.75000,92.55000,1.95312,-3.41797,1011.71875,-2.51145,1.13740,-23.80916,51.90000,-22.20000,60.45000,
1576575,105,91,75,-34.17969,633.78906,1019.53125,-2.65649,-14.00000,179.08397,33.60000,-34.05000,64.20000,6.83594,-22.46094,1023.92578,5.47328,-3.19084,1.44275,43.80000,-61.20000,92.40000,-53.22266,8.78906,1041.50391,-1.87786,2.82443,-25.05343,51.90000,-22.20000,60.45000,
1581574,104,92,75,-139.64844,-216.30859,982.91016,-4.21374,-4.91603,202.85497,35.10000,-33.45000,63.30000,7.32422,-6.34766,1013.18359,3.32824,-4.86260,-0.19847,43.80000,-61.20000,92.40000,57.61719,-25.39063,1042.48047,1.17557,9.19847,-16.96183,53.25000,-23.10000,59.55000,
1586574,108,91,75,-174.80469,68.35938,1026.85547,4.70229,-6.62595,202.65649,37.20000,-35.25000,63.30000,4.39453,5.37109,1019.53125,4.08397,-4.18321,-0.35115,43.80000,-61.20000,92.40000,61.52344,3.90625,1020.99609,1.34351,2.06107,-11.83969,53.25000,-23.10000,59.55000,
1591575,109,89,76,76.17188,-496.58203,923.33984,-4.63359,2.65649,218.32062,37.20000,-35.25000,61.20000,2.92969,-0.48828,1021.97266,4.32824,-1.61069,2.05344,43.80000,-61.20000,92.40000,12.20703,12.69531,1016.11328,0.77863,1.51908,-6.46565,53.25000,-23.10000,59.55000,
1596575,106,92,83,-215.33203,618.16406,1208.49609,2.33588,-5.77863,206.53435,38.25000,-33.45000,63.00000,-4.88281,24.41406,1003.41797,0.90076,-1.90840,-0.45802,43.35000,-61.20000,92.70000,5.37109,7.81250,1008.78906,0.21374,2.29008,-8.47328,53.25000,-23.10000,59.55000,
