,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
3027516,112,93,76,-6.34766,1.46484,1026.36719,1.72519,-1.74046,-0.81679,41.85000,-23.40000,170.85001,183.59375,127.92969,1305.66406,41.51908,-29.23664,-12.88550,9.90000,-5.70000,99.45000,63.47656,-17.08984,1012.69531,-0.34351,-1.10687,-2.82443,-7.35000,-53.40000,107.40000,
3032515,110,104,81,15.13672,6.34766,1025.87891,1.34351,-0.18321,1.83206,41.85000,-23.40000,170.85001,214.84375,91.79688,1367.67578,49.01527,-27.23664,-11.58779,9.90000,-5.70000,99.45000,66.40625,-31.73828,1004.88281,-2.59542,-1.39695,-2.21374,-7.35000,-53.40000,107.40000,
3037516,111,95,76,6.34766,-20.01953,1026.85547,-2.89313,-0.95420,-4.29771,41.85000,-23.40000,170.85001,253.41797,62.98828,1410.15625,40.70229,-22.14504,-10.00763,8.70000,-4.95000,98.10000,94.72656,-5.85937,1005.37109,-3.44275,1.30534,-2.61069,-5.70000,-54.00000,109.20000,
3042515,109,99,79,-3.90625,-6.83594,1010.74219,-2.00000,0.45802,-1.91603,41.85000,-23.40000,170.85001,270.50781,68.35938,1449.21875,25.04580,-24.13741,-6.96183,8.70000,-4.95000,98.10000,87.89063,-14.16016,999.02344,1.09160,2.20611,1.02290,-5.70000,-54.00000,109.20000,
3047515,111,94,83,-20.01953,10.25391,1011.71875,0.11450,-0.80916,1.52672,41.10000,-22.65000,171.60001,284.17969,109.86328,1500.97656,7.84733,-23.02290,-5.48855,11.55000,-5.25000,99.75000,71.28906,-37.10938,1015.62500,2.40458,1.45802,0.84733,-5.70000,-54.00000,109.20000,
3052516,115,92,77,1.46484,-0.48828,1028.32031,1.06870,-1.51145,-1.04580,41.10000,-22.65000,171.60001,319.33594,145.50781,1572.75391,-0.75573,-29.03053,-4.93130,11.55000,-5.25000,99.75000,95.70313,-7.32422,1015.62500,0.75573,4.15267,0.20611,-5.70000,-54.00000,109.20000,
3057516,108,100,79,6.83594,-15.62500,1030.76172,-0.06870,1.22137,0.45038,40.05000,-22.35000,172.20000,336.42578,162.59766,1624.02344,4.64122,-34.41985,-9.37405,11.55000,-5.25000,99.75000,79.10156,-5.37109,1036.13281,-1.02290,2.03817,0.87023,-5.70000,-55.50000,107.55000,
3062515,109,93,76,-11.71875,-14.16016,1020.01953,-1.26718,-0.59542,0.94656,40.05000,-22.35000,172.20000,354.98047,171.38672,1681.15234,17.40458,-40.22137,-10.06870,11.55000,-5.25000,99.75000,99.60938,0.48828,1023.43750,0.12977,-1.93893,-0.20611,-5.70000,-55.50000,107.55000,
3067515,109,97,85,-9.27734,-40.52734,1025.87891,0.69466,-2.54198,5.85496,41.70000,-21.00000,171.45000,366.21094,184.08203,1762.69531,19.45038,-43.14504,-10.51145,8.40000,-4.65000,99.15000,99.12109,-6.34766,993.16406,-1.54962,-1.75573,-2.22137,-6.60000,-55.65000,108.45000,
3072515,107,95,83,-21.48438,-12.69531,1022.94922,0.55725,-0.70992,-1.14504,41.70000,-21.00000,171.45000,395.01953,138.67187,1802.24609,9.61832,-40.68702,-9.88550,8.40000,-4.65000,99.15000,75.19531,-15.62500,1006.83594,-0.03053,1.03053,-2.83969,-6.60000,-55.65000,108.45000,
3077516,110,92,85,-13.67187,-20.01953,1007.32422,-1.54198,-0.10687,-2.26718,41.70000,-21.00000,171.45000,413.08594,93.75000,1839.35547,4.10687,-39.57252,-9.91603,9.30000,-3.30000,99.30000,72.75391,-19.04297,1008.30078,-0.19847,1.41985,-0.19847,-7.80000,-54.30000,107.85000,
3082515,116,94,78,-1.46484,6.34766,1027.34375,-0.44275,4.00763,-7.22901,41.70000,-21.00000,171.45000,427.73437,82.03125,1866.69922,-1.43511,-26.67939,-2.64122,9.30000,-3.30000,99.30000,82.03125,-18.06641,1007.81250,-0.33588,4.01527,0.81679,-7.80000,-54.30000,107.85000,
3087515,110,100,83,14.16016,9.27734,1024.41406,2.38168,-0.76336,1.48855,40.65000,-22.50000,170.70000,408.69141,125.48828,1889.16016,-12.00763,-15.45802,5.54962,8.10000,-4.20000,99.90000,63.96484,-11.23047,1033.20313,-3.32824,3.75573,0.17557,-7.50000,-54.30000,108.15000,
3092516,94,107,77,7.32422,19.53125,1019.04297,2.32061,-2.09160,2.96183,40.65000,-22.50000,170.70000,411.13281,143.55469,1885.74219,-24.35114,1.21374,9.48092,8.10000,-4.20000,99.90000,76.17188,-35.15625,1025.39063,-1.06107,0.09924,-1.74046,-7.50000,-54.30000,108.15000,
3097515,108,95,77,-8.78906,8.78906,1023.92578,-3.43511,0.83206,0.85496,40.95000,-21.45000,170.70000,414.06250,151.36719,1848.14453,-24.17557,9.70229,11.85496,8.10000,-4.20000,99.90000,66.89453,-39.06250,1018.55469,-1.46565,-3.07634,-1.66412,-7.35000,-55.35000,107.70000,
3102515,108,93,84,-8.30078,-0.48828,1022.46094,-2.41985,2.34351,-0.34351,40.95000,-21.45000,170.70000,447.75391,156.73828,1810.54688,-20.20611,16.94657,9.64886,8.10000,-4.20000,99.90000,83.98438,-12.20703,1011.23047,0.22901,-3.17557,-0.23664,-7.35000,-55.35000,107.70000,
3107516,111,93,75,-7.81250,-6.83594,1033.69141,0.80916,-3.19847,-1.97710,40.80000,-22.65000,171.14999,483.39844,140.13672,1784.66797,-16.38168,20.45038,5.23664,8.40000,-6.15000,99.90000,83.49609,-4.88281,1019.53125,1.34351,0.29771,2.09924,-4.95000,-54.30000,107.85000,
3112516,115,98,83,-2.44141,-1.46484,1011.71875,1.29771,-1.33588,0.23664,40.80000,-22.65000,171.14999,498.53516,90.82031,1742.67578,-11.99237,15.83969,10.29008,8.40000,-6.15000,99.90000,70.31250,-10.74219,1017.57812,-0.73282,-0.51908,1.99237,-4.95000,-54.30000,107.85000,
3117516,108,103,75,4.39453,23.43750,1012.20703,-0.34351,-0.06870,-5.07634,41.10000,-20.55000,171.60001,501.46484,61.03516,1743.65234,-18.88550,12.25954,13.02290,8.55000,-5.25000,97.95000,44.43359,-18.55469,1017.08984,-0.86260,1.22901,4.62595,-4.95000,-54.30000,107.85000,
3122515,109,95,82,9.27734,13.18359,1020.01953,-1.41221,1.12214,-1.32061,41.10000,-20.55000,171.60001,525.39062,45.89844,1745.60547,-37.77863,8.82443,17.06870,8.55000,-5.25000,97.95000,73.73047,-24.90234,1032.71484,-1.23664,2.59542,1.47328,-4.95000,-54.30000,107.85000,
3127516,111,94,75,0.48828,-3.41797,1020.50781,-0.20611,-0.22137,3.57252,41.10000,-20.55000,171.60001,531.73828,-13.67187,1739.25781,-52.25954,6.98473,19.55725,8.55000,-5.25000,97.95000,77.63672,-23.43750,1023.43750,-2.79389,1.06870,-1.67939,-6.75000,-55.05000,108.90000,
3132516,106,97,77,-2.44141,14.64844,1018.55469,2.60305,-3.12214,0.82443,41.10000,-20.55000,171.60001,516.60156,-23.92578,1730.46875,-58.89313,15.32061,28.40458,8.55000,-5.25000,97.95000,72.26563,-19.04297,1008.30078,-1.58015,-0.81679,0.96183,-6.75000,-55.05000,108.90000,
3137515,107,94,84,-7.81250,1.46484,1022.46094,-1.46565,-0.74046,-1.96947,38.25000,-21.60000,169.80000,550.29297,-31.25000,1714.35547,-69.20611,19.03053,33.93130,7.50000,-4.50000,100.05000,62.01172,-32.71484,1014.64844,0.00763,1.16031,0.34351,-6.75000,-55.05000,108.60000,
3142515,115,94,78,-5.37109,12.69531,1032.71484,-0.24427,1.18321,-2.86260,38.25000,-21.60000,169.80000,517.08984,-9.27734,1675.78125,-77.91603,28.56489,37.74809,7.50000,-4.50000,100.05000,72.75391,-14.16016,1008.78906,1.05344,0.96183,0.07634,-6.75000,-55.05000,108.60000,
3147516,111,98,76,-2.44141,17.08984,1017.57812,2.19084,-0.26718,2.26718,42.00000,-22.50000,172.05000,463.37891,8.78906,1642.57813,-85.03053,34.96183,42.74046,9.60000,-4.50000,98.55000,71.28906,-23.92578,1017.57812,1.36641,0.93893,0.82443,-7.80000,-54.75000,107.85000,
3152516,109,121,85,4.88281,11.71875,1016.11328,1.55725,-0.77863,2.22137,42.00000,-22.50000,172.05000,427.73437,53.22266,1589.35547,-96.98473,39.44275,47.02290,9.60000,-4.50000,98.55000,68.35938,-20.50781,1004.88281,-1.21374,1.38168,-0.54962,-7.80000,-54.75000,107.85000,
3157516,110,95,78,-19.04297,2.92969,1023.92578,-0.72519,1.69466,-0.61832,41.55000,-22.35000,170.10001,406.73828,102.53906,1550.29297,-108.05344,46.36641,48.09160,8.25000,-6.30000,98.25000,64.45313,-20.01953,1031.25000,-1.77099,2.83969,-0.83206,-5.70000,-54.75000,108.60000,
3162515,109,95,79,-8.78906,-14.64844,1018.55469,-3.40458,1.38168,-0.02290,41.55000,-22.35000,170.10001,408.69141,61.52344,1487.30469,-98.69466,51.77863,44.31298,8.25000,-6.30000,98.25000,71.28906,-19.53125,1009.76562,-1.47328,0.11450,-1.01527,-5.70000,-54.75000,108.60000,
3167515,109,97,84,-15.62500,-15.62500,1016.11328,-0.46565,-2.81679,0.01527,40.80000,-21.60000,170.55000,377.92969,20.01953,1427.24609,-77.96947,64.25954,44.83969,8.25000,-6.30000,98.25000,70.80078,-21.97266,1021.48437,-2.37405,1.35878,2.89313,-6.45000,-54.30000,108.90000,
3172516,109,93,76,0.00000,3.90625,1024.90234,0.55725,-1.25954,0.03817,40.80000,-21.60000,170.55000,356.44531,14.64844,1360.35156,-73.57252,74.41985,47.25954,8.25000,-6.30000,98.25000,67.87109,-19.04297,1012.69531,-0.81679,1.93130,0.14504,-6.45000,-54.30000,108.90000,
3177514,109,99,79,0.00000,-9.76562,1016.11328,-0.01527,2.23664,-0.59542,40.80000,-21.60000,170.55000,357.42187,-5.37109,1282.71484,-84.89313,85.61832,49.01527,7.65000,-7.35000,98.85000,95.70313,-8.78906,1015.62500,2.56489,0.39695,-0.20611,-4.95000,-54.00000,108.90000,
3182510,111,95,83,-2.92969,-7.81250,1021.97266,-2.70229,1.94656,1.00763,40.80000,-21.60000,170.55000,322.26562,-38.08594,1179.19922,-88.79389,89.80153,49.64122,7.65000,-7.35000,98.85000,83.98438,-17.08984,1012.20703,-0.76336,1.64122,-0.61069,-4.95000,-54.00000,108.90000,
3187510,112,99,77,0.48828,-8.30078,1026.85547,-2.82443,-1.08397,2.10687,40.50000,-20.85000,170.85001,322.75391,-22.94922,1101.56250,-87.26717,89.54198,55.13741,8.70000,-6.90000,99.45000,81.05469,-12.69531,1008.30078,-0.86260,2.89313,-1.47328,-4.95000,-54.00000,108.90000,
3192510,108,93,77,1.46484,-5.85937,1012.69531,0.56489,-1.74809,-0.46565,40.50000,-20.85000,170.85001,310.05859,-25.39063,1038.57422,-89.51145,89.77100,52.29008,8.70000,-6.90000,99.45000,91.79688,-22.94922,1013.18359,-0.18321,2.03053,1.74809,-4.95000,-54.00000,108.90000,
3197510,111,94,78,0.00000,-8.78906,1025.39063,-2.40458,0.36641,-4.10687,40.80000,-21.60000,170.55000,270.99609,-20.01953,975.09766,-90.22900,82.80153,53.89313,8.70000,-6.90000,99.45000,70.80078,-19.04297,1013.18359,-0.11450,1.02290,0.50382,-7.05000,-53.55000,108.15000,
3202514,111,103,78,-1.46484,-6.34766,1025.39063,-0.71756,2.37405,-2.43511,40.80000,-21.60000,170.55000,244.62891,-30.27344,948.24219,-86.10687,79.25191,54.24427,8.70000,-6.90000,99.45000,74.70703,-13.67187,1020.01953,-0.33588,-2.58015,2.40458,-7.05000,-53.55000,108.15000,
3207515,109,98,81,-5.85937,8.30078,1020.01953,1.90840,-1.78626,1.77099,41.70000,-22.95000,169.35001,212.89062,-36.13281,914.06250,-85.61832,75.36641,56.09160,9.30000,-8.25000,99.75000,73.24219,-17.08984,1011.71875,-0.29771,-0.92366,-0.24427,-7.05000,-53.55000,108.15000,
3212515,118,92,79,-6.83594,4.88281,1020.01953,-0.21374,0.55725,3.09160,40.20000,-21.45000,169.95000,177.73437,5.37109,892.57812,-93.56489,68.42748,54.86259,9.30000,-8.25000,99.75000,76.17188,-8.78906,1016.60156,-1.28244,2.46565,0.77099,-7.05000,-53.55000,108.15000,
3217516,118,99,75,-17.57813,2.92969,1020.01953,-2.06107,0.78626,-0.57252,40.20000,-21.45000,169.95000,147.94922,33.20313,873.53516,-106.09161,66.40458,47.86259,10.50000,-10.35000,100.20000,62.50000,-16.11328,1022.46094,-1.25191,1.45038,-1.20611,-7.35000,-53.10000,108.75000,
3222515,109,88,83,-2.44141,0.97656,1010.74219,-3.03817,1.92366,0.57252,40.20000,-21.45000,169.95000,119.62891,44.92188,841.30859,-100.89313,58.87786,40.54198,10.50000,-10.35000,100.20000,66.89453,-13.18359,1018.06641,-1.70229,0.16031,-0.90076,-7.35000,-53.10000,108.75000,
3227516,111,94,75,5.37109,1.95312,1012.20703,-0.07634,-1.51145,-1.43511,40.20000,-21.45000,169.95000,113.76953,10.74219,851.56250,-85.61832,55.90076,41.56488,9.90000,-11.40000,99.45000,46.38672,-14.64844,1014.16016,-0.46565,1.63359,1.22901,-7.50000,-54.75000,108.15000,
3232516,111,94,85,-4.88281,10.74219,1014.16016,2.63359,-1.51908,-0.52672,40.20000,-21.45000,169.95000,74.70703,9.27734,843.26172,-79.99236,52.86259,41.84733,9.90000,-11.40000,99.45000,64.94141,-17.08984,1029.29688,1.46565,-0.55725,-0.02290,-7.50000,-54.75000,108.15000,
3237516,108,92,81,5.85937,2.92969,1022.94922,0.12977,3.56489,-2.46565,40.95000,-22.20000,171.00000,52.73438,32.71484,840.82031,-90.10687,49.41221,42.99237,9.90000,-11.40000,99.45000,79.58984,-22.46094,1008.78906,-0.65649,-0.15267,2.58015,-7.05000,-54.30000,107.55000,
3242515,108,93,77,7.32422,-10.25391,1025.39063,-0.69466,2.43511,-1.93893,41.55000,-22.65000,170.10001,18.06641,44.43359,854.00391,-107.87023,49.67939,43.90076,9.90000,-11.40000,99.45000,58.10547,-24.90234,1023.92578,-1.32061,7.17557,1.20611,-7.05000,-54.30000,107.55000,
3247515,111,97,79,-4.88281,-3.41797,1016.11328,1.50382,-1.61832,0.41221,41.55000,-22.65000,170.10001,14.16016,32.22656,833.98437,-105.96947,55.57252,45.48855,11.25000,-11.10000,100.50000,77.63672,-19.53125,1039.06250,0.03053,-0.35115,-0.31298,-6.60000,-54.15000,108.00000,
3252516,110,98,76,-2.44141,1.95312,1005.85937,-0.41221,-1.19847,-1.32824,41.10000,-21.90000,170.85001,19.04297,-5.85937,782.22656,-88.75572,65.15267,46.12214,11.25000,-11.10000,100.50000,71.77734,-17.57813,1001.95312,-0.27481,1.36641,2.03817,-6.60000,-54.15000,108.00000,
3257516,109,97,78,-3.41797,11.71875,1017.57812,0.17557,3.22137,-1.23664,41.10000,-21.90000,170.85001,-22.46094,-29.29688,719.23828,-73.95420,76.76336,50.27481,10.50000,-11.85000,99.90000,48.33984,-17.57813,1015.62500,-2.56489,5.74809,-1.14504,-6.90000,-54.15000,106.65000,
3262515,109,95,79,7.32422,19.04297,1026.85547,2.22901,-3.12214,-0.03817,41.10000,-21.90000,170.85001,-43.94531,-49.80469,630.37109,-77.35114,88.54962,53.50382,10.50000,-11.85000,99.90000,73.24219,-23.43750,1020.99609,1.16794,-0.07634,-2.22901,-6.90000,-54.15000,106.65000,
3267516,109,101,83,1.46484,8.30078,1013.67187,0.80916,-2.38168,2.16794,41.10000,-21.90000,170.85001,-62.01172,-29.78516,546.38672,-92.12214,96.28244,55.59542,10.50000,-11.85000,99.90000,75.19531,-0.97656,1023.92578,1.33588,-0.93893,-1.99237,-6.45000,-54.75000,109.20000,
3272516,111,97,79,-10.74219,-5.85937,1017.57812,-3.62595,1.49618,-1.32824,40.50000,-23.40000,171.14999,-84.47266,21.48438,466.30859,-101.77100,95.91603,53.03053,10.50000,-11.85000,99.90000,70.80078,-20.01953,1021.48437,-0.16794,0.02290,2.27481,-6.45000,-54.75000,109.20000,
3277516,108,93,79,7.81250,-7.81250,1018.55469,-2.22901,-0.19084,-0.72519,40.50000,-23.40000,171.14999,-91.79688,13.18359,376.95312,-94.33588,97.14503,47.80916,11.85000,-13.20000,100.80000,75.68359,-14.64844,1010.25391,1.10687,0.58779,-0.68702,-6.45000,-54.75000,109.20000,
3282518,108,93,79,-3.41797,-12.69531,1026.85547,-0.93893,-2.71756,1.00000,41.85000,-21.60000,170.55000,-99.12109,26.85547,328.61328,-70.10687,88.19847,43.62595,11.85000,-13.20000,100.80000,82.51953,-23.92578,1012.20703,-1.45802,2.84733,-4.80153,-6.45000,-54.75000,109.20000,
3287518,111,93,84,-4.88281,-12.69531,1022.46094,1.15267,1.01527,0.46565,41.85000,-21.60000,170.55000,-59.57031,-50.78125,261.23047,-43.44275,88.32061,35.95420,11.85000,-14.25000,100.05000,76.66016,-22.94922,1026.36719,-0.64122,3.44275,-1.30534,-4.80000,-54.90000,108.75000,
3292518,111,93,77,-2.44141,12.20703,1026.85547,-1.54962,1.56489,-2.35115,39.90000,-22.95000,169.95000,-43.45703,-123.04688,188.47656,-23.93130,76.93893,34.75573,11.85000,-14.25000,100.05000,72.26563,-10.74219,1025.87891,-0.32061,-0.95420,-0.43511,-4.80000,-54.90000,108.75000,
3297519,107,94,77,-10.74219,-8.30078,1025.87891,-1.67176,1.68702,1.07634,39.90000,-22.95000,169.95000,-70.31250,-122.55859,173.33984,-35.62595,64.19847,36.81680,13.50000,-13.65000,99.45000,72.75391,-1.95312,1011.23047,-1.84733,-0.38931,-0.51908,-4.80000,-54.90000,108.75000,
3302517,111,94,78,5.85937,-10.25391,1014.16016,1.99237,-2.98473,2.77099,41.55000,-21.60000,170.10001,-110.35156,-67.38281,159.17969,-64.96947,48.04580,36.86259,13.50000,-13.65000,99.45000,81.05469,-22.46094,1005.37109,0.72519,-4.64122,-0.83969,-4.80000,-54.90000,108.75000,
3307518,118,95,78,-12.69531,-8.30078,1018.06641,-0.28244,-0.05344,2.16031,41.55000,-21.60000,170.10001,-122.07031,-12.20703,190.91797,-77.16794,36.95420,35.22137,13.50000,-13.65000,99.45000,75.68359,-9.27734,1018.55469,1.09924,0.35878,-0.86260,-7.50000,-55.80000,107.55000,
3312519,107,95,77,-8.30078,-6.83594,1022.94922,-2.28244,3.33588,-0.87023,41.55000,-21.60000,170.10001,-123.53516,-6.83594,201.66016,-60.67939,27.42748,24.48092,13.50000,-13.65000,99.45000,92.77344,-11.71875,1011.23047,-3.58015,1.84733,-2.12977,-7.50000,-55.80000,107.55000,
3317518,108,93,76,-0.48828,-10.25391,1027.34375,-1.03817,1.72519,-0.02290,41.55000,-21.60000,170.10001,-107.42188,-20.01953,224.60937,-28.00000,20.03053,24.38168,12.45000,-15.90000,101.25000,67.87109,-28.32031,1014.64844,-3.18321,2.49618,1.32061,-6.00000,-54.00000,108.15000,
3322518,108,93,77,-0.97656,-7.32422,1015.62500,2.01527,-1.91603,-1.43511,40.05000,-20.55000,170.85001,-102.05078,-46.38672,214.35547,-11.69466,18.36641,22.90840,12.45000,-15.90000,101.25000,73.73047,-13.18359,1022.46094,-0.26718,2.57252,-2.72519,-6.00000,-54.00000,108.15000,
3327519,119,93,77,11.23047,5.37109,1007.32422,0.67939,-0.93130,2.06870,40.05000,-20.55000,170.85001,-119.14063,-93.26172,232.42187,-15.77863,17.52672,22.72519,14.40000,-15.75000,100.80000,70.80078,-12.69531,1012.20703,2.33588,0.59542,-0.44275,-8.10000,-53.55000,107.85000,
3332518,107,99,78,3.41797,7.32422,1025.39063,-2.74809,-0.21374,-0.32824,40.65000,-20.25000,168.89999,-140.13672,-82.51953,229.00391,-32.25954,23.72519,28.33588,14.40000,-15.75000,100.80000,66.40625,-10.25391,1023.92578,-0.64885,-0.12977,-0.14504,-8.10000,-53.55000,107.85000,
3337518,109,95,77,-2.44141,3.41797,1019.04297,0.13740,-0.80153,-2.45038,40.65000,-20.25000,168.89999,-185.54687,-21.97266,235.83984,-45.31298,24.64886,30.41985,14.40000,-15.75000,100.80000,69.82422,-13.67187,1017.57812,-1.35878,-2.45802,3.19847,-5.85000,-53.85000,108.45000,
3342518,116,93,79,8.78906,-1.46484,1026.36719,2.80153,-1.32824,-0.12214,41.70000,-20.70000,170.70000,-201.66016,50.29297,223.63281,-42.86259,33.12214,30.01527,14.40000,-15.75000,100.80000,58.59375,-25.39063,1016.60156,-1.70992,1.83206,0.44275,-5.85000,-53.85000,108.45000,
3347518,116,95,85,-3.41797,20.01953,1022.46094,0.59542,0.19847,3.05344,41.70000,-20.70000,170.70000,-206.54297,26.36719,189.94141,-24.55725,43.09160,24.89313,14.85000,-16.35000,101.70000,62.98828,-16.60156,1018.55469,-1.16031,0.47328,-0.31298,-5.10000,-53.40000,109.05000,
3352520,109,92,79,-14.16016,11.71875,1025.87891,-1.22901,1.27481,0.36641,41.70000,-21.75000,170.70000,-225.58594,-27.34375,135.25391,5.76336,48.64885,23.96183,14.85000,-16.35000,101.70000,64.94141,-13.18359,1008.78906,-1.03817,1.36641,1.87023,-5.10000,-53.40000,109.05000,
3357523,109,93,77,-1.46484,2.44141,1030.76172,-1.22137,3.72519,-4.19084,41.70000,-21.75000,170.70000,-218.75000,-84.96094,72.26563,20.22137,67.16794,25.06870,12.45000,-15.15000,101.25000,63.96484,-22.46094,1013.18359,-1.14504,2.48092,-1.16794,-6.60000,-54.90000,106.95000,
3362527,109,99,79,-5.85937,7.32422,1019.53125,1.69466,-0.94656,0.79389,41.70000,-21.75000,170.70000,-235.35156,-143.55469,-10.74219,27.59542,79.09924,29.24427,12.45000,-15.15000,101.25000,63.47656,-19.04297,1015.62500,0.35878,-0.40458,0.18321,-6.60000,-54.90000,106.95000,
3367531,115,91,75,0.97656,-2.92969,1018.55469,1.31298,-3.26718,-0.36641,41.70000,-21.75000,170.70000,-261.71875,-139.16016,-85.93750,28.01527,94.54198,38.01527,14.40000,-16.95000,100.05000,72.75391,-20.50781,1012.69531,-1.16794,1.77863,-0.66412,-6.60000,-54.90000,106.95000,
3372533,111,100,77,3.41797,-4.88281,1021.48437,1.82443,-3.51145,-0.89313,41.10000,-21.90000,171.60001,-273.92578,-166.99219,-209.47266,38.44275,115.41222,41.66412,14.40000,-16.95000,100.05000,79.58984,-5.37109,1010.25391,-1.04580,-0.38168,1.41985,-6.60000,-54.90000,106.95000,
3377534,106,99,79,-9.76562,11.23047,1023.92578,-0.96183,0.25191,-0.94656,41.10000,-21.90000,171.60001,-310.54687,-170.41016,-349.60937,64.69466,133.57253,47.00763,14.40000,-16.95000,100.05000,81.54297,-22.94922,1015.13672,-1.62595,1.21374,-1.80153,-6.60000,-54.90000,108.75000,
3382534,107,94,82,-4.88281,10.25391,1018.06641,-1.10687,-0.16794,0.54198,40.95000,-21.75000,171.75000,-361.32812,-97.16797,-491.69922,87.37405,142.09924,55.01527,14.40000,-16.95000,100.05000,87.89063,-19.53125,1019.04297,-0.33588,0.09160,-1.96183,-6.60000,-54.90000,108.75000,
3387535,115,93,83,-6.34766,1.95312,1035.15625,1.26718,-0.87786,0.90840,40.95000,-21.75000,171.75000,-407.22656,49.80469,-598.63281,90.68702,128.83206,52.95420,16.05000,-16.35000,100.50000,70.31250,-32.71484,1023.43750,-1.29771,2.67176,-1.58015,-6.60000,-54.60000,108.00000,
3392536,110,94,77,2.92969,-1.46484,1012.20703,-0.09160,0.18321,0.50382,41.85000,-22.35000,170.10001,-410.15625,199.70703,-677.24609,77.33588,103.83206,43.64122,16.50000,-16.35000,100.50000,89.35547,-21.48438,1020.01953,-1.35878,1.29771,-2.28244,-6.60000,-54.60000,108.00000,
3397543,118,99,79,-15.13672,10.74219,1010.25391,-0.96947,0.77099,-3.37405,41.85000,-22.35000,170.10001,-378.41797,272.46094,-720.21484,82.10687,55.00000,28.96947,16.50000,-15.45000,101.40000,74.21875,-13.67187,1022.94922,1.62595,1.06107,0.64122,-7.50000,-54.30000,108.15000,
3402564,110,92,85,-16.11328,1.46484,1025.39063,-1.90076,-0.90076,-2.06107,41.85000,-22.35000,170.10001,-364.25781,350.09766,-690.91797,97.17558,-10.26718,9.63359,16.50000,-15.45000,101.40000,78.12500,-21.48438,1020.50781,2.35115,1.62595,-2.29008,-7.50000,-54.30000,108.15000,
3407584,115,98,80,-5.37109,-6.83594,1016.11328,0.48855,0.56489,1.50382,41.85000,-22.35000,170.10001,-361.32812,411.13281,-573.24219,100.98473,-84.14503,-14.05344,16.50000,-15.45000,101.40000,71.28906,-20.50781,1013.18359,-1.33588,-0.67176,-0.68702,-7.65000,-53.40000,107.70000,
3412603,120,100,84,4.39453,0.00000,1033.20313,1.39695,0.94656,0.45038,41.85000,-22.35000,170.10001,-318.84766,391.60156,-351.56250,89.41985,-155.44275,-38.83969,16.50000,-15.45000,101.40000,89.35547,-12.69531,1018.55469,-0.25191,0.88550,3.24427,-7.65000,-53.40000,107.70000,
3417615,108,98,76,-7.81250,-8.30078,1025.39063,0.86260,-0.19084,0.00000,41.85000,-22.35000,170.10001,-256.83594,334.47266,-62.50000,78.43511,-208.25954,-55.54962,17.85000,-13.35000,99.15000,78.12500,-15.62500,1017.08984,-1.05344,2.83206,3.70229,-7.80000,-54.30000,109.20000,
3422620,109,100,77,-0.97656,6.83594,1017.08984,-1.73282,4.66412,-4.29771,40.95000,-22.20000,170.70000,-226.07422,215.82031,262.20703,78.17558,-237.30534,-62.50382,15.75000,-13.50000,100.35000,60.05859,-24.90234,985.83984,1.60305,4.41221,-2.43511,-7.80000,-54.30000,109.20000,
3427633,108,97,79,-1.95312,-11.23047,1021.48437,-1.47328,0.38168,-2.71756,40.95000,-22.20000,170.70000,-196.77734,150.87891,548.82812,87.00000,-239.02290,-63.86259,15.75000,-13.50000,100.35000,71.77734,-20.50781,1046.38672,-1.30534,0.78626,-2.74809,-7.05000,-54.00000,107.55000,
3432641,116,93,78,-20.99609,2.44141,1016.60156,2.88550,-2.38168,2.64885,40.65000,-23.70000,170.70000,-158.69141,104.00391,795.89844,94.77100,-218.98473,-56.49618,12.90000,-10.80000,99.75000,64.45313,-11.71875,1023.92578,-0.01527,1.18321,0.29008,-7.05000,-54.00000,107.55000,
3437645,117,94,82,0.97656,14.16016,1026.36719,-0.34351,-0.63359,0.94656,40.65000,-23.70000,170.70000,-132.32422,45.89844,957.51953,103.70229,-178.38931,-51.81680,12.90000,-10.80000,99.75000,70.31250,-30.76172,1010.74219,-0.11450,0.94656,-0.74809,-7.05000,-54.00000,107.55000,
3442646,110,100,83,8.78906,7.32422,1024.41406,-2.72519,0.48855,-1.77099,41.10000,-22.35000,168.75000,-59.08203,-5.37109,1035.15625,107.00000,-133.92366,-38.69466,12.90000,-10.80000,99.75000,68.84766,-10.25391,1002.44141,1.28244,-3.84733,-2.04580,-7.05000,-54.00000,107.55000,
3447648,109,102,79,4.88281,3.90625,1012.69531,-2.32061,1.65649,-0.04580,41.10000,-22.35000,168.75000,-27.34375,-48.82813,1053.22266,117.42748,-88.90839,-28.37405,12.90000,-10.80000,99.75000,75.68359,-9.76562,1008.30078,-0.38931,1.50382,0.23664,-7.50000,-55.05000,107.85000,
3452654,117,93,79,1.46484,11.71875,1024.41406,-1.66412,1.00763,-3.40458,41.10000,-22.35000,168.75000,-6.34766,-39.55078,1011.23047,120.64122,-52.13741,-11.38931,12.00000,-10.35000,100.95000,71.28906,-22.94922,1018.55469,0.68702,1.47328,1.19847,-7.50000,-55.05000,107.85000,
3457666,111,97,79,3.41797,4.39453,1021.97266,1.64885,-1.30534,0.15267,41.10000,-22.35000,168.75000,62.98828,43.94531,952.63672,111.61069,-30.83206,-2.44275,12.00000,-10.35000,100.95000,74.21875,-7.81250,1027.34375,0.90840,3.08397,-0.52672,-7.50000,-55.05000,107.85000,
