,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
Timestamp (uS),CH1,CH2,CH3,Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),
9872131,109,87,77,-0.97656,13.18359,1025.39063,0.48855,-0.56489,-0.50382,-1.20000,-48.30000,33.30000,27.83203,331.05469,958.98437,-0.07634,1.47328,1.98473,-54.60000,-65.70000,46.05000,-4.88281,-182.61719,1006.83594,2.12214,1.66412,-0.12977,-26.85000,34.35000,15.45000,
9877136,105,89,75,0.97656,8.78906,1014.16016,1.64885,-2.46565,-2.06107,-1.20000,-48.30000,33.30000,23.43750,321.28906,956.54297,1.62595,1.96947,0.97710,-54.60000,-65.70000,46.05000,-8.30078,-184.57031,1006.34766,0.03817,2.18321,-0.42748,-26.85000,34.35000,15.45000,
9882149,105,90,78,-23.43750,6.34766,1010.25391,-0.08397,0.50382,1.25191,-1.20000,-46.80000,34.95000,14.64844,321.28906,958.00781,1.16794,-0.38168,-0.13740,-54.60000,-65.70000,46.05000,-11.23047,-180.66406,1002.44141,-3.38931,1.97710,-3.98473,-26.85000,34.35000,15.45000,
9887159,107,88,75,-8.30078,2.44141,1031.73828,1.49618,3.50382,-1.06107,-1.20000,-46.80000,34.95000,12.69531,319.82422,957.03125,-0.11450,0.17557,0.89313,-54.60000,-65.70000,46.05000,-14.16016,-167.96875,1021.48437,-1.12214,1.87786,0.80153,-28.20000,32.85000,16.80000,
9892169,105,90,77,-7.32422,0.48828,1016.60156,0.88550,0.76336,-3.41985,-2.40000,-48.75000,33.45000,12.69531,331.05469,956.05469,1.45802,1.72519,0.63359,-54.60000,-65.70000,46.05000,-9.76562,-181.15234,999.51172,-0.31298,1.36641,0.46565,-28.20000,32.85000,16.80000,
9897177,107,90,83,-9.27734,5.37109,1013.18359,-0.01527,-1.47328,0.09160,-2.40000,-48.75000,33.45000,9.76562,336.91406,957.51953,2.04580,-0.74809,-0.37405,-54.60000,-65.70000,46.05000,-7.81250,-170.89844,1000.48828,2.25191,1.05344,0.38931,-26.40000,35.85000,17.55000,
9902182,104,90,74,-7.81250,18.55469,1027.83203,-0.42748,-2.07634,0.16794,-2.40000,-48.75000,33.45000,12.69531,333.49609,958.49609,-0.16031,-0.31298,-0.35878,-55.80000,-65.25000,44.85000,-8.30078,-158.69141,1003.41797,-1.29008,2.83969,-0.61832,-26.40000,35.85000,17.55000,
9907186,105,85,72,-5.85937,-6.83594,1017.57812,-2.44275,3.03817,-1.86260,-2.40000,-48.75000,33.45000,1.95312,327.63672,958.98437,0.65649,1.04580,0.87023,-55.80000,-65.25000,44.85000,-7.32422,-182.12891,1007.32422,-0.06107,0.66412,1.42748,-24.60000,33.60000,15.75000,
9912187,105,89,77,-20.99609,-0.48828,1018.55469,-2.13740,3.29008,-0.72519,-0.60000,-48.75000,33.45000,0.48828,336.91406,952.63672,0.66412,0.06107,0.83206,-54.75000,-66.00000,45.15000,-11.23047,-185.05859,1011.71875,1.12977,1.38931,-0.19847,-24.60000,33.60000,15.75000,
9917187,105,85,77,-7.81250,12.69531,1006.83594,2.08397,-2.74809,2.48092,-0.60000,-48.75000,33.45000,7.81250,328.12500,955.56641,3.31298,0.35115,-0.02290,-54.75000,-66.00000,45.15000,-3.90625,-175.78125,1006.83594,-1.53435,0.90076,-0.20611,-26.40000,34.80000,17.85000,
9922187,111,91,77,-14.16016,8.30078,1015.13672,3.20611,-2.96947,0.67176,-1.50000,-47.85000,33.30000,8.30078,327.14844,955.56641,-1.22901,1.60305,0.76336,-54.30000,-65.40000,46.05000,-5.85937,-182.12891,1010.25391,-0.41985,1.02290,0.74046,-26.40000,34.80000,17.85000,
9927189,115,91,75,-16.60156,2.44141,1014.16016,-1.03817,2.04580,1.70992,-1.50000,-47.85000,33.30000,19.53125,328.12500,949.70703,1.62595,0.29008,-0.09924,-54.30000,-65.40000,46.05000,-10.74219,-177.73437,1011.23047,-1.47328,2.25191,-1.10687,-25.80000,34.05000,17.85000,
9932189,105,87,78,-18.55469,9.76562,1019.04297,-1.92366,2.63359,-1.78626,-1.50000,-47.55000,34.65000,8.30078,336.42578,961.91406,-0.49618,-0.27481,-0.97710,-54.30000,-65.40000,46.05000,-4.88281,-183.59375,1012.20703,1.48855,0.03053,0.06107,-25.80000,34.05000,17.85000,
9937189,106,91,75,-10.74219,17.57813,1024.90234,0.90840,-2.59542,-1.72519,-1.50000,-47.55000,34.65000,19.53125,322.26562,950.19531,0.11450,0.67176,0.31298,-54.30000,-65.40000,46.05000,-4.88281,-187.01172,1014.64844,-0.64885,0.43511,-0.50382,-25.50000,34.20000,15.90000,
9942189,102,94,76,-15.13672,-2.44141,1017.57812,0.61069,-2.27481,0.32061,-2.25000,-47.85000,34.65000,20.01953,322.26562,945.31250,0.69466,0.17557,-1.14504,-56.10000,-63.90000,45.75000,0.00000,-182.12891,1002.44141,-1.07634,-0.48855,-2.39695,-25.50000,34.20000,15.90000,
9947187,107,90,73,-8.30078,5.85937,1015.13672,-2.97710,2.74046,-2.98473,-2.25000,-47.85000,34.65000,18.06641,324.70703,958.98437,1.56489,0.82443,-0.24427,-56.10000,-63.90000,45.75000,-11.23047,-182.12891,1001.95312,-0.83969,-0.03053,-0.39695,-25.50000,34.20000,15.90000,
9952187,106,90,77,3.90625,5.37109,1020.50781,0.17557,0.92366,-0.30534,-2.25000,-47.85000,34.65000,1.95312,310.05859,960.93750,-0.12977,2.25954,1.70229,-54.60000,-66.15000,46.35000,-6.34766,-170.89844,1003.90625,-0.85496,1.51145,-0.32824,-25.50000,34.20000,15.90000,
9957190,104,95,77,-1.95312,3.41797,1022.46094,-0.73282,-1.12977,0.76336,-2.25000,-47.85000,34.65000,-0.48828,333.00781,955.56641,1.54198,1.07634,-1.09160,-54.60000,-66.15000,46.35000,2.92969,-170.89844,1018.55469,-0.03053,1.29771,-0.41985,-26.70000,33.45000,16.95000,
9962189,109,94,79,-7.32422,6.34766,1021.48437,1.62595,-2.98473,2.61832,-2.70000,-49.50000,34.20000,5.85937,325.19531,959.47266,0.17557,0.36641,0.30534,-54.60000,-66.15000,46.35000,-21.97266,-181.15234,1015.13672,-0.59542,1.92366,1.73282,-26.70000,33.45000,16.95000,
9967189,105,88,77,-10.74219,18.06641,1031.73828,-1.47328,1.73282,-0.90840,-2.70000,-49.50000,34.20000,9.76562,327.14844,956.54297,0.09160,-1.59542,0.16794,-54.60000,-66.15000,46.35000,0.00000,-187.98828,1002.92969,-0.58015,0.22901,2.22901,-26.70000,33.45000,16.95000,
9972187,108,89,83,-15.13672,12.20703,1021.48437,-2.51145,0.22137,-0.48855,-1.05000,-48.75000,34.20000,14.16016,324.21875,958.00781,-2.47328,2.21374,-0.32061,-56.40000,-66.15000,45.30000,-12.69531,-184.57031,1002.92969,-0.37405,-1.08397,0.04580,-26.70000,33.45000,16.95000,
9977187,104,89,75,-0.48828,-4.88281,1004.88281,0.80916,-0.01527,0.32061,-1.05000,-48.75000,34.20000,22.94922,320.80078,956.54297,0.06107,0.97710,-0.93130,-56.40000,-66.15000,45.30000,3.90625,-169.92187,1006.83594,2.05344,1.08397,-0.07634,-25.35000,34.05000,17.10000,
9982187,105,90,78,-8.30078,6.34766,1024.90234,1.04580,-1.90840,-0.07634,-2.25000,-49.05000,33.60000,1.95312,326.66016,959.47266,-0.30534,0.62595,1.67176,-54.45000,-67.50000,44.85000,3.90625,-180.66406,1004.88281,-0.43511,-0.22901,2.76336,-25.35000,34.05000,17.10000,
9987190,108,89,78,-7.81250,5.85937,1013.67187,-0.33588,-1.58015,-1.03817,-2.25000,-49.05000,33.60000,25.87891,323.24219,957.03125,0.61069,-0.64885,-0.05344,-54.45000,-67.50000,44.85000,-20.01953,-173.33984,989.25781,0.59542,0.68702,1.71756,-27.30000,34.50000,17.70000,
9992189,108,92,83,10.25391,4.39453,1014.16016,-1.73282,0.56489,-1.19847,-2.25000,-49.05000,33.60000,11.71875,328.61328,956.54297,-0.81679,0.48092,0.58015,-55.65000,-64.95000,45.30000,-3.41797,-183.59375,1007.32422,-0.57252,2.25954,-3.03817,-27.30000,34.50000,17.70000,
9997190,107,86,77,-11.71875,6.83594,1024.41406,2.67176,-2.74809,1.48855,-2.25000,-49.05000,33.60000,19.53125,334.96094,953.12500,1.41985,0.37405,0.51145,-55.65000,-64.95000,45.30000,-4.39453,-179.68750,1009.27734,-1.34351,2.25954,-1.74046,-26.85000,34.35000,16.50000,
10002189,102,91,76,-5.85937,9.76562,1013.67187,-0.20611,-1.80153,0.45802,-2.25000,-49.80000,32.25000,9.76562,321.77734,960.44922,1.27481,2.43511,-1.50382,-55.65000,-64.95000,45.30000,-2.44141,-175.78125,1007.32422,0.92366,-0.21374,2.13740,-26.85000,34.35000,16.50000,
10007189,105,88,75,-5.37109,-2.44141,1030.76172,-1.20611,0.12977,0.77863,-2.25000,-49.80000,32.25000,8.30078,333.98437,952.63672,1.08397,-0.70229,-0.16794,-55.65000,-64.95000,45.30000,-26.85547,-170.89844,1011.23047,0.54198,1.24427,-0.60305,-26.40000,34.80000,16.50000,
10012190,107,89,74,-1.46484,3.41797,1011.23047,-3.97710,1.92366,-1.86260,-0.45000,-47.10000,33.60000,1.46484,327.14844,945.80078,1.20611,1.88550,-0.49618,-54.75000,-64.80000,44.85000,-11.23047,-181.15234,1004.39453,-1.31298,0.08397,-0.36641,-26.40000,34.80000,16.50000,
10017189,99,92,73,3.41797,4.39453,1020.01953,3.13740,-1.88550,3.07634,-0.45000,-47.10000,33.60000,9.76562,335.44922,958.49609,2.19084,2.28244,1.44275,-54.75000,-64.80000,44.85000,-2.92969,-179.19922,1007.32422,-0.90840,-0.53435,-1.42748,-26.40000,34.80000,16.50000,
10022189,106,86,79,-5.85937,22.94922,1025.87891,0.53435,-2.48092,0.05344,-2.40000,-48.45000,34.20000,4.39453,335.93750,963.37891,0.74809,1.80916,2.32061,-55.80000,-66.00000,44.40000,-20.01953,-183.59375,1009.76562,-1.28244,1.07634,-0.92366,-26.40000,34.80000,16.50000,
10027189,107,87,75,1.95312,9.27734,1021.97266,-1.29771,0.48855,-2.67939,-2.40000,-48.45000,34.20000,26.85547,326.66016,954.10156,2.34351,1.80153,-0.22901,-55.80000,-66.00000,44.40000,6.34766,-171.87500,1005.37109,1.32061,0.57252,1.83969,-27.60000,34.05000,17.55000,
10032189,104,90,83,3.41797,0.00000,1018.55469,-0.34351,-0.04580,-0.26718,-1.50000,-49.05000,33.90000,17.08984,324.21875,962.40234,0.74046,0.64885,-1.14504,-54.75000,-65.55000,45.15000,-16.60156,-170.89844,1007.32422,-0.55725,1.51908,1.04580,-27.60000,34.05000,17.55000,
10037187,107,88,85,-19.04297,8.30078,1023.92578,1.00000,-3.10687,2.32061,-1.50000,-49.05000,33.90000,11.71875,336.91406,953.61328,0.60305,1.29008,0.36641,-54.75000,-65.55000,45.15000,2.92969,-176.75781,1003.41797,-1.92366,-0.57252,-1.02290,-27.60000,34.05000,17.55000,
10042187,106,91,79,-18.55469,7.32422,1018.55469,2.06870,-0.87786,0.75573,-1.50000,-49.05000,33.90000,23.43750,324.21875,961.91406,0.09924,-2.25954,0.70229,-54.75000,-65.55000,45.15000,-22.46094,-185.54687,1016.60156,-0.81679,-1.24427,-1.38931,-27.60000,34.05000,17.55000,
10047189,106,87,82,-8.30078,10.25391,1006.83594,-1.96183,0.17557,-3.29771,-1.50000,-49.05000,33.90000,18.55469,328.12500,947.26562,0.09160,0.45038,2.67939,-54.75000,-65.55000,45.15000,-2.44141,-163.08594,1010.25391,-0.29008,4.39695,-0.79389,-27.00000,33.75000,15.15000,
10052189,101,88,79,-8.30078,-2.44141,1017.08984,-1.29008,0.48855,-4.54198,-1.80000,-47.85000,33.60000,2.44141,326.66016,958.00781,-0.11450,-0.52672,-1.45038,-56.10000,-65.70000,44.25000,3.41797,-181.64062,1003.41797,0.92366,2.88550,-0.15267,-27.00000,33.75000,15.15000,
10057189,106,89,77,-21.48438,4.39453,1023.92578,0.29008,-0.49618,2.11450,-1.80000,-47.85000,33.60000,28.32031,318.84766,958.49609,0.51908,2.25954,-0.10687,-56.10000,-65.70000,44.25000,-7.81250,-183.59375,1004.39453,-1.55725,3.72519,-1.54198,-27.15000,33.30000,16.05000,
10062189,105,89,77,-6.83594,13.18359,1033.20313,0.87023,-0.91603,1.53435,-1.50000,-47.55000,33.60000,15.13672,333.49609,954.58984,0.79389,1.71756,-1.23664,-54.60000,-65.70000,45.00000,-2.44141,-182.12891,1006.83594,-0.95420,-0.45802,-0.68702,-27.15000,33.30000,16.05000,
10067189,109,89,75,6.34766,18.55469,1013.18359,-1.59542,0.82443,-3.70992,-1.50000,-47.55000,33.60000,4.88281,332.03125,948.24219,0.56489,0.50382,-0.48855,-54.60000,-65.70000,45.00000,-7.81250,-179.68750,1009.76562,0.19847,1.26718,-0.50382,-26.40000,32.10000,16.50000,
10072189,104,89,75,-8.30078,3.41797,1005.85937,-2.52672,0.50382,-2.20611,-1.65000,-47.40000,34.20000,21.97266,335.93750,962.89062,0.58779,1.28244,2.54198,-54.60000,-65.70000,45.00000,-17.08984,-178.22266,1005.85937,0.57252,1.54198,-0.43511,-26.40000,32.10000,16.50000,
10077189,105,93,76,-13.18359,6.83594,1017.57812,1.58779,-0.87786,-0.86260,-3.00000,-48.60000,34.20000,12.69531,327.63672,948.73047,-0.29008,0.92366,-2.38168,-54.60000,-65.70000,45.00000,-3.41797,-176.26953,998.04687,-1.49618,0.54962,-1.35878,-27.90000,33.60000,17.55000,
10082189,106,89,77,-24.41406,17.08984,1000.97656,1.02290,-3.09160,1.96183,-3.00000,-48.60000,34.95000,14.16016,337.40234,948.24219,1.28244,-0.88550,0.44275,-54.60000,-66.60000,43.50000,8.78906,-171.87500,1009.27734,-1.22901,0.14504,-0.45038,-27.90000,33.60000,17.55000,
10087190,108,88,76,0.48828,4.39453,1031.25000,-4.07634,1.23664,-0.57252,-3.00000,-48.60000,34.95000,4.88281,329.58984,971.19141,-1.45038,1.15267,-0.22901,-54.60000,-66.60000,43.50000,-5.37109,-188.96484,1017.57812,-0.98473,1.47328,-0.92366,-27.15000,33.60000,16.05000,
10092189,108,114,77,-9.76562,-5.37109,1013.18359,-1.49618,1.06870,-2.45802,-3.00000,-48.60000,34.95000,0.48828,330.07812,969.72656,1.97710,-0.56489,-0.04580,-53.70000,-65.25000,45.15000,-7.32422,-187.50000,1006.34766,-1.38931,1.80916,2.72519,-27.15000,33.60000,16.05000,
10097189,107,89,75,-4.88281,2.44141,1023.92578,0.29008,0.24427,3.19084,-3.00000,-48.60000,34.95000,23.43750,331.54297,957.51953,1.58779,-1.27481,1.06107,-53.70000,-65.25000,45.15000,4.88281,-180.17578,1007.81250,2.78626,-0.39695,-0.09924,-25.95000,34.50000,17.40000,
10102189,105,99,81,-15.62500,15.62500,1024.41406,-0.16794,0.18321,-0.32061,-1.35000,-48.00000,34.80000,8.78906,334.96094,969.72656,0.53435,-1.34351,1.19084,-55.35000,-65.70000,45.75000,-13.67187,-177.24609,1013.67187,0.32061,1.61069,1.29008,-25.95000,34.50000,17.40000,
10107189,107,87,83,-7.32422,10.74219,1021.97266,-3.00000,1.61832,-2.77099,-0.60000,-47.70000,34.50000,26.36719,333.49609,958.49609,-1.62595,0.82443,0.02290,-55.35000,-65.70000,45.75000,3.41797,-179.19922,1008.78906,0.16794,-0.77863,-0.74046,-25.95000,34.50000,17.40000,
10112189,108,92,79,-8.78906,11.23047,1023.92578,-0.15267,2.70992,-4.49618,-0.60000,-47.70000,34.50000,3.41797,325.68359,951.17187,-0.74046,-0.77099,-0.48092,-55.35000,-65.70000,45.75000,-1.95312,-187.98828,1008.78906,-0.80153,1.65649,-2.29008,-25.95000,34.50000,17.40000,
10117190,104,90,79,-0.48828,7.32422,1020.01953,0.86260,-3.20611,0.74809,-2.70000,-48.75000,33.15000,18.06641,330.07812,953.61328,-0.19847,1.90840,0.03053,-55.35000,-65.70000,45.75000,0.48828,-181.64062,1017.57812,0.09924,1.03053,-2.44275,-27.15000,33.60000,17.10000,
10122190,104,90,79,-4.88281,11.23047,1026.85547,1.98473,0.78626,1.54962,-2.70000,-48.75000,33.15000,9.27734,323.73047,950.19531,1.95420,1.25191,-1.88550,-53.55000,-63.45000,45.30000,-15.13672,-176.75781,1020.50781,0.39695,1.27481,0.32824,-27.15000,33.60000,17.10000,
10127189,106,91,76,-20.50781,10.25391,1026.85547,-1.68702,1.33588,-1.93130,-1.20000,-47.85000,35.40000,6.83594,334.47266,948.24219,0.54198,0.90840,0.09160,-53.55000,-63.45000,45.30000,-5.37109,-174.80469,1007.81250,2.55725,0.41985,1.59542,-27.00000,32.70000,17.40000,
10132190,103,94,77,-7.32422,7.81250,1022.94922,-2.48855,1.42748,-1.08397,-1.20000,-47.85000,35.40000,11.71875,313.96484,957.51953,0.94656,4.61069,-0.80916,-55.20000,-66.75000,44.10000,-26.36719,-169.92187,1004.39453,0.61069,-1.05344,-0.64885,-27.00000,32.70000,17.40000,
10137189,109,89,77,-3.90625,-7.81250,1025.39063,3.63359,-1.56489,0.83206,-1.20000,-47.85000,35.40000,3.41797,332.03125,957.03125,0.32824,0.72519,2.32824,-55.20000,-66.75000,44.10000,-7.32422,-185.05859,998.04687,0.89313,-0.25191,-0.17557,-27.30000,33.75000,18.00000,
10142189,106,89,75,-13.18359,8.30078,1013.67187,1.61832,-1.03053,1.45802,-1.20000,-47.85000,35.40000,15.13672,345.21484,959.47266,-1.06107,-0.13740,0.35878,-55.50000,-66.30000,45.15000,-4.88281,-186.03516,1017.08984,-0.79389,1.01527,0.32824,-27.30000,33.75000,18.00000,
10147190,107,89,76,-11.23047,6.83594,1009.27734,-2.59542,1.05344,-3.35878,-2.10000,-48.75000,34.20000,15.13672,323.73047,960.93750,1.64122,0.25191,-0.79389,-55.50000,-66.30000,45.15000,-3.90625,-187.50000,993.65234,-1.44275,0.73282,1.46565,-27.30000,34.95000,17.40000,
10152189,108,93,76,-4.88281,2.92969,1027.34375,-2.41985,0.12977,-2.41985,-2.10000,-48.75000,34.20000,22.94922,327.63672,935.05859,0.31298,1.20611,-0.25954,-54.45000,-66.30000,45.60000,3.41797,-185.05859,994.14062,-1.08397,1.73282,-1.51145,-27.30000,34.95000,17.40000,
10157189,108,136,76,-13.18359,2.92969,1020.99609,0.30534,0.32061,2.21374,-0.60000,-47.40000,34.50000,13.67187,320.80078,952.63672,1.96183,1.06107,-0.54962,-54.45000,-66.30000,45.60000,0.48828,-185.05859,1003.41797,-1.31298,-0.09924,-0.09924,-27.15000,34.35000,16.05000,
10162190,105,89,75,-13.67187,-7.32422,1026.85547,-2.07634,-1.77863,-1.89313,-0.60000,-47.40000,34.50000,13.67187,330.07812,951.17187,0.52672,0.00763,-2.27481,-54.30000,-65.70000,45.75000,-3.41797,-177.24609,1013.18359,-0.43511,-1.16794,0.58015,-27.15000,34.35000,16.05000,
10167190,110,88,77,-7.32422,0.48828,1018.06641,0.55725,2.23664,-0.64122,-0.75000,-49.35000,34.95000,18.55469,329.10156,954.58984,0.95420,2.51145,2.83206,-54.30000,-65.70000,45.75000,-14.16016,-178.71094,1008.78906,0.82443,0.83206,-0.84733,-26.10000,34.80000,16.80000,
10172189,111,89,73,-7.32422,4.39453,1014.64844,-0.67939,0.55725,-3.19847,-0.75000,-49.35000,34.95000,15.13672,325.19531,962.40234,0.93893,0.25954,-0.24427,-54.60000,-65.70000,45.30000,2.92969,-183.10547,1000.00000,-1.91603,1.56489,0.16794,-26.10000,34.80000,16.80000,
10177190,110,89,76,-5.37109,-2.44141,1014.16016,0.93130,-2.30534,0.45802,-0.75000,-49.35000,34.95000,12.20703,332.03125,961.91406,-0.04580,0.10687,-2.66412,-54.60000,-65.70000,45.30000,-0.48828,-177.24609,1007.81250,-1.41221,0.35115,-0.06107,-26.10000,34.80000,16.80000,
10182190,111,86,75,-4.88281,9.76562,1011.23047,0.29771,-1.14504,3.08397,-0.75000,-49.35000,34.95000,2.92969,326.66016,955.56641,1.14504,0.57252,2.12214,-54.60000,-65.70000,45.30000,-2.44141,-181.64062,1011.23047,-0.61832,1.76336,1.06870,-26.10000,34.80000,16.80000,
10187189,109,89,82,-7.81250,15.13672,1014.64844,-1.56489,-0.04580,-3.40458,-1.65000,-49.50000,34.20000,3.41797,336.42578,942.87109,-0.27481,-1.14504,-3.72519,-54.60000,-65.70000,45.30000,-13.67187,-173.82812,1009.27734,-1.04580,1.64122,0.31298,-26.85000,34.35000,16.50000,
10192190,107,89,79,-10.74219,10.25391,1014.16016,-1.01527,0.23664,-1.96183,-1.65000,-49.50000,34.20000,13.18359,334.47266,954.58984,-0.67939,2.68702,-0.52672,-55.35000,-65.40000,45.00000,-3.41797,-175.29297,1010.25391,0.84733,-0.14504,0.35115,-26.85000,34.35000,16.50000,
10197189,105,89,77,-8.78906,10.74219,1028.32031,-0.57252,-2.03817,2.85496,-2.40000,-47.40000,33.45000,10.25391,327.14844,956.54297,0.08397,0.27481,1.64885,-55.35000,-65.40000,45.00000,-13.18359,-183.59375,1014.64844,0.42748,0.02290,-0.29008,-26.85000,34.35000,16.50000,
10202189,104,88,73,-2.44141,4.39453,1022.46094,1.77099,-2.68702,-1.66412,-2.40000,-47.40000,33.45000,11.71875,319.82422,956.05469,1.51908,1.17557,-0.59542,-54.45000,-66.00000,44.85000,12.20703,-179.19922,1021.97266,0.45038,-0.38168,-0.18321,-26.85000,34.35000,16.50000,
10207189,109,93,79,3.90625,7.32422,1024.90234,-1.37405,-2.32824,1.06870,-1.35000,-47.40000,34.80000,15.13672,329.58984,947.75391,1.82443,0.94656,0.23664,-55.20000,-65.25000,44.85000,-8.78906,-174.31641,1006.34766,-4.34351,1.53435,1.61832,-26.70000,33.45000,16.95000,
10212189,105,89,76,4.88281,2.44141,1028.80859,-0.91603,1.77099,-1.03817,-1.35000,-47.40000,34.80000,13.67187,326.17187,949.21875,0.48092,-1.24427,-0.11450,-55.20000,-65.25000,44.85000,-9.27734,-190.91797,1010.74219,-2.25954,1.79389,1.72519,-26.70000,33.45000,16.95000,
10217189,100,86,78,-9.27734,6.34766,1021.48437,3.09160,-1.82443,-0.31298,-0.75000,-48.60000,33.90000,19.04297,325.68359,950.19531,0.66412,0.60305,0.96183,-55.20000,-65.25000,44.85000,-0.48828,-177.24609,997.55859,-1.51145,3.09924,-2.23664,-26.40000,33.60000,16.50000,
10222189,107,90,76,-6.34766,15.13672,1014.16016,1.69466,-1.31298,-0.98473,-0.75000,-48.60000,33.90000,19.53125,337.89062,967.77344,0.70992,-0.56489,2.01527,-55.20000,-65.25000,44.85000,-17.57813,-167.96875,1018.06641,-0.58015,-0.64885,-4.29008,-26.40000,33.60000,16.50000,
10227189,104,91,73,-1.46484,-4.88281,1029.78516,-1.83206,3.89313,-0.34351,-0.75000,-48.60000,33.90000,3.41797,324.21875,953.12500,1.29008,2.58779,-0.12214,-56.55000,-65.25000,44.85000,23.43750,-199.70703,1017.57812,-2.18321,-1.62595,0.76336,-26.70000,32.70000,15.60000,
10232189,106,89,79,-22.94922,7.32422,1025.39063,-2.05344,1.29771,-2.78626,-0.75000,-48.60000,33.90000,12.20703,337.89062,957.03125,-0.26718,-1.12977,-0.16031,-56.55000,-65.25000,44.40000,-3.41797,-174.80469,1013.67187,-1.90076,0.71756,3.77099,-26.70000,32.70000,15.60000,
10237190,112,87,73,-1.95312,7.81250,1014.64844,0.38168,-4.09160,0.57252,-0.75000,-47.85000,34.65000,17.57813,334.47266,953.12500,0.51908,0.19847,0.64885,-54.45000,-66.00000,45.60000,16.60156,-195.31250,963.86719,0.65649,2.59542,2.09924,-27.00000,34.20000,16.65000,
10242189,106,86,75,6.83594,9.76562,1021.48437,-0.39695,-2.09924,0.00000,-0.75000,-47.85000,34.65000,4.88281,340.82031,959.96094,0.25954,2.65649,-1.70229,-54.45000,-66.00000,45.60000,-16.11328,-175.29297,1009.27734,4.44275,0.29771,-4.94656,-27.00000,34.20000,16.65000,
10247189,105,89,87,-15.62500,6.34766,1021.97266,-2.16794,1.70992,-1.06107,-2.70000,-49.20000,34.20000,14.16016,321.77734,942.87109,3.25954,0.25191,0.15267,-55.35000,-64.20000,45.00000,12.69531,-183.10547,1039.06250,-1.48092,1.29008,1.73282,-27.00000,34.20000,16.65000,
10252189,102,88,84,-17.57813,9.27734,1028.32031,-3.56489,1.72519,-3.09924,-2.70000,-49.20000,34.20000,28.32031,321.28906,969.72656,2.35115,0.39695,-0.99237,-55.35000,-64.20000,45.00000,-13.18359,-199.21875,1008.78906,-6.72519,2.10687,2.44275,-27.00000,34.20000,16.65000,
10257189,115,87,77,-8.30078,3.41797,1015.62500,-0.39695,-2.38168,3.22901,-1.35000,-48.45000,34.20000,0.97656,339.84375,958.98437,2.14504,2.46565,-0.55725,-55.35000,-65.70000,43.95000,-33.69141,-142.57812,987.79297,-1.68702,-1.25191,-2.35115,-26.40000,34.05000,16.80000,
10262189,111,87,75,-21.97266,15.62500,1029.29688,1.06107,-1.89313,-0.23664,-1.35000,-48.45000,34.20000,16.11328,340.82031,940.42969,2.41221,1.62595,2.43511,-55.35000,-65.70000,43.95000,-16.11328,-178.22266,993.16406,1.79389,1.93893,1.90840,-26.40000,34.05000,16.80000,
10267189,105,91,77,-12.69531,8.30078,1021.48437,-1.44275,0.05344,-2.81679,-1.35000,-48.00000,34.20000,1.46484,330.56641,940.91797,3.02290,2.06870,0.69466,-54.75000,-65.55000,44.85000,-16.60156,-187.01172,1020.50781,-0.96183,-1.44275,1.95420,-26.40000,34.05000,16.80000,
10272189,108,89,75,-12.20703,0.00000,1021.48437,1.16794,-1.13740,-4.14504,-1.35000,-48.00000,34.20000,13.18359,329.58984,963.37891,-1.94656,1.35878,0.42748,-54.75000,-65.55000,44.85000,-8.30078,-193.84766,1032.22656,-4.34351,1.98473,0.45802,-26.40000,34.05000,16.80000,
10277187,105,89,74,-4.39453,8.78906,1027.83203,-0.41221,-1.27481,-0.22137,-1.35000,-48.00000,34.20000,14.64844,335.44922,958.98437,0.70992,1.56489,0.15267,-55.80000,-66.00000,44.10000,-19.04297,-179.68750,981.93359,-4.72519,1.38931,-1.60305,-26.70000,33.00000,15.60000,
10282187,107,93,77,-10.74219,16.60156,1021.48437,1.69466,-2.35115,-0.32061,-1.35000,-48.00000,34.20000,6.83594,328.61328,976.07422,2.52672,-0.69466,0.86260,-55.80000,-66.00000,44.10000,-10.74219,-176.75781,1000.97656,2.17557,2.02290,0.61069,-26.70000,33.00000,15.60000,
10287190,108,89,79,-5.85937,13.67187,1023.92578,-2.12977,0.96183,-0.60305,-1.20000,-48.60000,34.65000,12.20703,328.12500,951.17187,1.50382,0.66412,0.59542,-55.80000,-66.00000,44.10000,7.81250,-181.64062,1033.69141,1.55725,0.19847,1.57252,-27.60000,32.85000,17.85000,
10292189,107,84,75,-16.11328,5.85937,1030.76172,0.54198,1.52672,-3.41221,-1.20000,-48.60000,34.65000,8.78906,321.28906,947.75391,2.04580,0.68702,0.45038,-55.80000,-66.00000,44.10000,-2.44141,-195.31250,992.67578,-4.06107,2.50382,-1.12977,-27.60000,32.85000,17.85000,
