,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
10908676,116,89,78,-5.85937,14.64844,1028.32031,0.67176,-2.32824,0.38931,-66.60000,2.40000,20.70000,9.76562,305.66406,972.16797,0.90076,-4.40458,-2.16031,73.95000,-253.05000,-26.25000,-129.88281,-80.07813,-589.84375,129.59541,250.12978,32.91603,27.60000,-4.35000,-9.45000,
10913676,109,90,76,-20.50781,2.44141,1019.53125,-1.16794,0.86260,-1.18321,-65.55000,1.20000,20.40000,-9.76562,319.82422,951.66016,-3.59542,-1.64885,0.48855,73.95000,-253.05000,-26.25000,59.57031,-66.89453,-667.96875,196.26718,250.12978,21.90076,27.60000,-4.35000,-9.45000,
10918675,107,93,77,-17.57813,12.20703,1022.46094,-1.87786,-1.02290,-2.98473,-65.55000,1.20000,20.40000,1.95312,308.59375,966.79687,0.22137,0.13740,3.47328,72.90000,-252.30000,-25.20000,267.57812,-83.00781,-779.78516,231.77100,250.12978,3.41985,27.60000,-4.35000,-9.45000,
10923676,115,89,75,-7.32422,14.16016,1017.57812,0.93893,-0.35115,1.51145,-68.40000,1.95000,20.70000,41.50391,297.36328,963.86719,2.43511,1.25191,3.61069,72.90000,-252.30000,-25.20000,301.26953,-119.14063,-961.42578,227.62596,250.12978,-5.61069,27.60000,-4.35000,-9.45000,
10928676,106,91,78,2.92969,6.34766,1025.39063,-1.81679,-2.64122,3.51908,-68.40000,1.95000,20.70000,19.53125,275.87891,964.35547,2.12977,2.85496,-2.05344,73.35000,-251.39999,-25.80000,351.56250,-190.91797,-1079.10156,212.21375,250.12978,-15.29771,21.15000,-5.55000,-10.05000,
10933675,108,91,77,-6.83594,4.39453,1018.55469,-1.39695,4.38931,-1.40458,-67.50000,1.80000,19.50000,5.85937,308.59375,959.96094,2.25191,3.70229,-3.32824,73.35000,-251.39999,-25.80000,289.06250,-282.22656,-1184.08203,199.32062,250.12978,-12.74046,21.15000,-5.55000,-10.05000,
10938676,110,89,79,6.34766,5.85937,1025.87891,-1.05344,1.77099,-2.54198,-67.50000,1.80000,19.50000,8.78906,318.84766,975.58594,0.81679,5.54962,-1.99237,74.40000,-251.85001,-26.85000,354.49219,-397.94922,-1210.44922,218.27481,250.12978,3.29771,21.15000,-5.55000,-10.05000,
10943676,109,91,78,-7.81250,15.13672,1019.53125,1.57252,-0.55725,1.48092,-67.95000,3.60000,20.55000,6.34766,305.17578,969.72656,-0.81679,4.26718,1.59542,74.40000,-251.85001,-26.85000,398.92578,-470.21484,-1209.47266,250.12978,250.12978,35.19084,21.15000,-5.55000,-10.05000,
10948675,107,95,78,-9.76562,0.00000,1023.92578,1.46565,-1.67939,1.54198,-67.95000,3.60000,20.55000,16.11328,312.01172,962.40234,-4.34351,-5.31298,1.84733,74.40000,-252.14999,-27.15000,416.50391,-525.87891,-1204.58984,250.12978,250.12978,56.87786,14.85000,-7.95000,-12.00000,
10953675,108,91,82,-4.88281,7.32422,1022.94922,-2.50382,-0.03053,-1.87786,-67.95000,3.60000,20.55000,6.83594,316.89453,964.84375,-5.66412,-6.54198,0.61069,73.80000,-252.14999,-25.35000,446.28906,-539.06250,-1261.23047,250.12978,250.12978,82.30534,12.15000,-10.35000,-10.80000,
10958676,108,89,77,-17.08984,9.76562,1021.48437,-1.70992,2.77099,-0.04580,-67.95000,3.60000,20.55000,5.37109,305.17578,976.56250,-2.05344,-0.03053,3.18321,73.80000,-252.14999,-25.35000,384.76562,-573.24219,-1273.92578,250.12978,250.12978,99.22137,12.15000,-10.35000,-10.80000,
10963675,107,89,77,-2.92969,2.44141,1037.59766,0.41221,-0.03817,-1.07634,-67.65000,1.95000,21.00000,31.25000,290.52734,951.66016,2.69466,4.63359,0.31298,73.80000,-252.14999,-25.35000,540.52734,-613.76953,-1296.87500,250.12978,250.12978,117.58015,12.15000,-10.35000,-10.80000,
10968676,110,90,74,-16.60156,5.85937,1018.55469,-0.20611,-1.19084,3.16794,-67.65000,1.95000,21.00000,35.15625,289.06250,973.14453,4.96947,4.87786,-3.37405,73.80000,-252.14999,-25.35000,612.30469,-649.90234,-1342.77344,189.91603,250.12978,140.12978,9.45000,-10.05000,-11.70000,
10973676,111,89,79,-5.85937,16.60156,1027.34375,-0.79389,0.71756,-1.32061,-67.50000,2.55000,21.30000,-3.90625,306.64062,967.77344,3.77099,5.13740,-0.77863,73.80000,-252.14999,-25.35000,692.87109,-672.36328,-1396.48438,119.94656,250.12978,165.64885,9.45000,-10.05000,-11.70000,
10978675,117,90,77,-3.41797,6.34766,1012.20703,-0.72519,-1.98473,0.56489,-67.50000,2.55000,21.30000,7.32422,324.21875,975.58594,4.66412,3.87023,-0.01527,74.10000,-252.89999,-27.15000,759.76562,-703.12500,-1432.61719,79.09161,250.12978,193.35878,8.55000,-13.20000,-8.40000,
10983676,109,91,78,-0.97656,11.23047,1020.50781,1.45038,-2.89313,-0.23664,-67.95000,2.55000,20.85000,27.34375,312.98828,971.19141,1.93130,2.01527,0.35878,73.50000,-250.80000,-25.65000,873.53516,-741.69922,-1457.51953,57.28244,250.12978,221.32825,8.55000,-13.20000,-8.40000,
10988676,109,87,77,-20.01953,8.30078,1010.74219,0.67176,-0.87023,1.51145,-67.95000,2.55000,20.85000,11.71875,295.89844,985.83984,-0.03053,1.12977,-3.47328,73.50000,-250.80000,-25.65000,858.39844,-777.34375,-1447.26563,79.71756,245.06870,250.12978,7.95000,-14.25000,-9.30000,
10993676,107,90,83,-4.88281,7.32422,1026.36719,-1.87786,0.80153,-3.54962,-67.95000,2.55000,20.85000,-3.41797,333.98437,974.12109,-4.42748,-8.59542,-0.61832,73.35000,-252.14999,-27.15000,901.36719,-780.27344,-1456.54297,130.84734,219.42747,250.12978,7.95000,-14.25000,-9.30000,
10998676,110,89,78,-10.74219,9.27734,1023.92578,-0.03817,0.00763,-4.35878,-67.95000,2.55000,20.85000,20.99609,288.57422,953.12500,-0.30534,-6.74809,3.32061,73.35000,-252.14999,-27.15000,886.23047,-676.75781,-1496.09375,164.67175,192.24428,250.12978,7.80000,-14.40000,-8.70000,
11003676,107,90,78,-5.85937,21.48438,1012.20703,0.42748,-2.70229,-0.06107,-67.50000,2.85000,19.20000,25.87891,306.15234,964.35547,2.61832,1.61832,3.38931,73.35000,-252.60001,-27.15000,888.18359,-591.79687,-1487.30469,172.25954,156.73282,250.12978,7.80000,-14.40000,-8.70000,
11008676,109,88,75,-10.74219,1.95312,1017.08984,0.66412,-2.49618,-2.15267,-67.50000,2.85000,19.20000,7.81250,305.17578,978.51562,4.59542,-0.38931,2.78626,73.35000,-252.60001,-27.15000,905.27344,-472.16797,-1449.21875,194.04581,143.11450,250.12978,7.80000,-14.40000,-8.70000,
11013676,107,89,83,-25.39063,5.37109,1027.34375,-2.12977,1.41985,-1.51145,-66.75000,2.85000,20.85000,20.01953,291.99219,960.44922,7.26718,7.32824,-1.94656,74.40000,-251.10001,-25.35000,939.94141,-336.42578,-1480.95703,190.49619,120.68702,250.12978,7.80000,-14.40000,-8.70000,
11018676,108,88,82,-14.16016,5.85937,1004.88281,0.25191,-2.09924,-0.87786,-66.75000,2.85000,20.85000,4.88281,312.98828,960.44922,6.70992,7.60305,0.01527,74.40000,-251.10001,-25.35000,1018.06641,-219.72656,-1487.30469,170.28244,89.32825,245.43512,8.10000,-16.20000,-5.85000,
11023676,108,90,76,-3.90625,25.87891,1022.46094,0.19084,-1.54198,4.06870,-68.55000,2.10000,20.25000,-1.46484,308.59375,963.86719,4.33588,4.54198,1.61832,73.95000,-253.95000,-27.30000,1004.88281,-117.18750,-1421.87500,157.77863,41.52672,199.12978,8.10000,-16.20000,-5.85000,
11028676,110,88,82,-16.60156,7.32422,1027.34375,-2.46565,1.59542,0.96947,-67.95000,1.05000,21.60000,5.85937,308.59375,970.70312,2.72519,1.47328,0.93130,73.95000,-253.95000,-27.30000,1026.36719,-89.35547,-1317.87109,173.64122,4.53435,149.63359,8.10000,-16.20000,-5.85000,
11033676,109,93,75,-9.27734,13.67187,1010.74219,-0.71756,1.94656,-3.10687,-67.95000,1.05000,21.60000,18.06641,319.82422,963.86719,-0.94656,-2.73282,1.82443,73.95000,-253.95000,-27.30000,1003.41797,-53.71094,-1250.00000,204.44275,-21.03817,97.38168,8.10000,-16.20000,-5.85000,
11038675,108,97,76,-26.85547,8.30078,1012.69531,-0.80916,-1.29771,0.08397,-67.95000,1.05000,21.60000,21.97266,308.59375,955.56641,-3.35878,-4.10687,0.37405,73.95000,-253.95000,-27.30000,994.62891,-56.64063,-1175.29297,220.96184,-31.76336,43.01527,7.50000,-18.75000,-3.45000,
11043676,107,91,77,-11.23047,-7.32422,1020.01953,0.71756,-0.56489,1.62595,-67.95000,1.05000,21.60000,16.11328,322.75391,966.79687,-4.20611,-1.16031,-0.22137,73.35000,-252.14999,-26.85000,1002.44141,-99.12109,-1149.90234,230.81679,-45.88550,-8.77863,7.50000,-18.75000,-3.45000,
11048676,109,88,77,-17.08984,-1.95312,1017.08984,-0.94656,2.35878,-1.15267,-67.95000,1.05000,21.60000,25.87891,307.12891,957.51953,-1.85496,2.25191,-0.98473,73.35000,-252.14999,-26.85000,991.69922,-186.03516,-1131.83594,241.80153,-62.66412,-47.69466,7.65000,-18.30000,-3.90000,
11053675,107,90,82,2.44141,-5.85937,1018.06641,-3.01527,1.10687,-1.45038,-67.95000,2.85000,20.55000,24.90234,301.26953,958.98437,-1.04580,2.47328,-1.41221,73.20000,-251.25000,-25.95000,931.64062,-235.83984,-1085.93750,250.12978,-74.97710,-72.93893,7.65000,-18.30000,-3.90000,
11058676,108,91,79,-18.55469,10.25391,1009.27734,1.83969,-0.96947,1.41985,-68.10000,1.95000,20.70000,-0.48828,310.05859,972.65625,0.07634,3.80916,-1.92366,73.20000,-251.25000,-25.95000,892.57812,-340.33203,-1080.07813,250.12978,-103.75572,-74.52672,7.80000,-19.20000,-3.15000,
11063676,108,89,77,-14.16016,9.76562,1009.76562,-1.15267,-0.99237,2.69466,-68.10000,1.95000,20.70000,-2.44141,307.12891,958.98437,-2.17557,2.57252,1.49618,74.25000,-253.05000,-25.65000,588.86719,-342.77344,-1049.80469,250.12978,-144.42747,-62.61069,7.80000,-19.20000,-3.15000,
11068675,107,91,77,-16.11328,5.37109,1027.83203,-2.97710,-0.61832,-1.39695,-67.35000,1.65000,21.45000,22.94922,304.68750,971.67969,0.13740,0.27481,-1.10687,74.25000,-253.05000,-25.65000,594.23828,-165.03906,-758.30078,250.12978,-161.54199,-58.06107,7.05000,-21.75000,-2.40000,
11073676,105,89,82,-16.60156,3.90625,1030.27344,-0.62595,5.57252,-1.77099,-67.35000,1.65000,21.45000,24.41406,305.66406,986.81641,-1.09924,-1.90076,0.06107,74.25000,-253.05000,-25.65000,810.05859,-151.85547,-750.00000,250.12978,-133.85497,-76.84733,7.05000,-21.75000,-2.40000,
11078676,110,91,75,-5.85937,7.32422,1019.04297,-0.91603,-2.47328,1.66412,-67.95000,2.10000,19.80000,13.67187,298.33984,973.63281,0.41985,-0.91603,2.29008,74.25000,-253.05000,-25.65000,859.86328,-191.40625,-856.44531,250.12978,-166.93893,-109.64886,7.05000,-21.75000,-2.40000,
11083675,107,88,79,-20.50781,11.23047,1027.83203,2.48855,-0.16031,0.67176,-67.95000,2.10000,19.80000,26.36719,296.38672,944.33594,2.77863,2.00763,1.40458,72.60000,-252.60001,-26.40000,740.72266,-501.46484,-699.70703,250.12978,-168.79390,-124.11450,7.05000,-21.75000,-2.40000,
11088676,110,88,79,-12.69531,9.27734,1015.13672,-2.66412,1.09924,-3.14504,-67.95000,2.10000,19.80000,5.37109,321.28906,960.44922,1.33588,-3.58015,1.23664,72.60000,-252.60001,-26.40000,727.05078,-787.10937,-505.85937,211.82443,-133.81679,-108.23664,6.75000,-25.05000,-0.30000,
11093676,101,88,79,-10.74219,-0.97656,1027.83203,-1.84733,1.32824,-3.22137,-67.95000,2.10000,19.80000,30.76172,298.33984,964.35547,4.15267,2.20611,0.31298,75.00000,-252.00000,-26.25000,587.89062,-933.10547,-405.27344,216.10687,-87.07633,-69.69466,6.75000,-25.05000,-0.30000,
11098675,110,88,76,-10.74219,9.27734,1017.57812,2.45038,-1.14504,2.92366,-69.00000,2.10000,20.85000,27.83203,303.22266,968.75000,4.13740,1.20611,2.26718,75.00000,-252.00000,-26.25000,400.87891,-1055.17578,-285.64453,204.99237,-28.30534,-30.94657,6.75000,-25.05000,-0.30000,
11103676,109,91,75,-13.67187,11.71875,1019.04297,0.60305,-1.79389,1.23664,-69.00000,2.10000,20.85000,23.92578,311.03516,963.37891,4.16031,-0.06870,-3.80153,75.00000,-252.00000,-26.25000,80.56641,-1082.51953,-252.92969,209.43512,68.04580,7.02290,6.75000,-25.05000,-0.30000,
11108676,105,93,77,-17.08984,2.92969,1014.16016,-2.48092,0.76336,0.49618,-68.25000,2.55000,21.30000,19.53125,292.96875,957.51953,4.59542,4.80153,-0.41985,75.00000,-252.00000,-26.25000,17.57813,-960.93750,-368.65234,192.93893,169.59541,25.54198,7.50000,-25.50000,1.65000,
11113676,111,88,78,-6.34766,-1.95312,1018.55469,-3.17557,3.34351,-1.70229,-68.25000,2.55000,21.30000,16.11328,312.01172,979.98047,3.70229,6.70229,-0.80153,73.05000,-252.14999,-24.75000,174.80469,-748.53516,-635.74219,97.72519,243.09924,19.26718,7.50000,-25.50000,1.65000,
11118676,107,89,75,-15.13672,1.46484,1026.36719,-1.93893,-0.94656,0.45038,-69.00000,2.55000,21.30000,16.11328,296.38672,958.00781,2.06107,3.60305,1.18321,73.05000,-252.14999,-24.75000,372.07031,-680.17578,-881.83594,-59.31298,250.12978,-8.90840,7.05000,-25.80000,2.70000,
11123675,116,92,77,-15.13672,-4.39453,1010.25391,2.80916,-1.49618,3.03053,-69.00000,2.55000,21.30000,-1.46484,310.54687,979.49219,-0.47328,-0.23664,0.50382,72.30000,-252.14999,-25.35000,473.14453,-685.54687,-1103.02734,-164.00763,250.12978,-32.58015,7.05000,-25.80000,2.70000,
11128676,115,92,76,-17.08984,24.90234,1026.85547,-2.57252,1.61069,-1.54198,-68.55000,3.60000,20.55000,3.90625,321.77734,964.84375,-3.19847,-3.23664,0.76336,72.30000,-252.14999,-25.35000,571.77734,-694.33594,-1268.55469,-162.54962,250.12978,-42.69466,7.50000,-25.50000,2.70000,
11133676,107,87,78,-29.78516,4.88281,1005.37109,-2.57252,-1.29771,-1.41221,-68.55000,3.60000,20.55000,19.53125,305.66406,957.03125,-1.44275,-0.98473,1.25954,73.35000,-251.39999,-26.85000,645.50781,-700.19531,-1395.50781,-69.60305,238.06107,-39.96947,7.50000,-25.50000,2.70000,
11138676,106,93,78,-6.34766,-1.46484,1025.87891,2.12977,-2.28244,-0.58015,-68.55000,3.60000,20.55000,17.08984,296.38672,966.30859,-1.62595,-2.11450,0.03817,73.35000,-251.39999,-26.85000,679.19922,-720.21484,-1468.26172,59.83969,182.62596,-31.35878,6.45000,-25.50000,4.50000,
11143676,106,89,82,-1.46484,7.32422,1016.60156,0.70229,-0.80153,1.00000,-68.55000,3.60000,20.55000,17.08984,303.71094,959.96094,-4.22901,0.77863,-0.51908,73.35000,-251.39999,-26.85000,696.77734,-708.00781,-1530.27344,157.70229,122.82442,-17.70229,6.45000,-25.50000,4.50000,
11148676,110,88,83,0.00000,1.95312,1015.13672,-1.93130,-0.48855,-2.38168,-68.10000,1.65000,21.00000,27.34375,317.38281,965.82031,0.47328,3.10687,-0.76336,73.35000,-251.39999,-26.85000,761.71875,-674.80469,-1590.33203,198.48856,62.67939,-17.14504,6.15000,-24.15000,3.30000,
11153676,108,91,77,-9.27734,7.81250,1024.41406,-0.29771,1.08397,-1.52672,-68.10000,1.65000,21.00000,30.76172,290.52734,965.82031,1.30534,4.72519,1.90076,73.80000,-251.85001,-26.10000,824.21875,-694.33594,-1512.69531,145.42747,-18.56489,-14.81679,6.15000,-24.15000,3.30000,
11158675,111,90,78,-6.34766,2.44141,1027.34375,0.33588,-0.12214,2.25954,-66.60000,3.00000,19.95000,5.37109,297.85156,967.77344,0.89313,0.52672,0.38168,73.80000,-251.85001,-26.10000,696.28906,-796.87500,-1347.16797,119.00764,-67.71756,-6.34351,6.00000,-25.80000,4.20000,
11163676,115,89,75,-18.55469,19.53125,1017.08984,1.65649,-1.30534,-1.82443,-66.60000,3.00000,19.95000,18.06641,321.28906,977.53906,2.26718,-0.87786,0.12977,72.30000,-252.60001,-27.90000,719.23828,-831.05469,-1158.69141,115.84733,-105.19847,19.41985,6.00000,-25.80000,4.20000,
11168676,108,91,77,-12.69531,-1.46484,1029.29688,-0.74046,2.34351,1.47328,-68.25000,2.55000,21.60000,12.69531,311.03516,968.75000,-0.86260,1.07634,0.75573,72.30000,-252.60001,-27.90000,556.15234,-796.87500,-952.63672,154.68703,-137.42747,56.81680,6.00000,-25.80000,4.20000,
11173675,116,87,76,-2.92969,15.62500,1018.55469,-2.63359,2.19847,-4.00000,-68.25000,2.55000,21.60000,17.08984,310.05859,967.28516,0.21374,-1.05344,0.74809,72.30000,-252.60001,-27.90000,508.30078,-729.49219,-771.97266,211.16794,-126.83206,78.76336,6.00000,-25.80000,4.20000,
11178676,107,91,78,-17.08984,13.18359,1023.43750,1.48092,0.22901,0.01527,-67.65000,3.45000,20.70000,14.16016,299.31641,962.89062,-1.62595,-1.65649,-1.72519,72.30000,-252.60001,-27.90000,488.28125,-638.18359,-634.76562,210.93893,-108.99236,87.93130,7.05000,-26.55000,7.65000,
11183676,109,88,76,-10.74219,6.83594,1024.41406,1.48092,0.29771,-0.93893,-67.65000,3.45000,20.70000,10.25391,300.78125,967.28516,1.45802,-0.32061,2.45802,73.35000,-252.60001,-27.90000,486.32812,-522.94922,-514.64844,160.92366,-82.27481,76.64886,7.05000,-26.55000,7.65000,
11188675,99,89,79,-18.06641,8.78906,1019.04297,-0.97710,1.98473,2.75573,-67.65000,3.45000,20.70000,8.30078,297.36328,961.91406,4.29771,2.51908,-3.01527,73.35000,-252.60001,-27.90000,484.37500,-490.23437,-437.01172,101.66412,-48.33588,52.01527,7.05000,-26.55000,7.65000,
11193676,111,93,77,-9.76562,22.46094,1016.60156,-0.69466,-0.24427,-2.99237,-67.65000,3.45000,20.70000,6.34766,314.45312,968.26172,2.17557,3.16794,-0.83969,74.70000,-252.30000,-26.25000,442.38281,-499.02344,-392.57812,62.91603,-13.33588,30.03053,7.05000,-26.55000,7.65000,
11198676,110,89,78,-11.71875,9.76562,1019.53125,1.38168,-0.77099,4.55725,-68.10000,3.45000,20.70000,11.23047,305.17578,962.40234,3.40458,2.05344,2.06870,74.70000,-252.30000,-26.25000,418.94531,-518.55469,-436.52344,55.84733,25.49618,5.56489,10.35000,-27.75000,8.70000,
11203675,108,91,78,-9.76562,16.11328,1020.01953,0.41985,0.19084,-1.19084,-68.10000,3.45000,20.70000,2.92969,304.19922,974.60937,1.29008,0.79389,-1.52672,74.40000,-252.14999,-26.10000,437.01172,-538.57422,-504.88281,59.30534,63.35878,-24.27481,10.35000,-27.75000,8.70000,
11208676,106,89,77,-2.92969,0.97656,1018.55469,-1.38168,-0.05344,-1.24427,-67.50000,2.55000,20.85000,15.13672,302.73437,964.84375,1.09160,2.70992,0.25191,74.40000,-252.14999,-26.10000,506.34766,-581.54297,-636.23047,61.73283,90.34351,-62.69466,8.85000,-27.30000,8.40000,
11213676,111,90,75,-15.13672,10.74219,1013.67187,-1.52672,2.69466,-1.95420,-67.50000,2.55000,20.85000,13.18359,304.68750,956.54297,0.77099,1.29008,0.37405,74.40000,-252.14999,-26.10000,533.69141,-720.21484,-770.01953,66.29771,106.19847,-98.28244,8.85000,-27.30000,8.40000,
11218675,110,91,79,-13.67187,-6.83594,1021.97266,0.75573,-1.54198,1.68702,-67.95000,2.55000,20.85000,17.08984,315.91797,961.42578,-0.84733,-0.58779,-1.34351,74.40000,-252.14999,-26.10000,544.43359,-835.44922,-914.55078,79.75572,114.21374,-121.41985,9.45000,-27.15000,8.85000,
11223676,109,89,79,-13.18359,12.69531,1012.69531,0.87023,-2.98473,2.51908,-67.95000,2.55000,20.85000,6.34766,307.12891,959.47266,0.62595,0.70992,0.51145,73.35000,-253.35001,-25.80000,563.47656,-976.07422,-1032.71484,87.29771,108.38931,-137.95419,9.45000,-27.15000,8.85000,
11228676,109,95,75,-8.30078,8.78906,1031.73828,-1.61832,0.90840,-1.03817,-67.35000,2.70000,21.75000,16.11328,308.59375,965.82031,-0.42748,2.12977,0.64122,73.35000,-253.35001,-25.80000,549.31641,-1088.37891,-1122.07031,82.87786,97.38168,-143.74809,9.90000,-25.50000,11.25000,
11233675,110,92,77,-15.62500,6.83594,1025.87891,-1.14504,2.54962,-3.63359,-67.35000,2.70000,21.75000,15.13672,313.47656,962.89062,0.39695,1.51145,-0.78626,73.50000,-251.55000,-26.25000,537.59766,-1179.68750,-1160.64453,72.38168,78.20611,-134.51144,9.90000,-25.50000,11.25000,
11238676,120,90,77,-9.27734,4.88281,1015.13672,2.01527,-0.00763,1.65649,-67.35000,2.70000,21.75000,9.27734,316.40625,980.46875,-0.90076,0.84733,-2.06870,73.50000,-251.55000,-26.25000,569.82422,-1244.14063,-1142.57813,54.67939,57.46565,-110.09161,9.90000,-25.50000,11.25000,
11243676,107,92,82,-9.27734,4.39453,1020.01953,0.58015,-1.93130,2.42748,-67.35000,2.70000,21.75000,16.60156,304.19922,962.89062,-0.68702,-0.08397,-0.68702,73.50000,-251.55000,-26.25000,617.67578,-1272.94922,-1073.24219,45.84733,26.80916,-73.06107,9.90000,-25.50000,11.25000,
11248676,108,87,76,-11.71875,9.27734,1018.06641,-0.90076,0.29771,-4.30534,-69.45000,0.90000,20.70000,18.55469,303.71094,951.66016,1.25191,2.32824,3.45038,73.50000,-251.55000,-26.25000,486.81641,-1278.80859,-1020.99609,60.54198,14.07634,-33.09160,8.70000,-25.65000,10.95000,
11253676,107,88,83,-8.78906,10.74219,1035.15625,-1.69466,0.43511,1.36641,-69.45000,0.90000,20.70000,18.06641,312.01172,979.00391,-1.20611,1.15267,-1.86260,73.35000,-251.39999,-26.10000,380.85937,-1194.82422,-961.42578,67.94656,-6.08397,8.67176,8.70000,-25.65000,10.95000,
11258676,107,91,77,-6.83594,7.81250,1022.46094,0.36641,-1.29771,-1.45802,-67.65000,2.70000,20.70000,21.48438,293.45703,970.21484,0.83969,-0.57252,2.06107,73.35000,-251.39999,-26.10000,268.55469,-1055.66406,-916.50391,48.65649,-18.59542,37.46565,8.70000,-25.65000,10.95000,
11263675,107,93,77,-20.99609,7.81250,1029.78516,-0.48092,-1.15267,3.04580,-67.65000,2.70000,20.70000,0.48828,312.50000,963.86719,-0.08397,2.24427,-1.93893,73.50000,-252.00000,-25.65000,188.47656,-932.61719,-864.74609,12.59542,-34.82443,50.51145,8.70000,-25.65000,10.95000,
11268676,109,87,77,-12.69531,0.97656,1019.53125,-2.29771,1.32824,-3.40458,-68.10000,2.40000,21.00000,11.23047,301.26953,970.70312,-0.72519,1.03817,-0.70992,73.50000,-252.00000,-25.65000,180.66406,-845.70312,-781.73828,-23.51145,-43.37405,48.31298,9.00000,-26.70000,12.00000,
11273676,115,94,75,-19.53125,9.27734,1024.41406,-4.17557,2.34351,0.01527,-68.10000,2.40000,21.00000,10.25391,302.73437,965.82031,0.54198,0.76336,1.15267,73.50000,-252.30000,-25.95000,148.92578,-781.73828,-688.47656,-30.82443,-39.40458,46.70992,9.00000,-26.70000,12.00000,
11278675,109,91,79,-8.78906,14.16016,1015.13672,1.48092,-1.59542,-0.14504,-68.10000,2.40000,21.00000,13.18359,303.71094,966.30859,0.88550,0.36641,0.23664,73.50000,-252.30000,-25.95000,165.03906,-734.86328,-651.36719,-21.12977,-29.57252,35.23664,9.45000,-27.90000,10.35000,
11283676,108,87,79,-6.83594,5.85937,1015.13672,0.48092,-1.34351,1.60305,-68.10000,2.40000,21.00000,12.69531,298.33984,971.19141,3.13740,1.16794,-0.93893,73.50000,-252.30000,-25.95000,130.85937,-720.21484,-641.11328,-4.86260,-16.15267,25.83206,9.45000,-27.90000,10.35000,
11288676,107,89,82,-9.76562,7.81250,1027.83203,-1.36641,2.66412,-1.38931,-68.25000,2.10000,20.55000,12.69531,293.94531,964.35547,1.07634,1.34351,-0.08397,73.50000,-252.30000,-25.95000,154.29687,-705.56641,-643.55469,14.16794,-3.96947,8.33588,10.35000,-27.00000,10.80000,
11293675,107,90,83,-3.90625,7.32422,1012.20703,-2.03817,-0.65649,-2.19084,-68.25000,2.10000,20.55000,9.27734,289.55078,968.75000,0.90840,0.21374,1.55725,74.25000,-252.00000,-27.00000,153.80859,-740.23437,-658.20312,25.32825,3.78626,-4.58779,10.35000,-27.00000,10.80000,
11298676,107,89,82,-8.78906,-0.48828,1029.78516,1.74809,-0.80916,-0.12977,-67.20000,1.35000,21.30000,9.76562,305.17578,955.07812,2.19084,1.61069,1.56489,74.25000,-252.00000,-27.00000,128.90625,-775.87891,-706.05469,34.40458,6.83969,-9.80153,11.55000,-26.10000,11.70000,
11303676,109,88,84,-6.34766,8.78906,1030.27344,1.45038,-1.09160,1.25954,-67.20000,1.35000,21.30000,9.76562,320.80078,969.72656,0.18321,0.37405,-0.03817,73.05000,-252.60001,-24.75000,185.54687,-854.98047,-736.81641,33.03053,10.12214,-12.15267,11.55000,-26.10000,11.70000,
11308676,107,91,77,-8.78906,5.37109,1001.95312,-3.03053,0.87023,-1.70229,-66.30000,1.95000,20.40000,20.99609,296.87500,954.58984,1.06870,1.51145,-0.30534,73.05000,-252.60001,-24.75000,200.68359,-914.06250,-755.85937,30.24427,10.04580,-10.55725,10.50000,-27.90000,9.60000,
11313676,110,87,75,-11.71875,16.60156,1021.48437,-2.78626,2.00000,-1.05344,-66.30000,1.95000,20.40000,10.25391,306.15234,960.44922,-0.87786,1.43511,0.64122,73.05000,-252.60001,-24.75000,227.53906,-945.31250,-765.13672,21.19847,10.46565,1.77863,10.50000,-27.90000,9.60000,
11318676,105,92,77,-13.67187,0.48828,1015.13672,1.93893,-3.19847,5.28244,-68.25000,2.85000,21.60000,12.20703,305.17578,957.51953,0.17557,-0.15267,-0.23664,73.05000,-252.60001,-24.75000,266.11328,-980.95703,-782.22656,9.74046,5.45802,19.54962,8.85000,-26.25000,11.55000,
11323675,110,94,79,-22.46094,12.20703,1025.87891,-0.67176,0.89313,0.87023,-68.25000,2.85000,21.60000,6.83594,303.22266,973.63281,0.07634,0.48092,1.18321,72.30000,-253.35001,-26.85000,305.66406,-964.35547,-771.48437,-2.67939,5.18321,38.24427,8.85000,-26.25000,11.55000,
11328676,120,91,77,-4.39453,14.64844,1016.60156,-1.72519,0.22901,0.95420,-68.25000,2.85000,21.60000,11.23047,301.26953,971.19141,-0.03817,-0.12977,1.56489,72.30000,-253.35001,-26.85000,347.16797,-914.06250,-788.08594,-16.37405,-3.16031,56.64885,8.85000,-26.25000,11.55000,
11333676,119,92,79,-14.64844,-1.95312,1026.36719,-1.77863,1.09924,-3.01527,-68.25000,2.85000,21.60000,23.92578,298.33984,966.79687,0.08397,2.15267,-0.51908,74.85000,-251.10001,-25.35000,395.99609,-851.56250,-790.52734,-38.24427,-8.21374,66.14503,8.85000,-26.25000,11.55000,
11338675,109,87,83,-16.60156,10.74219,1006.83594,-1.54198,0.32061,2.76336,-67.50000,1.80000,21.30000,1.95312,311.03516,965.33203,0.16031,1.07634,0.37405,74.85000,-251.10001,-25.35000,379.39453,-766.11328,-788.08594,-49.63359,-17.26718,67.03817,9.60000,-27.00000,11.85000,
