,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
3443218,109,91,79,-1.95312,-820.80078,-43.45703,-250.13741,30.28244,33.23664,-4.35000,-26.70000,25.65000,-8.78906,-1.46484,1018.06641,0.22137,1.35115,0.82443,-7.20000,-32.70000,79.35000,-0.48828,-68.84766,1018.55469,-0.38168,2.50382,-0.58779,9.30000,11.85000,58.95000,
3448219,111,93,79,-19.53125,-832.03125,-1.46484,-250.13741,2.12977,35.32824,-6.15000,-26.40000,18.90000,-8.78906,4.88281,1020.01953,2.00763,1.28244,-0.87786,-5.40000,-32.40000,80.85000,-5.37109,-56.15234,1020.99609,-1.54198,1.32824,-0.84733,9.30000,11.85000,58.95000,
3453219,106,89,77,-56.64063,-813.96484,61.52344,-250.13741,-20.96947,19.79389,-6.15000,-26.40000,18.90000,-14.16016,3.41797,1019.04297,2.02290,0.11450,2.21374,-5.40000,-32.40000,80.85000,-14.64844,-60.05859,1013.67187,2.39695,-2.03053,-0.15267,10.35000,10.65000,58.65000,
3458219,109,89,79,-76.66016,-898.92578,133.30078,-212.11450,-28.07634,18.65649,-4.65000,-25.65000,16.80000,-14.64844,9.27734,1012.69531,1.21374,1.15267,0.56489,-6.00000,-33.45000,80.85000,-11.71875,-64.45313,1025.39063,0.52672,1.81679,-1.45038,10.35000,10.65000,58.65000,
3463218,106,91,77,-91.79688,-963.86719,153.32031,-181.89313,-16.79389,18.76336,-4.95000,-26.55000,15.00000,-12.20703,3.90625,1030.76172,0.93130,-0.87786,1.36641,-6.00000,-33.45000,80.85000,-2.44141,-82.03125,1026.36719,0.54962,3.06870,2.05344,10.80000,12.30000,60.60000,
3468218,108,89,83,-100.58594,-920.89844,98.14453,-179.34351,-4.90076,14.69466,-4.95000,-26.55000,15.00000,-9.27734,0.48828,1014.64844,0.90840,2.75573,0.81679,-4.95000,-32.70000,80.10000,-4.39453,-63.47656,1007.32422,-1.36641,2.98473,-3.39695,10.80000,12.30000,60.60000,
3473218,103,93,78,-112.79297,-920.41016,22.94922,-166.90076,-1.77863,7.72519,-4.35000,-24.60000,13.35000,-10.74219,-2.92969,1016.11328,-0.94656,0.71756,-2.40458,-4.95000,-32.70000,80.10000,-4.39453,-59.08203,1015.62500,0.54198,0.96183,-2.17557,9.75000,12.00000,59.55000,
3478219,105,91,75,-103.51563,-984.86328,-12.20703,-131.21375,-12.57252,5.08397,-4.35000,-24.60000,13.35000,-6.83594,2.92969,1020.50781,-2.03053,0.70992,0.54198,-4.95000,-32.70000,80.10000,-6.34766,-66.89453,1028.32031,-0.74809,-1.12214,1.91603,9.75000,12.00000,59.55000,
3483218,105,93,87,-106.93359,-990.23437,-37.10938,-106.76336,-23.94657,2.86260,-5.10000,-25.35000,12.30000,-3.41797,13.67187,1014.64844,1.87023,0.67939,-0.34351,-4.95000,-32.70000,80.10000,-19.53125,-73.24219,1025.39063,0.03053,1.38931,0.53435,10.20000,11.55000,58.80000,
3488218,120,93,77,-130.37109,-997.07031,-9.27734,-109.10687,-33.14504,-0.54962,-5.10000,-25.35000,12.30000,-6.34766,10.25391,1020.01953,0.40458,-2.64122,0.38931,-4.80000,-33.30000,81.30000,-11.71875,-58.59375,1027.83203,-2.19084,0.80916,-2.03817,10.20000,11.55000,58.80000,
3493218,106,92,77,-130.37109,-976.07422,36.13281,-122.85497,-38.77863,-6.75573,-5.10000,-25.35000,12.30000,-4.39453,2.44141,1015.62500,1.62595,2.25954,-1.61832,-4.80000,-33.30000,81.30000,-7.81250,-65.91797,1016.11328,-0.84733,0.68702,1.12977,10.20000,11.55000,58.80000,
3498218,109,91,77,-80.56641,-1125.97656,133.30078,-117.67175,-30.96947,9.29771,-5.10000,-25.35000,12.30000,2.44141,19.04297,1026.36719,1.51908,-0.79389,0.59542,-6.00000,-32.40000,81.45000,1.95312,-62.50000,1028.32031,-1.55725,1.64122,-0.87023,10.20000,11.55000,58.80000,
3503217,111,91,76,-95.21484,-924.80469,119.62891,-110.62595,-18.52672,10.29771,-5.10000,-24.15000,10.65000,-17.57813,-2.92969,1016.11328,0.19847,-0.47328,-0.40458,-6.00000,-32.40000,81.45000,-0.97656,-62.98828,1035.64453,-0.50382,1.19084,2.48092,10.80000,11.25000,58.05000,
3508218,109,91,75,-113.28125,-896.97266,93.26172,-103.57252,-9.15267,-0.64885,-5.10000,-24.15000,10.65000,-5.37109,8.30078,1017.57812,-0.02290,1.58779,-0.96947,-6.45000,-32.70000,79.80000,8.30078,-63.47656,1019.04297,-0.22901,-1.80916,-1.35878,10.80000,11.25000,58.05000,
3513218,107,98,79,-86.91406,-983.39844,70.80078,-89.49619,3.65649,-2.14504,-2.40000,-24.30000,10.05000,-8.78906,6.83594,1024.90234,1.49618,-0.45802,1.54962,-6.45000,-32.70000,79.80000,-11.71875,-58.10547,995.60547,-0.52672,1.30534,0.44275,10.80000,11.25000,58.05000,
3518218,110,92,83,-133.78906,-1030.76172,21.48438,-87.05344,4.03817,-6.80916,-2.40000,-24.30000,10.05000,-11.71875,0.48828,1018.06641,-0.25191,1.61832,0.90076,-6.45000,-32.70000,79.80000,-19.04297,-65.42969,1028.32031,-1.99237,1.73282,-1.73282,10.80000,11.25000,58.05000,
3523218,105,92,77,-124.02344,-979.49219,-26.36719,-97.29008,4.70229,-9.22137,-4.20000,-24.30000,10.05000,-22.46094,-1.46484,1027.83203,1.23664,-1.43511,1.86260,-6.45000,-32.70000,79.80000,-10.25391,-65.42969,1017.57812,-1.42748,2.21374,1.50382,9.60000,12.45000,58.95000,
3528218,109,89,79,-90.33203,-1009.27734,-50.29297,-100.33588,1.90840,-9.39695,-4.20000,-24.30000,10.05000,-8.30078,6.83594,1025.39063,2.79389,2.41221,0.60305,-5.70000,-32.70000,80.85000,-1.46484,-63.96484,1018.55469,-1.99237,0.83206,-2.93893,9.60000,12.45000,58.95000,
3533218,109,95,78,-88.37891,-1005.85937,-49.80469,-93.91603,-2.16794,-6.71756,-3.45000,-23.70000,9.00000,-9.76562,10.74219,1023.92578,0.45038,1.40458,0.70229,-5.70000,-32.70000,80.85000,3.90625,-58.10547,1025.39063,-1.84733,-0.77863,-0.42748,8.10000,11.85000,60.00000,
3538218,107,93,75,-79.58984,-977.05078,-53.22266,-83.54962,-10.01527,-7.64885,-3.45000,-23.70000,9.00000,-20.99609,-7.32422,1017.08984,0.09160,1.09924,1.63359,-5.40000,-31.95000,79.35000,-5.37109,-60.54688,1017.08984,-1.35115,-0.59542,0.51908,8.10000,11.85000,60.00000,
3543218,106,96,79,-77.63672,-1010.25391,-24.41406,-71.78626,-7.91603,-3.22137,-3.45000,-23.70000,9.00000,6.34766,10.25391,1014.16016,0.32061,-0.38931,1.66412,-5.40000,-31.95000,79.35000,-10.25391,-56.64063,1021.48437,-2.23664,-1.60305,1.51908,11.10000,11.85000,59.40000,
3548218,110,92,84,-83.00781,-966.30859,-4.39453,-66.29771,-4.70992,-4.37405,-3.45000,-23.70000,9.00000,1.46484,-2.44141,1008.30078,-0.54198,0.59542,-1.09160,-6.00000,-32.40000,80.85000,-23.92578,-70.31250,1018.55469,1.19847,-0.61069,-0.58015,11.10000,11.85000,59.40000,
3553219,108,90,73,-77.63672,-940.91797,-1.46484,-48.97710,-4.51145,-10.64122,-4.50000,-22.95000,8.25000,-5.37109,5.85937,1011.23047,0.45802,1.38931,-1.96183,-6.00000,-32.40000,80.85000,-12.69531,-59.57031,1010.74219,-0.93130,1.19847,-1.58779,9.90000,10.35000,58.95000,
3558219,119,92,78,-83.98438,-977.53906,7.81250,-33.83206,-5.41221,-7.63359,-4.50000,-22.95000,8.25000,-16.11328,-2.44141,1025.39063,0.64122,-2.32824,0.85496,-6.00000,-32.40000,80.85000,-7.81250,-81.54297,1013.67187,-0.53435,2.25954,-0.47328,9.90000,10.35000,58.95000,
3563219,117,95,85,-41.01563,-1005.85937,22.46094,-24.73282,-2.00763,-11.90840,-5.10000,-21.90000,7.05000,-2.92969,4.39453,1016.60156,1.11450,0.68702,0.74046,-6.00000,-32.40000,80.85000,-6.83594,-63.96484,1011.71875,-0.38931,2.96183,-1.21374,9.90000,10.35000,58.95000,
3568220,103,91,83,-53.22266,-1015.62500,9.27734,-24.66412,3.15267,-13.51145,-5.10000,-21.90000,7.05000,-13.67187,-2.92969,1023.43750,0.38931,0.76336,1.58779,-7.65000,-31.80000,81.00000,-13.67187,-51.26953,1012.20703,1.66412,1.16031,-0.45038,9.90000,10.35000,58.95000,
3573220,106,97,79,-45.41016,-1002.44141,-15.13672,-25.41221,6.33588,-14.46565,-3.45000,-22.95000,6.90000,0.48828,12.20703,1021.48437,0.37405,3.55725,-0.13740,-7.65000,-31.80000,81.00000,-2.44141,-61.52344,1022.94922,0.53435,1.88550,-0.16031,10.20000,13.05000,58.80000,
3578227,106,94,77,-67.38281,-997.55859,-23.92578,-16.84733,6.22901,-11.90076,-3.45000,-22.95000,6.90000,-1.46484,-0.48828,1020.99609,1.19084,1.58015,1.82443,-6.45000,-32.40000,79.35000,-3.90625,-59.08203,1032.71484,0.22901,-0.12977,0.83206,10.20000,13.05000,58.80000,
3583242,107,92,82,-54.68750,-963.37891,-43.45703,-9.36641,1.88550,-11.50382,-4.35000,-22.65000,7.80000,-17.57813,7.32422,1022.46094,0.70992,0.52672,-1.61069,-6.45000,-32.40000,79.35000,-21.48438,-72.26563,1017.08984,1.38931,1.08397,-1.35878,9.30000,12.15000,58.95000,
3588263,105,94,75,-79.58984,-977.05078,-33.20313,-6.23664,3.75573,-15.73282,-4.35000,-22.65000,7.80000,-18.06641,0.48828,1019.53125,0.67939,1.40458,-0.41985,-6.45000,-32.40000,79.35000,-5.85937,-61.03516,1014.64844,1.28244,-0.09160,-0.04580,9.30000,12.15000,58.95000,
3593274,116,92,79,-69.33594,-990.72266,-30.76172,-4.25191,6.81679,-15.91603,-4.35000,-22.65000,7.80000,-1.46484,0.48828,1013.67187,1.77863,0.56489,1.96183,-6.45000,-32.40000,79.35000,-7.81250,-70.31250,1022.94922,-2.40458,2.59542,-0.74046,10.20000,10.80000,59.85000,
3598292,108,99,75,-81.05469,-1033.20313,-35.64453,0.76336,6.99237,-18.53435,-4.35000,-22.65000,7.80000,-17.57813,0.00000,1019.53125,-0.67176,-0.06107,1.27481,-6.00000,-31.95000,80.10000,-5.85937,-83.00781,1007.32422,-1.83206,0.43511,-0.05344,10.20000,10.80000,59.85000,
3603296,107,91,76,-82.51953,-1068.84766,-28.32031,0.19084,6.47328,-13.13740,-3.60000,-21.90000,7.80000,-10.74219,3.41797,1017.08984,0.68702,1.41985,3.09160,-6.00000,-31.95000,80.10000,-5.85937,-54.68750,1011.23047,-0.36641,0.48092,-1.09924,9.75000,11.55000,59.10000,
3608307,100,99,75,-75.19531,-1049.80469,-58.10547,0.97710,6.87023,-13.37405,-3.60000,-21.90000,7.80000,-6.83594,-6.34766,1002.44141,0.85496,0.67939,2.41985,-6.75000,-32.40000,80.10000,-10.25391,-63.47656,1026.85547,-0.55725,2.23664,-1.36641,9.75000,11.55000,59.10000,
3613320,104,100,77,-73.73047,-1042.96875,-64.94141,-5.62595,8.02290,-8.82443,-4.20000,-22.95000,6.60000,-6.83594,-17.08984,1012.69531,1.68702,1.54962,-1.86260,-6.75000,-32.40000,80.10000,-2.44141,-71.28906,1014.64844,-0.79389,2.23664,-0.38931,9.00000,12.00000,59.85000,
3618327,119,92,76,-75.68359,-1065.42969,-43.94531,-4.51145,9.35114,-12.78626,-4.20000,-22.95000,6.60000,-3.90625,7.32422,1014.64844,1.24427,0.79389,-0.58015,-5.85000,-31.05000,80.55000,5.85937,-64.45313,1029.78516,0.60305,-0.77863,-0.91603,9.00000,12.00000,59.85000,
3623330,109,91,81,-88.37891,-1026.36719,-34.66797,-7.09924,10.42748,-10.09160,-4.05000,-22.65000,7.80000,-3.90625,-6.34766,1024.41406,0.57252,2.12977,-0.88550,-5.85000,-31.05000,80.55000,-7.81250,-68.84766,1012.69531,2.02290,0.96183,-1.25954,9.90000,11.40000,58.95000,
3628332,105,93,77,-84.96094,-1027.34375,-48.82813,-2.46565,10.41221,-8.67939,-4.05000,-22.65000,7.80000,-15.13672,-3.41797,1000.97656,2.33588,0.46565,-0.64122,-5.85000,-31.05000,80.55000,5.85937,-64.45313,1022.94922,0.18321,0.00763,3.35115,9.90000,11.40000,58.95000,
3633334,108,91,81,-57.12891,-1007.32422,-55.17578,-3.96183,9.24428,-6.73282,-5.40000,-24.60000,6.00000,-12.20703,-3.90625,1017.57812,2.16031,-1.12977,1.42748,-5.85000,-31.05000,80.55000,-14.64844,-67.87109,1010.74219,-1.44275,0.17557,-0.83969,9.90000,11.40000,58.95000,
3638341,107,91,76,-52.24609,-1004.88281,-37.10938,-3.93893,12.87023,-11.00000,-5.40000,-24.60000,6.00000,-19.53125,-1.46484,1000.48828,-0.74046,0.62595,1.74809,-4.65000,-31.65000,81.15000,-9.76562,-52.73438,1015.62500,-1.17557,2.38168,-0.77863,9.90000,11.40000,58.95000,
3643351,120,90,76,-44.92188,-1005.37109,-41.50391,-4.36641,11.87023,-12.25191,-5.40000,-24.60000,6.00000,-7.32422,-4.39453,1010.74219,1.51145,2.41985,-0.64885,-4.65000,-31.65000,81.15000,-13.67187,-70.31250,1000.00000,-0.81679,2.08397,-0.38168,10.20000,12.00000,59.10000,
3648353,105,90,77,-41.01563,-1017.57812,-36.13281,-0.59542,11.44275,-3.70229,-5.40000,-24.60000,6.00000,0.97656,-3.41797,1015.62500,-2.16794,1.67939,-0.06107,-7.35000,-32.25000,81.00000,0.48828,-59.08203,1024.90234,0.87786,3.28244,0.16031,10.20000,12.00000,59.10000,
3653353,123,94,77,-45.41016,-1019.04297,-35.15625,-0.62595,8.25954,-8.00763,-5.25000,-22.95000,6.90000,-0.48828,4.88281,1014.16016,0.86260,0.36641,-0.12977,-7.35000,-32.25000,81.00000,5.85937,-67.38281,1028.80859,0.46565,-0.00763,0.74809,8.85000,11.10000,58.65000,
3658360,107,91,77,-62.98828,-1025.87891,-41.01563,0.72519,8.97710,-13.56489,-5.25000,-22.95000,6.90000,-6.83594,7.81250,1021.97266,0.41221,2.34351,-2.96947,-6.30000,-32.55000,79.20000,-9.76562,-71.28906,1021.48437,1.10687,-0.62595,-0.73282,8.85000,11.10000,58.65000,
3663362,114,92,79,-62.98828,-1002.44141,-28.80859,7.40458,10.47328,-11.61069,-4.95000,-22.50000,7.95000,-12.69531,-7.32422,1025.39063,-0.25191,-0.06107,-1.98473,-6.30000,-32.55000,79.20000,-8.78906,-53.71094,1013.67187,0.34351,0.37405,1.96947,10.20000,11.55000,59.55000,
3668362,105,95,79,-58.59375,-1018.06641,-31.25000,9.11450,7.97710,-12.08397,-4.95000,-22.50000,7.95000,-20.01953,7.32422,1029.29688,-1.03817,1.90840,1.49618,-6.30000,-32.55000,79.20000,-3.90625,-65.91797,1011.71875,-1.09160,0.58779,-1.54198,10.20000,11.55000,59.55000,
3673366,108,99,77,-52.24609,-1039.06250,-20.99609,13.33588,7.26718,-14.03053,-4.50000,-23.70000,8.25000,-4.39453,2.44141,1020.50781,-0.59542,-0.40458,0.61832,-6.30000,-32.55000,79.20000,10.25391,-65.42969,1020.50781,-2.48092,1.30534,-1.35878,9.90000,11.85000,59.40000,
3678366,108,92,77,-44.43359,-1052.24609,-27.83203,10.98473,10.18321,-12.16031,-4.50000,-23.70000,8.25000,-5.37109,4.39453,1011.23047,-1.62595,1.05344,0.39695,-7.50000,-30.90000,79.35000,-9.76562,-66.89453,1027.34375,-0.98473,0.37405,0.29008,9.90000,11.85000,59.40000,
3683366,107,91,78,-49.80469,-1031.73828,-29.78516,9.03053,10.00763,-9.92366,-6.15000,-23.40000,6.75000,-3.90625,4.39453,1019.53125,-0.74046,-0.17557,1.99237,-5.55000,-32.55000,79.50000,-0.97656,-76.17188,1009.27734,-0.34351,0.63359,-0.06107,10.35000,13.20000,58.95000,
3688366,109,93,76,-38.57422,-1006.83594,-33.69141,11.87023,9.38168,-13.43511,-6.15000,-23.40000,6.75000,-18.06641,2.92969,1006.83594,0.67939,-0.20611,-1.09160,-5.55000,-32.55000,79.50000,-16.11328,-57.61719,1031.73828,1.11450,1.38931,1.32061,10.35000,13.20000,58.95000,
3693366,106,93,78,-46.38672,-1003.41797,-34.66797,14.12214,9.06870,-10.76336,-6.15000,-23.40000,6.75000,-13.18359,6.83594,1006.83594,1.50382,2.30534,-1.58015,-4.80000,-32.55000,79.95000,-5.37109,-73.73047,1017.08984,0.09924,0.70992,-0.28244,9.90000,11.10000,58.65000,
3698367,109,92,78,-60.05859,-1017.08984,-35.15625,13.68702,10.69466,-13.75572,-6.15000,-23.40000,6.75000,-13.18359,3.90625,1009.27734,0.08397,1.13740,-0.16794,-4.80000,-32.55000,79.95000,-9.27734,-57.61719,1020.50781,0.35115,0.41221,0.41985,9.90000,11.10000,58.65000,
3703367,107,99,77,-59.08203,-1041.99219,-28.80859,17.28244,8.28244,-11.93893,-5.70000,-23.10000,6.75000,-7.32422,3.90625,1013.67187,-0.36641,1.90076,2.02290,-6.90000,-32.55000,79.95000,-6.34766,-62.50000,1024.41406,-3.24427,2.16794,-0.56489,9.90000,11.10000,58.65000,
3708367,105,92,77,-83.98438,-1065.91797,-24.41406,18.22137,7.45038,-11.23664,-5.70000,-23.10000,6.75000,-6.83594,-8.78906,1011.23047,2.02290,0.81679,2.72519,-6.90000,-31.05000,80.55000,-6.34766,-60.54688,1020.99609,-1.77863,1.67939,0.59542,9.90000,11.10000,58.65000,
3713367,109,94,75,-100.09766,-1095.70313,-24.41406,17.42748,10.83206,-10.40458,-5.10000,-23.40000,7.80000,-10.25391,-14.16016,1023.43750,1.40458,0.40458,0.19084,-5.70000,-31.95000,81.45000,-14.16016,-68.84766,1012.69531,-1.72519,0.62595,-1.70229,9.45000,11.55000,59.10000,
3718368,107,103,76,-84.47266,-1110.83984,-29.29688,15.64886,16.61069,-7.96947,-5.10000,-23.40000,7.80000,-12.69531,-2.92969,1014.64844,-0.65649,0.74809,-0.16031,-5.70000,-31.95000,81.45000,-3.41797,-68.35938,1029.29688,0.70992,0.04580,0.24427,9.45000,11.55000,59.10000,
3723367,111,91,77,-78.12500,-1097.65625,-29.29688,14.14504,15.50382,-5.71756,-4.50000,-23.70000,7.65000,-11.71875,-0.48828,1015.13672,-1.24427,0.11450,0.46565,-5.85000,-32.25000,82.05000,-11.71875,-58.59375,1023.43750,-1.38168,-0.64885,-1.38931,9.90000,11.85000,59.40000,
3728368,107,93,76,-57.12891,-1061.03516,-27.83203,15.67176,14.81679,-3.47328,-4.50000,-23.70000,7.65000,-9.76562,-7.81250,1009.76562,0.96947,1.05344,-1.50382,-5.85000,-32.25000,82.05000,-12.20703,-68.35938,1027.83203,1.54198,2.41985,-1.96947,9.90000,11.85000,59.40000,
3733368,105,90,74,-36.62109,-1047.36328,-34.17969,15.35878,13.56489,-0.71756,-6.45000,-23.40000,7.80000,-11.23047,5.85937,1012.20703,0.93130,1.43511,-0.44275,-5.85000,-32.25000,82.05000,-8.30078,-63.47656,1021.48437,0.65649,-0.44275,0.68702,11.55000,11.55000,58.80000,
3738368,115,103,73,-35.64453,-1009.27734,-35.64453,14.32061,15.96947,-7.03817,-6.45000,-23.40000,7.80000,-21.48438,-11.71875,1005.37109,1.48092,0.03817,0.05344,-5.85000,-32.25000,82.05000,-15.13672,-62.98828,1024.41406,0.58015,-0.60305,-1.48855,11.55000,11.55000,58.80000,
3743368,106,94,82,-41.01563,-987.79297,-21.48438,14.92366,16.13741,-2.67176,-6.45000,-23.40000,7.80000,2.44141,7.32422,1026.36719,2.18321,1.77863,-0.68702,-5.40000,-30.90000,80.85000,-13.18359,-72.75391,1023.92578,-1.54198,0.83969,-1.56489,10.65000,11.10000,58.95000,
3748368,108,94,76,-45.89844,-993.65234,-29.29688,19.82443,13.26718,-3.23664,-6.45000,-23.40000,7.80000,-20.50781,1.95312,1018.06641,-0.87786,1.84733,2.10687,-5.40000,-30.90000,80.85000,1.95312,-54.68750,1025.87891,-2.56489,1.80916,-2.12214,10.65000,11.10000,58.95000,
3753368,108,93,76,-42.48047,-998.53516,-35.15625,22.16794,12.33588,-6.41985,-4.95000,-24.30000,7.95000,-17.08984,2.44141,1020.50781,0.61832,2.76336,-2.32061,-5.85000,-31.80000,81.30000,-17.08984,-56.15234,1003.41797,-0.09924,-0.75573,1.59542,11.25000,10.80000,59.10000,
3758368,109,101,77,-21.48438,-1008.30078,-14.16016,25.04580,12.12977,-10.09160,-6.30000,-24.30000,7.95000,-13.67187,-0.97656,1025.87891,-1.31298,-0.67939,0.64122,-5.85000,-31.80000,81.30000,-16.60156,-59.08203,1018.06641,0.83206,-0.51908,-0.86260,11.25000,10.80000,59.10000,
3763368,110,97,75,-48.33984,-1073.24219,-1.95312,29.39695,11.74046,-9.82443,-6.30000,-24.75000,9.00000,-14.16016,11.23047,1024.90234,0.43511,1.26718,1.00000,-5.70000,-31.20000,79.05000,-6.83594,-58.10547,1015.62500,-0.06870,1.54962,0.61832,10.65000,12.90000,60.00000,
3768368,109,101,78,-37.59766,-1054.19922,4.88281,29.16031,8.32061,-6.16031,-5.70000,-25.65000,9.15000,-6.83594,11.23047,1017.57812,1.07634,0.63359,1.03817,-5.70000,-31.20000,79.05000,-3.41797,-69.33594,1020.50781,-3.03817,0.73282,-1.86260,10.65000,12.90000,60.00000,
3773368,109,99,81,-41.01563,-1057.12891,18.06641,29.17557,6.43511,-7.12214,-5.70000,-25.65000,9.15000,-2.44141,3.90625,1026.36719,-0.18321,1.74046,2.17557,-5.70000,-31.20000,79.05000,-17.57813,-57.12891,1018.06641,1.13740,2.88550,-1.80153,10.65000,12.90000,60.00000,
3778368,107,91,82,-58.59375,-1075.68359,14.64844,31.28244,10.01527,-8.38168,-5.70000,-24.90000,8.10000,-3.41797,10.74219,1020.01953,0.66412,3.38168,0.12214,-5.70000,-31.20000,79.05000,-8.78906,-65.91797,1011.71875,-1.41985,-0.02290,0.82443,10.65000,12.90000,60.00000,
3783367,108,92,78,-44.92188,-1057.12891,7.81250,32.87023,9.74046,-6.33588,-5.70000,-24.90000,8.10000,-16.11328,-10.74219,1020.50781,0.67939,0.22901,-1.37405,-6.75000,-32.40000,80.40000,-20.01953,-53.71094,1016.11328,-0.69466,1.38168,1.13740,10.50000,11.55000,58.50000,
3788367,109,101,77,-47.85156,-1062.98828,12.69531,38.41985,9.22901,-5.45038,-5.70000,-24.90000,8.10000,-1.95312,0.00000,1019.04297,-0.05344,2.44275,1.43511,-6.75000,-32.40000,80.40000,-7.81250,-62.98828,1017.08984,-1.36641,0.83206,-1.16031,10.50000,11.55000,58.50000,
3793366,107,99,77,-51.26953,-1084.47266,17.08984,40.29771,8.16794,-4.35878,-5.70000,-24.90000,8.10000,-7.32422,6.34766,1020.01953,0.83969,-0.58779,2.64885,-4.80000,-32.25000,81.00000,-10.25391,-66.40625,1019.04297,2.02290,-0.41985,1.25191,8.85000,11.10000,59.40000,
3798366,108,93,79,-43.45703,-1106.44531,29.78516,38.01527,11.70229,-2.51145,-6.30000,-24.75000,9.00000,-7.32422,1.46484,1020.50781,1.41221,1.31298,-3.01527,-4.80000,-32.25000,81.00000,-5.85937,-62.98828,1021.48437,-1.10687,0.34351,1.13740,8.85000,11.10000,59.40000,
3803366,107,93,77,-49.31641,-1112.79297,27.83203,29.16794,12.11450,-1.39695,-6.30000,-24.75000,9.00000,-1.95312,0.00000,1014.16016,-0.47328,2.68702,-1.73282,-5.70000,-32.70000,79.80000,17.57813,-73.24219,1028.32031,0.40458,1.99237,-0.40458,10.65000,11.40000,59.70000,
3808366,107,97,74,-41.01563,-1048.82813,5.37109,24.77099,8.06870,3.37405,-6.30000,-24.75000,9.75000,-14.16016,4.88281,1022.46094,1.70992,0.55725,1.75573,-5.70000,-32.70000,79.80000,-6.34766,-65.91797,1019.04297,-0.47328,1.70229,-3.13740,10.65000,11.40000,59.70000,
3813366,117,92,77,-38.08594,-1034.66797,9.27734,20.42748,10.04580,3.78626,-6.30000,-24.75000,9.75000,-7.81250,-1.46484,1020.01953,0.54962,-0.01527,0.37405,-5.10000,-32.55000,78.90000,-4.88281,-73.73047,1017.08984,-1.47328,-1.12977,0.28244,11.40000,9.60000,59.40000,
3818367,108,93,81,-42.96875,-1028.80859,18.55469,23.00763,10.84733,5.99237,-5.70000,-25.65000,8.85000,-9.76562,4.88281,1014.64844,0.93130,-1.01527,2.72519,-5.10000,-32.55000,78.90000,-4.88281,-66.89453,1019.04297,-0.09924,0.79389,-0.47328,11.40000,9.60000,59.40000,
3823367,111,93,78,-36.13281,-1028.32031,12.69531,22.55725,8.41221,3.47328,-5.70000,-25.65000,8.85000,-16.11328,-0.97656,1002.44141,0.39695,0.01527,-0.77099,-7.65000,-32.55000,80.55000,-5.37109,-51.26953,1018.55469,-0.07634,-0.20611,-2.58779,10.80000,11.55000,58.50000,
3828366,117,98,81,-42.48047,-1030.76172,8.78906,26.42748,6.98473,6.07634,-6.15000,-24.60000,9.60000,-14.64844,-6.34766,1047.36328,1.60305,0.61832,0.61069,-7.65000,-32.55000,80.55000,-8.78906,-66.40625,1017.08984,1.38168,0.54962,-0.58015,10.80000,11.55000,58.50000,
3833366,108,93,73,-32.71484,-1020.99609,8.78906,28.50382,4.06870,5.32061,-6.15000,-24.60000,9.60000,-26.36719,13.18359,1034.66797,0.40458,0.24427,-0.10687,-4.95000,-32.40000,80.85000,-10.74219,-48.33984,1018.06641,-0.32061,3.03817,-0.61069,9.75000,10.05000,57.75000,
3838367,118,93,77,-39.06250,-1037.10938,7.81250,25.18321,7.85496,5.39695,-6.15000,-24.60000,9.60000,-11.23047,0.00000,1034.17969,0.41985,3.22137,-0.24427,-4.95000,-32.40000,80.85000,-6.34766,-64.45313,1012.69531,-1.69466,0.82443,0.45038,9.75000,10.05000,57.75000,
3843365,105,93,76,-43.45703,-1027.83203,3.41797,26.66412,6.12977,7.56489,-6.15000,-24.60000,9.60000,-16.60156,-1.46484,1012.69531,0.38931,0.26718,1.19084,-4.95000,-32.40000,80.85000,-24.41406,-64.94141,1023.43750,-2.05344,3.45802,-0.94656,9.75000,10.05000,57.75000,
3848366,109,94,77,-50.78125,-1027.34375,-8.30078,28.92366,5.91603,11.43511,-6.15000,-24.60000,9.60000,-5.85937,10.74219,1009.76562,0.54962,0.41985,-0.80153,-4.95000,-32.40000,80.85000,-15.13672,-58.59375,1020.01953,-0.32824,1.71756,3.26718,9.75000,10.05000,57.75000,
3853367,104,93,79,-46.38672,-1038.57422,-7.81250,30.26718,2.57252,10.01527,-6.15000,-24.60000,9.60000,-9.76562,1.95312,1026.85547,-0.15267,1.40458,1.36641,-5.10000,-32.55000,81.00000,-19.53125,-53.71094,1017.57812,0.12977,0.22901,1.08397,9.90000,12.15000,58.95000,
3858366,109,99,77,-58.59375,-1048.82813,-10.25391,27.79389,2.09160,8.19847,-5.55000,-25.05000,9.30000,-13.67187,-14.16016,1018.55469,0.79389,0.82443,1.14504,-5.10000,-32.55000,81.00000,-7.32422,-75.19531,1025.87891,2.03817,0.45802,3.06870,9.90000,12.15000,58.95000,
3863366,107,99,79,-70.31250,-1040.52734,-29.29688,37.35878,0.06870,10.85496,-5.55000,-25.05000,9.30000,-18.06641,4.39453,1024.90234,0.64885,1.38931,1.83206,-5.85000,-32.55000,79.50000,-6.83594,-58.59375,1026.36719,0.43511,-1.23664,1.06107,8.85000,12.45000,58.35000,
