Timestamp (uS),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ
10608595,2.92969,19.04297,1026.85547,93.26172,-26.85547,1047.85156,-5.37109,-65.42969,1014.16016
10613596,-10.74219,9.76562,1029.78516,103.51563,-10.74219,1049.80469,-13.18359,-63.47656,1016.11328
10618595,-22.94922,13.18359,1018.55469,93.26172,-11.71875,1001.95312,-8.30078,-57.12891,1028.32031
10623595,-21.97266,0.0,1022.94922,99.12109,-9.27734,986.32812,-12.69531,-62.5,1027.34375
10628595,-12.69531,12.20703,1024.90234,103.02734,6.83594,979.00391,1.95312,-54.19922,1016.60156
10633595,-15.13672,3.41797,1025.87891,90.82031,-2.92969,1000.48828,-5.85937,-62.5,1013.67187
10638595,-8.30078,4.88281,1023.92578,87.89063,-4.39453,1038.57422,-9.27734,-64.45313,996.58203
10643596,-18.55469,1.46484,1014.64844,87.40234,6.34766,1021.97266,-2.44141,-74.21875,1016.60156
10648595,-11.23047,10.74219,1027.83203,91.30859,-0.97656,1000.97656,-5.37109,-72.26563,1025.39063
10653596,-10.25391,-2.92969,1030.76172,88.37891,13.18359,1003.90625,1.95312,-65.42969,1025.39063
10658595,-9.76562,18.55469,1029.78516,98.63281,0.97656,1014.64844,-1.95312,-64.94141,1026.36719
10663595,-2.92969,5.85937,1030.27344,74.70703,5.37109,1007.32422,-1.95312,-58.59375,1017.57812
10668596,-15.13672,6.34766,1023.92578,88.86719,-10.74219,1020.50781,1.95312,-68.84766,1020.01953
10673596,-2.44141,17.08984,1024.90234,84.96094,-0.48828,1009.27734,-13.67187,-64.94141,1031.25
10678595,-2.92969,12.20703,1024.41406,96.19141,0.48828,1001.46484,-5.37109,-63.96484,1022.94922
10683596,-24.90234,5.85937,1026.85547,94.23828,3.90625,997.55859,-0.97656,-71.28906,1014.16016
10688595,-8.78906,6.83594,1023.92578,91.30859,2.44141,1003.90625,-13.67187,-58.10547,1026.36719
10693595,-14.16016,11.71875,1024.90234,92.77344,-10.25391,1020.99609,-20.01953,-70.80078,1029.29688
10698595,-5.85937,6.34766,1024.41406,93.26172,-14.64844,1023.4375,-6.34766,-72.26563,1033.20313
10703595,-16.11328,0.48828,1021.48437,98.63281,-2.44141,1006.83594,-3.90625,-71.28906,1032.22656
10708595,-18.55469,11.23047,1033.20313,96.67969,1.46484,1024.90234,-3.90625,-62.98828,1025.39063
10713595,-19.04297,9.76562,1025.39063,93.75,-10.74219,1010.25391,-6.83594,-63.96484,1020.01953
10718595,-18.06641,15.13672,1020.99609,90.33203,7.8125,1013.67187,-3.41797,-68.84766,1024.41406
10723595,-7.8125,14.64844,1030.76172,87.89063,-2.44141,1005.85937,5.37109,-63.47656,1030.76172
10728596,-15.13672,-1.95312,1022.94922,81.05469,6.34766,1007.32422,0.0,-56.15234,1015.13672
10733593,-17.57813,6.83594,1015.13672,86.91406,21.97266,1009.27734,-5.37109,-64.94141,1027.34375
10738595,0.0,7.32422,1020.01953,90.33203,23.4375,996.09375,-13.67187,-68.84766,1020.99609
10743595,-6.83594,4.88281,1031.73828,109.375,-11.71875,1012.69531,-5.37109,-66.40625,1021.48437
10748596,-13.18359,0.0,1024.41406,102.05078,-2.92969,1012.20703,-5.37109,-62.5,1021.48437
10753594,1.46484,2.44141,1017.57812,89.35547,34.17969,1025.87891,-8.78906,-71.77734,1015.625
10758595,-6.83594,-0.97656,1025.87891,99.60938,-12.20703,1037.59766,-5.85937,-60.05859,1019.53125
10763596,-8.30078,9.76562,1009.76562,108.88672,-17.57813,1020.01953,-9.76562,-65.42969,1025.39063
10768595,-13.67187,-8.30078,1034.66797,109.375,-21.48438,1018.55469,1.95312,-65.91797,1024.90234
10773596,-7.8125,9.27734,1025.39063,83.00781,3.90625,1021.97266,5.37109,-61.03516,1023.92578
10778595,-10.25391,2.92969,1016.11328,93.75,-1.46484,1002.92969,-9.27734,-57.12891,1027.34375
10783595,-0.97656,14.64844,1017.57812,103.51563,3.41797,1017.08984,-13.67187,-55.17578,1017.08984
10788596,-21.48438,10.74219,1026.85547,85.9375,11.71875,1022.46094,-18.55469,-70.3125,1010.74219
10793595,-11.23047,2.92969,1018.55469,93.75,-3.41797,1018.55469,-8.30078,-57.12891,1023.92578
10798595,-14.16016,6.34766,1014.64844,86.91406,-7.8125,1003.41797,-26.36719,-69.82422,1013.67187
10803596,-20.01953,0.97656,1027.34375,87.40234,0.97656,1019.04297,-3.41797,-67.87109,1035.15625
10808595,-16.60156,0.48828,1031.73828,92.28516,1.46484,1011.71875,1.46484,-75.68359,1030.76172
10813595,-6.34766,5.85937,1034.17969,76.66016,-4.88281,1004.39453,0.0,-73.24219,1018.06641
10818593,-6.83594,12.20703,1016.11328,90.33203,-7.8125,1013.67187,-5.85937,-67.87109,1020.50781
10823595,-13.18359,0.48828,1030.27344,93.75,2.44141,1017.57812,-1.95312,-66.40625,1026.36719
10828595,-0.97656,8.30078,1028.32031,94.23828,13.18359,1012.69531,-6.83594,-66.40625,1022.94922
10833596,-0.48828,7.32422,1023.4375,96.67969,1.46484,995.60547,-16.60156,-65.91797,1025.87891
10838595,-16.11328,9.27734,1020.01953,92.77344,0.48828,996.58203,-1.95312,-64.45313,1016.11328
10843595,-4.88281,10.25391,1026.36719,87.40234,-1.95312,1014.16016,-8.30078,-67.87109,1016.11328
10848595,-14.64844,15.13672,1019.04297,92.28516,-12.20703,1018.06641,-11.23047,-65.42969,1028.32031
10853596,-18.55469,8.78906,1029.29688,89.84375,-9.76562,1015.13672,-9.27734,-61.03516,1023.92578
10858595,-17.57813,-3.90625,1023.4375,100.58594,11.71875,1013.18359,-13.18359,-56.64063,1028.32031
10863595,0.0,-0.97656,1028.32031,89.84375,13.18359,1020.01953,-7.8125,-58.59375,1011.23047
10868595,-12.20703,0.0,1030.76172,99.12109,6.83594,1007.8125,-11.23047,-72.75391,1028.80859
10873594,-14.64844,3.90625,1016.11328,99.60938,8.78906,1002.92969,-8.30078,-62.98828,1021.48437
10878595,-6.34766,9.76562,1020.01953,85.9375,6.34766,1019.53125,0.0,-65.91797,1026.85547
10883593,-20.99609,6.83594,1018.55469,94.72656,0.0,1023.4375,-0.48828,-69.82422,1015.625
10888593,-8.78906,15.13672,1028.32031,104.98047,16.60156,1016.11328,-21.48438,-61.52344,1034.66797
10893595,-7.32422,11.71875,1022.94922,90.82031,-3.90625,1004.88281,-13.18359,-61.03516,1016.11328
10898596,-15.625,11.23047,1014.16016,96.67969,-2.92969,1006.34766,0.48828,-64.94141,1014.64844
10903595,-18.55469,0.0,1011.71875,96.19141,0.0,1004.39453,-2.92969,-65.42969,1014.16016
10908593,-11.71875,15.625,1016.60156,88.86719,10.74219,1001.95312,2.44141,-66.40625,1022.94922
10913596,-11.23047,1.95312,1023.92578,94.72656,-7.32422,1023.92578,-10.74219,-59.57031,1021.97266
10918595,-14.64844,-0.97656,1022.46094,93.26172,1.46484,1021.97266,-2.44141,-72.26563,1027.34375
10923596,-20.01953,20.01953,1011.23047,90.82031,-5.37109,1006.34766,-1.95312,-57.61719,1019.04297
10928595,1.46484,7.32422,1034.17969,99.12109,8.30078,1004.88281,-3.90625,-71.28906,1026.36719
10933595,-16.11328,12.20703,1025.87891,100.09766,2.92969,1001.46484,-6.34766,-57.12891,1031.25
10938595,-3.90625,13.67187,1022.46094,104.00391,5.37109,995.60547,-10.25391,-75.19531,1016.11328
10943595,-16.11328,-0.97656,1017.08984,99.12109,-2.44141,1008.30078,-3.90625,-68.84766,1021.97266
10948595,-9.76562,11.71875,1030.76172,92.77344,-1.95312,1015.13672,-13.67187,-65.91797,1012.20703
10953595,-14.64844,1.95312,1025.87891,108.39844,0.48828,1015.13672,0.0,-63.47656,1014.64844
10958593,-1.95312,2.92969,1021.97266,100.58594,0.97656,1017.08984,-10.25391,-69.82422,1032.22656
10963595,-7.32422,15.13672,1013.67187,93.75,1.46484,1009.76562,-9.27734,-62.5,1012.69531
10968596,-27.83203,8.30078,1030.27344,92.77344,-2.92969,1016.60156,-8.30078,-61.03516,1020.01953
10973596,-5.85937,1.95312,1041.50391,101.07422,0.97656,1011.23047,-3.90625,-54.6875,1013.18359
10978595,-12.69531,17.08984,1030.76172,97.65625,6.34766,1020.50781,-3.90625,-61.52344,1025.87891
10983595,-16.60156,12.69531,1023.4375,99.12109,-19.04297,1017.57812,1.46484,-72.26563,1019.04297
10988596,-10.25391,-0.48828,1018.55469,83.98438,-4.39453,1012.69531,-20.01953,-69.82422,1025.39063
10993595,-6.83594,7.32422,1017.57812,99.12109,-2.44141,1002.92969,-12.20703,-66.40625,1010.25391
10998595,-9.76562,-0.48828,1024.41406,98.14453,5.37109,1001.46484,1.46484,-64.45313,1018.06641
11003596,-12.20703,15.13672,1020.50781,89.35547,5.85937,1025.39063,-9.76562,-53.71094,1002.44141
11008595,-13.67187,8.78906,1022.94922,93.26172,8.30078,1015.13672,-17.08984,-72.75391,1016.11328
11013596,-7.32422,0.48828,1022.94922,90.82031,-7.8125,1006.34766,-23.92578,-63.47656,1033.69141
11018596,-24.90234,14.16016,1024.41406,94.23828,0.48828,1004.88281,-3.41797,-62.5,1012.69531
11023595,-32.22656,10.25391,1023.4375,89.35547,-2.44141,1003.90625,3.90625,-56.15234,1017.08984
11028596,-17.57813,4.88281,1020.01953,97.65625,2.92969,1017.08984,15.625,-67.38281,1011.71875
11033595,-14.64844,4.39453,1021.97266,-379.39453,399.90234,651.36719,-1.95312,-58.10547,1030.27344
11038595,-20.01953,17.08984,1028.32031,-500.48828,71.28906,97.16797,-3.90625,-52.24609,1018.06641
11043595,-2.92969,4.39453,1021.48437,-132.32422,-41.01563,179.6875,-14.16016,-55.66406,1025.87891
11048595,-13.67187,5.37109,1031.25,51.26953,-55.66406,647.94922,-15.13672,-55.17578,1021.97266
11053595,-23.92578,3.90625,1016.60156,407.22656,6.34766,1436.52344,0.97656,-78.61328,1030.27344
11058595,-17.57813,10.74219,1025.39063,146.97266,0.0,887.69531,-6.83594,-66.40625,1018.55469
11063595,-15.625,6.83594,1024.41406,224.12109,-28.80859,1171.875,-7.8125,-65.91797,1028.32031
11068595,-15.625,17.57813,1018.06641,266.11328,51.75781,887.20703,-8.78906,-64.45313,1037.10938
11073595,-17.08984,-2.44141,1021.97266,246.58203,-16.60156,1061.52344,-12.20703,-48.82813,1033.69141
11078595,-16.60156,6.34766,1025.87891,200.68359,-196.77734,1087.40234,-6.83594,-68.84766,1001.95312
11083595,-4.39453,6.83594,1027.83203,145.50781,-1836.91406,837.89062,-2.44141,-68.84766,1018.55469
11088595,-18.55469,5.85937,1017.57812,-475.58594,195.3125,925.29297,-5.85937,-62.98828,1015.625
11093596,-7.8125,4.88281,1023.92578,111.32813,-100.09766,979.49219,-8.30078,-72.26563,1018.06641
11098595,-1.46484,-2.44141,1018.06641,-18.06641,242.67578,1044.43359,-19.53125,-69.33594,1012.69531
11103595,-9.76562,20.50781,1016.11328,-171.38672,-35.64453,1009.76562,-4.39453,-53.22266,1019.53125
11108596,-14.64844,14.16016,1023.4375,666.99219,-186.52344,740.72266,-2.44141,-61.03516,1020.50781
11113595,-20.01953,1.46484,1017.57812,-309.08203,-111.32813,1102.53906,3.90625,-67.38281,1017.57812
11118595,-10.25391,11.71875,1022.46094,42.48047,-8.30078,1041.50391,-8.78906,-58.10547,1021.48437
11123596,-11.23047,0.0,1032.71484,101.07422,-24.41406,834.96094,-16.11328,-62.01172,1025.87891
11128593,-8.78906,7.32422,1022.94922,15.625,233.39844,922.36328,-0.97656,-66.40625,1014.64844
11133595,-15.625,10.25391,1028.80859,-25.39063,20.01953,898.4375,-27.83203,-73.24219,1002.44141
11138595,-11.71875,9.27734,1021.97266,225.58594,149.90234,1039.55078,-13.67187,-67.87109,1016.60156
11143595,-7.8125,1.46484,1017.08984,112.30469,-175.78125,969.72656,-16.60156,-75.19531,1018.06641
11148596,-11.71875,5.85937,1020.50781,204.10156,-37.59766,1005.85937,-12.20703,-62.98828,1027.83203
11153595,-0.97656,13.18359,1021.97266,101.07422,-244.14062,1059.08203,-4.39453,-57.12891,1030.76172
11158595,-21.48438,2.92969,1019.53125,104.49219,-236.32812,947.75391,-4.39453,-50.78125,1017.08984
11163596,-15.625,6.34766,1034.66797,24.41406,-113.76953,1010.25391,-10.25391,-62.98828,1022.46094
11168595,-15.13672,4.88281,1027.83203,58.59375,-220.70312,1037.10938,-12.69531,-70.3125,1017.08984
11173595,-15.13672,-1.46484,1022.94922,-26.36719,134.27734,993.65234,-2.44141,-63.96484,1019.53125
11178595,-10.74219,11.23047,1026.85547,66.40625,-41.99219,971.19141,2.44141,-63.96484,1015.625
11183595,-2.92969,6.83594,1023.4375,17.57813,-270.99609,1012.69531,-5.37109,-52.24609,1021.97266
11188595,-25.39063,17.08984,1021.97266,-154.78516,-190.42969,1082.03125,-5.85937,-64.94141,1021.97266
11193595,-27.34375,5.85937,1024.90234,172.85156,-77.14844,1047.36328,-4.39453,-61.03516,1020.50781
11198595,-19.04297,15.13672,1018.55469,-10.25391,-9.27734,1062.01172,-4.88281,-62.98828,1020.50781
11203595,-1.46484,12.69531,1025.39063,148.4375,28.32031,962.89062,-0.48828,-58.10547,1022.94922
11208595,-8.30078,7.32422,1015.625,-46.875,-220.70312,1031.73828,-19.04297,-60.54688,1020.01953
11213596,-14.16016,-4.39453,1022.94922,10.74219,-11.23047,1038.57422,-10.25391,-64.94141,1026.85547
11218595,-11.71875,11.23047,1020.99609,39.55078,-237.30469,1061.03516,-4.39453,-64.94141,1017.08984
11223595,-12.20703,11.71875,1031.25,-45.41016,-192.87109,1075.68359,-1.95312,-58.10547,1024.90234
11228596,-16.11328,-1.46484,1021.97266,-6.83594,-119.14063,956.54297,-7.8125,-75.19531,1012.69531
11233595,-7.8125,9.27734,1012.69531,18.06641,-37.59766,1041.50391,-0.48828,-56.64063,1029.29688
11238595,-9.27734,5.37109,1028.80859,-6.34766,-89.35547,1010.74219,-7.32422,-71.28906,1023.92578
11243596,-15.625,0.0,1026.36719,-1.95312,-155.76172,1034.66797,-20.50781,-73.24219,1013.18359
11248594,-6.83594,0.48828,1020.01953,-58.59375,-137.20703,1001.95312,0.48828,-69.82422,1022.46094
11253595,-2.92969,-0.48828,1024.90234,-60.54688,-95.21484,980.46875,-8.30078,-69.33594,1026.85547
11258595,-21.97266,16.60156,1023.92578,-17.57813,-155.27344,1011.23047,-3.41797,-63.96484,1024.41406
11263595,-0.48828,4.88281,1016.11328,-48.33984,-99.60938,1017.08984,-0.97656,-69.33594,1023.92578
11268596,-13.18359,-9.76562,1019.04297,-95.21484,-187.01172,847.16797,-11.23047,-64.94141,1030.76172
11273595,-15.625,12.20703,1025.87891,-34.66797,-176.26953,1008.30078,-9.27734,-64.94141,1017.08984
11278595,-14.64844,8.30078,1021.48437,-39.55078,-116.21094,1019.04297,-15.625,-68.84766,1016.11328
11283596,-14.64844,9.76562,1030.27344,-13.67187,-143.55469,1067.87109,-2.44141,-64.94141,1022.94922
11288595,-9.27734,1.46484,1029.29688,-36.62109,-138.67187,1062.5,-4.88281,-64.45313,1023.4375
11293595,-20.50781,2.44141,1022.46094,-45.89844,-139.64844,1059.57031,-12.20703,-56.64063,1022.46094
11298595,-9.76562,7.32422,1014.64844,-41.01563,-133.78906,1058.10547,-9.76562,-69.33594,1021.48437
11303595,-19.53125,8.78906,1021.97266,-50.29297,-144.53125,1061.03516,-9.27734,-58.59375,1022.94922
11308595,-8.30078,9.27734,1025.39063,-45.89844,-142.57812,1062.01172,-5.37109,-62.5,1019.53125
11313595,-4.88281,7.32422,1012.20703,-90.33203,-176.26953,1048.82813,-6.34766,-60.05859,1022.46094
11318595,-13.18359,7.32422,1025.39063,-150.87891,-181.64062,1041.99219,2.92969,-65.91797,1023.4375
11323595,-1.46484,10.74219,1023.92578,-100.58594,-147.46094,1017.57812,-0.97656,-53.71094,1022.46094
11328596,-20.50781,20.01953,1012.69531,-115.23438,-179.19922,985.35156,2.44141,-60.05859,1028.32031
11333596,-0.48828,2.92969,1030.27344,-104.49219,-165.52734,1052.24609,-10.74219,-84.47266,1030.27344
11338595,-15.13672,16.11328,1022.94922,-36.13281,-46.875,977.53906,5.37109,-60.05859,1015.625
11343596,-17.57813,14.64844,1025.39063,-31.73828,-20.99609,993.65234,-11.23047,-68.84766,1019.04297
11348596,-22.46094,11.71875,1019.04297,-174.31641,-169.43359,1023.92578,0.0,-68.84766,1015.13672
11353592,-23.4375,-1.46484,1013.18359,-47.85156,-110.83984,918.45703,-9.76562,-64.45313,1015.13672
11358595,-5.37109,2.44141,1027.83203,-148.92578,-305.17578,941.89453,-1.95312,-54.6875,1004.88281
11363596,-5.37109,0.48828,1030.27344,-121.58203,-273.92578,1016.60156,-10.74219,-62.01172,1029.78516
11368595,-11.71875,7.8125,1032.71484,-237.79297,-197.26562,946.28906,-1.46484,-62.98828,1014.64844
11373596,-14.64844,6.34766,1020.50781,-212.40234,-43.94531,962.89062,-2.92969,-61.52344,1020.99609
11378595,-11.23047,13.18359,1027.83203,-208.49609,-115.23438,990.23437,-10.25391,-42.48047,1025.39063
11383595,-11.23047,13.18359,1027.83203,-270.50781,-20.99609,956.54297,-3.90625,-60.54688,1011.23047
11388596,-15.13672,-3.90625,1031.25,-185.05859,96.19141,1050.78125,-23.92578,-54.19922,1017.08984
11393595,-7.8125,15.13672,1027.34375,-141.60156,-83.49609,1062.98828,-15.13672,-78.61328,1016.11328
11398595,-22.94922,13.18359,1034.66797,-187.98828,-64.94141,965.82031,-8.78906,-57.61719,1027.34375
11403595,-10.74219,1.95312,1023.4375,-329.10156,-326.17187,918.45703,-8.30078,-61.03516,1021.97266
11408595,0.48828,5.37109,1017.08984,-302.73437,-145.01953,945.3125,-11.71875,-62.5,1028.32031
11413595,-10.74219,5.85937,1026.85547,-265.625,-124.02344,944.33594,0.97656,-60.54688,1022.94922
11418595,-12.20703,-6.34766,1020.50781,-308.59375,-80.56641,1013.18359,-12.69531,-53.22266,1021.97266
11423596,-5.85937,10.74219,1022.46094,-331.54297,-108.39844,947.75391,-10.25391,-61.03516,1018.06641
11428595,-20.01953,3.90625,1030.27344,-321.77734,-315.42969,1086.91406,0.48828,-72.26563,1021.97266
11433595,-9.76562,12.69531,1028.80859,-287.59766,-178.71094,978.02734,-8.78906,-55.66406,1019.53125
11438595,-9.76562,5.37109,1022.94922,-339.35547,-245.11719,1002.44141,-14.16016,-76.17188,1008.30078
11443595,-16.11328,8.78906,1022.46094,-248.04687,-138.18359,877.92969,-17.08984,-55.17578,1015.625
11448595,-8.30078,7.8125,1022.94922,-295.41016,-146.97266,1029.78516,-9.27734,-62.01172,1014.16016
11453596,-9.27734,6.83594,1012.69531,-321.77734,-225.09766,1007.8125,-12.69531,-56.15234,1012.20703
11458595,-4.88281,6.83594,1027.83203,-323.24219,-170.41016,980.95703,-9.27734,-53.71094,1028.32031
11463595,-20.01953,7.8125,1024.41406,-259.27734,-162.10937,965.82031,1.95312,-67.38281,1020.99609
11468596,-9.27734,16.60156,1021.48437,-301.75781,-180.66406,931.15234,1.46484,-63.47656,1017.57812
11473595,-19.53125,2.92969,1023.92578,-341.79687,-192.87109,927.24609,1.95312,-65.91797,1021.97266
11478595,-15.13672,15.625,1022.94922,-310.05859,-157.71484,988.28125,-16.60156,-48.82813,1017.08984
11483596,-18.06641,-3.41797,1006.83594,-306.15234,-96.67969,974.12109,-6.34766,-62.5,1019.04297
11488595,-0.97656,7.8125,1020.99609,-332.51953,-158.69141,923.82812,-0.48828,-56.64063,1028.32031
11493596,-4.39453,6.83594,1024.90234,-365.72266,-153.80859,883.30078,-5.37109,-59.08203,1023.4375
11498595,0.97656,6.83594,1019.53125,-439.94141,-126.95313,903.80859,-15.13672,-57.61719,1022.46094
11503595,-12.69531,10.74219,1024.41406,-441.89453,-85.9375,888.67187,-2.92969,-71.77734,1004.88281
11508596,-8.78906,3.41797,1022.46094,-440.91797,-132.32422,919.92187,0.0,-66.89453,1017.08984
11513593,-15.625,14.64844,1031.25,-459.47266,-160.15625,929.6875,-1.46484,-63.47656,1016.60156
11518595,-7.32422,13.18359,1035.64453,-482.91016,-211.91406,932.12891,-8.78906,-58.10547,1034.17969
11523596,-12.69531,9.27734,1016.11328,-562.98828,-190.91797,940.42969,-9.76562,-57.61719,1013.67187
11528595,-20.01953,-3.41797,1027.34375,-558.59375,-190.91797,942.38281,-19.53125,-75.19531,1025.87891
11533595,-13.67187,0.48828,1027.83203,-510.25391,-128.41797,958.00781,-14.64844,-75.19531,1027.34375
11538595,-24.90234,9.27734,1011.23047,-474.12109,-124.02344,893.06641,9.27734,-60.05859,1015.13672
11543595,-13.67187,6.83594,1026.85547,-533.20312,-109.375,871.09375,-10.74219,-54.6875,1022.46094
11548596,-9.27734,0.97656,1028.80859,-520.50781,-119.62891,813.47656,-14.64844,-50.78125,1034.17969
11553595,-13.18359,1.95312,1030.27344,-468.75,-166.50391,881.83594,-13.67187,-58.10547,1041.01563
11558595,-15.13672,-3.41797,1012.69531,-531.73828,-154.78516,873.53516,2.92969,-71.28906,1009.27734
11563596,-11.23047,3.90625,1012.69531,-511.23047,-157.22656,906.73828,-11.71875,-60.05859,1014.16016
11568595,-8.30078,-4.88281,1015.13672,-524.41406,-101.5625,870.11719,-14.16016,-63.96484,1021.48437
11573595,-9.76562,10.74219,1025.87891,-551.26953,-78.125,842.77344,-7.32422,-73.24219,1020.01953
11578595,-23.4375,4.88281,1021.48437,-540.03906,-34.17969,880.85937,-6.34766,-66.40625,1024.41406
11583944,-19.04297,4.88281,1021.97266,-627.44141,105.95703,945.80078,-13.18359,-66.40625,1012.69531
11588959,-13.18359,12.20703,1012.20703,-626.95312,1.95312,919.92187,-10.74219,-57.61719,1023.4375
11593969,-20.01953,6.34766,1024.90234,-580.07812,-95.21484,842.77344,-2.92969,-62.5,1022.94922
11598983,-19.04297,1.46484,1005.85937,-586.42578,-170.89844,848.14453,-6.83594,-55.17578,1023.4375
11603997,-8.30078,8.30078,1034.17969,-568.84766,-154.78516,859.375,-5.37109,-64.94141,1030.27344
11609009,-10.25391,4.39453,1019.04297,-611.32812,-148.92578,871.09375,-18.06641,-62.01172,1008.30078
11614015,-13.18359,13.18359,1025.39063,-698.24219,-106.93359,890.13672,-11.23047,-61.52344,1010.25391
11619029,-11.23047,3.41797,1023.4375,-702.14844,-112.30469,897.46094,-0.97656,-60.54688,1020.99609
11624043,-8.30078,-3.90625,1037.59766,-659.17969,-153.80859,848.63281,-3.90625,-64.45313,1018.55469
11629057,-9.27734,20.01953,1026.85547,-622.55859,-160.15625,816.89453,-2.92969,-72.26563,1027.83203
11634069,-15.13672,14.16016,1019.53125,-627.92969,-154.29687,772.46094,-6.34766,-59.08203,1019.04297
11639074,-16.60156,15.13672,1024.90234,-637.69531,-118.16406,798.33984,-1.46484,-54.6875,1019.04297
11644083,-1.46484,8.78906,1021.97266,-602.53906,-91.30859,789.0625,2.44141,-66.89453,1021.97266
11649093,-10.25391,14.16016,1025.87891,-230.95703,-139.64844,706.05469,7.32422,-68.84766,1004.39453
11654102,-7.32422,6.83594,1021.97266,-454.58984,-46.38672,763.18359,-8.78906,-59.08203,1025.87891
11659115,-5.85937,0.48828,1027.34375,-574.21875,-59.08203,752.92969,-6.34766,-75.68359,1026.85547
11664124,-5.37109,2.44141,1028.80859,-666.01562,9.76562,764.16016,-6.83594,-58.59375,1027.83203
11669136,-6.34766,-5.85937,1030.76172,-725.58594,66.40625,789.55078,7.8125,-63.96484,1019.04297
11674143,-18.55469,15.625,1030.27344,-739.25781,156.73828,787.59766,-0.48828,-55.17578,1012.20703
11679154,-17.08984,9.27734,1026.85547,-691.40625,90.33203,777.83203,-7.8125,-74.21875,1016.11328
11684166,-20.01953,12.20703,1029.29688,-698.73047,23.92578,742.67578,-8.78906,-58.59375,1027.83203
11689173,-9.76562,20.50781,1020.01953,-705.56641,-18.06641,725.58594,-18.55469,-60.54688,1024.41406
11694174,-7.8125,11.23047,1012.20703,-685.54687,-56.64063,708.98437,-18.55469,-57.12891,1032.71484
11699175,-1.95312,12.20703,1023.92578,-633.30078,-65.42969,722.65625,-11.71875,-70.3125,1012.20703
11704176,-12.20703,5.37109,1025.87891,-633.78906,-115.23438,694.33594,0.97656,-79.10156,1000.48828
11709178,-12.20703,18.55469,1024.90234,-651.85547,-134.76562,663.08594,0.48828,-58.59375,1010.25391
11714178,-11.71875,4.88281,1016.60156,-658.69141,-119.14063,673.33984,-13.67187,-62.98828,1031.73828
11719178,-13.67187,-0.48828,1016.60156,-684.57031,-87.40234,667.96875,-1.46484,-54.6875,1016.11328
11724180,-27.83203,14.64844,1030.76172,-666.01562,-62.01172,676.75781,-18.55469,-65.91797,1027.83203
11729181,-9.27734,14.64844,1027.34375,-692.38281,-55.66406,682.61719,-11.23047,-62.98828,1016.60156
11734181,-12.20703,8.78906,1024.41406,-699.21875,-40.52734,672.85156,-7.32422,-66.89453,1019.04297
11739180,-12.20703,4.88281,1025.39063,-752.44141,-41.01563,670.41016,-3.41797,-65.42969,1019.04297
11744181,-9.27734,5.85937,1026.85547,-785.64453,3.90625,676.26953,-5.37109,-59.08203,1022.94922
11749181,-8.30078,5.85937,1020.01953,-837.40234,-4.39453,668.45703,-4.88281,-63.47656,1028.32031
11754180,-21.48438,13.67187,1031.25,-823.24219,-18.55469,668.94531,-14.16016,-68.35938,1020.99609
11759181,-16.11328,1.95312,1029.78516,-819.33594,-49.80469,662.10937,-5.85937,-74.21875,1014.16016
11764181,-10.74219,-8.78906,1022.46094,-784.17969,-89.84375,671.875,-6.34766,-56.64063,1019.04297
11769180,-27.34375,-2.44141,1033.20313,-754.39453,-86.42578,631.34766,8.78906,-51.75781,1017.08984
11774181,-12.20703,8.78906,1020.99609,-771.48437,-62.98828,675.78125,-5.37109,-62.01172,1024.90234
11779181,-7.32422,13.18359,1020.50781,-771.97266,-20.50781,625.97656,-10.74219,-73.73047,1010.25391
11784180,-12.69531,6.83594,1018.55469,-771.48437,-60.54688,621.58203,-17.08984,-73.73047,1030.76172
11789180,-6.34766,9.76562,1025.39063,-718.75,-85.9375,593.75,-12.69531,-55.17578,1013.67187
11794181,-9.76562,16.11328,1031.25,-708.49609,-122.07031,599.60937,-16.60156,-75.68359,1024.90234
11799180,-14.16016,13.18359,1014.16016,-725.58594,-112.30469,606.93359,-6.34766,-68.35938,1016.11328
11804180,-16.60156,19.04297,1015.625,-767.57812,-78.61328,625.0,-2.44141,-42.96875,1023.4375
11809181,-15.13672,11.71875,1025.39063,-782.22656,-52.73438,602.05078,-11.23047,-46.875,1014.16016
11814180,-16.11328,-0.48828,1024.90234,-784.17969,-45.41016,609.86328,-0.97656,-56.64063,1027.83203
11819181,-11.23047,13.67187,1022.94922,-801.26953,-34.66797,600.58594,-9.27734,-64.45313,1015.625
11824181,-26.36719,1.46484,1024.41406,-798.82812,-31.73828,611.32812,-16.11328,-57.12891,1011.71875
11829180,-16.60156,12.20703,1023.4375,-780.27344,-20.50781,603.51562,-18.06641,-61.03516,1015.13672
11834181,-15.625,6.83594,1024.41406,-765.625,-19.04297,590.33203,-11.71875,-66.40625,1029.78516
11839181,-12.69531,-3.90625,1021.97266,-746.09375,-16.60156,569.33594,-5.85937,-60.05859,1020.01953
11844180,-9.76562,8.78906,1026.36719,-759.27734,-18.06641,551.75781,2.44141,-66.40625,1025.39063
11849180,-14.64844,8.30078,1029.78516,-757.8125,-39.0625,539.55078,-4.39453,-59.08203,1016.60156
11854181,-2.44141,13.18359,1026.85547,-764.16016,-38.08594,547.36328,0.0,-58.59375,1016.11328
11859178,-2.44141,11.23047,1014.64844,-788.57422,-32.22656,576.66016,-10.74219,-58.10547,1024.41406
