,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
Timestamp (uS),CH1,CH2,CH3,Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),
7883674,109,95,76,-190.91797,120.11719,970.70312,5.62595,-0.31298,4.48092,51.75000,7.50000,-1.20000,-183.10547,135.74219,987.79297,4.01527,-0.61832,2.70229,51.75000,7.50000,-1.20000,-193.84766,130.37109,992.18750,2.32824,1.33588,0.27481,51.75000,7.50000,-1.20000,
7945645,108,104,83,-189.45312,119.14063,1005.37109,-5.90076,1.54198,-2.65649,51.90000,8.10000,-0.30000,-172.36328,114.25781,1009.27734,-2.84733,-3.83206,0.19847,52.65000,8.85000,0.60000,-179.68750,120.11719,999.51172,-1.62595,-0.15267,-0.32824,52.65000,8.85000,0.60000,
7951003,107,103,86,-185.54687,131.34766,1010.25391,-3.48092,0.13740,-0.38931,52.65000,8.85000,0.60000,-170.89844,113.76953,1000.00000,-4.58779,0.90076,-0.21374,52.65000,8.85000,0.60000,-178.22266,114.74609,1014.64844,-2.92366,-2.18321,-0.75573,52.65000,8.85000,0.60000,
7956040,109,86,77,-169.43359,125.97656,1000.00000,-3.05344,-0.64885,-1.61832,51.00000,9.00000,0.15000,-172.36328,129.39453,1011.23047,-1.72519,1.52672,-0.25954,51.00000,9.00000,0.15000,-178.22266,119.14063,1007.32422,-3.33588,3.38168,0.25191,51.00000,9.00000,0.15000,
7961062,105,103,77,-179.68750,117.18750,1016.11328,3.11450,-2.03053,0.04580,51.00000,9.00000,0.15000,-183.59375,127.44141,1012.69531,-0.11450,0.89313,-0.58015,51.00000,9.00000,0.15000,-190.42969,121.58203,1001.95312,-0.90840,3.06107,-2.19847,51.00000,9.00000,0.15000,
7966057,116,105,83,-171.38672,123.04688,1007.81250,2.56489,-1.88550,-1.64885,51.00000,9.00000,0.15000,-173.82812,120.60547,1012.20703,3.06107,-0.18321,3.13740,51.00000,9.00000,0.15000,-180.66406,120.11719,1005.85937,1.86260,1.56489,-1.15267,51.00000,9.00000,0.15000,
7971085,109,95,76,-178.71094,110.35156,1005.37109,0.86260,2.40458,-3.04580,51.00000,9.00000,0.15000,-176.26953,122.07031,1012.69531,5.18321,-1.51145,2.46565,51.00000,9.00000,0.15000,-187.50000,127.92969,1000.48828,6.45802,0.87023,-0.10687,51.00000,9.00000,0.15000,
7976080,109,100,77,-189.94141,136.71875,1013.67187,2.80916,1.55725,-1.84733,51.45000,9.00000,0.15000,-180.66406,116.21094,1005.37109,4.22137,2.17557,-1.48855,51.45000,10.05000,0.15000,-184.08203,125.97656,996.58203,4.24427,0.84733,4.68702,51.45000,10.05000,0.15000,
7981076,109,97,77,-176.26953,122.07031,1014.16016,6.13740,2.93893,0.15267,51.45000,10.05000,0.15000,-179.19922,120.11719,1005.37109,2.35878,5.84733,3.87786,51.45000,10.05000,0.15000,-181.15234,123.53516,1004.88281,4.32061,1.48092,2.08397,51.45000,10.05000,0.15000,
7986070,92,99,78,-184.08203,119.62891,1009.27734,6.54198,1.38168,1.22901,53.25000,8.70000,0.45000,-181.64062,127.92969,1004.39453,7.18321,0.53435,2.38931,53.25000,8.70000,0.45000,-174.80469,124.51172,1009.76562,4.47328,4.32061,-0.48855,53.25000,8.70000,0.45000,
7991099,107,94,77,-178.71094,123.53516,995.60547,7.51908,1.09924,0.77099,53.25000,8.70000,0.45000,-173.33984,123.53516,1011.71875,7.58779,1.54198,5.12214,53.25000,8.70000,0.45000,-180.17578,120.60547,992.67578,6.33588,-0.03817,4.87023,53.25000,8.70000,0.45000,
8052186,111,105,75,-172.36328,133.78906,998.04687,-4.29771,0.61832,-2.47328,52.65000,8.85000,0.90000,-193.84766,132.32422,996.58203,-4.84733,1.29771,-3.82443,52.65000,8.85000,0.90000,-189.94141,134.76562,994.14062,-3.52672,-1.41985,2.82443,52.35000,8.40000,0.00000,
8057549,107,103,85,-176.75781,138.18359,996.09375,-2.55725,-1.68702,-2.11450,52.35000,8.40000,0.00000,-185.54687,141.11328,989.74609,-3.96183,0.39695,1.16031,52.35000,8.40000,0.00000,-175.29297,122.55859,986.32812,-5.66412,-1.51908,-0.48855,52.35000,8.40000,0.00000,
8062573,111,98,75,-185.54687,132.32422,982.42187,-0.78626,-2.05344,-1.53435,52.35000,8.40000,0.00000,-177.24609,131.83594,996.58203,-2.83206,-1.10687,-1.11450,52.35000,8.40000,0.00000,-194.82422,131.83594,993.65234,-4.96183,-0.09160,-1.06870,52.35000,8.40000,0.00000,
8067600,111,94,79,-185.54687,126.95313,1009.76562,-1.51145,-4.38931,2.19084,52.35000,8.40000,0.00000,-177.73437,131.34766,999.51172,-1.62595,-2.27481,1.44275,52.35000,8.40000,0.00000,-180.66406,132.32422,1004.88281,-3.64122,-0.04580,-3.32061,52.35000,8.40000,0.00000,
8072595,107,98,77,-183.10547,127.92969,997.07031,-2.93130,-0.64885,-4.28244,52.35000,8.40000,0.00000,-183.10547,125.00000,1001.95312,-2.12977,-1.70992,0.01527,52.35000,8.40000,0.00000,-186.03516,126.46484,998.04687,-2.93893,-3.22137,2.64122,52.35000,8.40000,0.00000,
8077614,110,97,82,-189.94141,129.39453,1007.81250,-4.23664,1.79389,0.76336,52.35000,8.40000,0.00000,-185.54687,127.44141,991.21094,-4.03053,0.44275,-4.03817,52.35000,8.40000,0.00000,-186.03516,127.44141,997.55859,-3.16794,-3.00000,1.22137,52.35000,8.40000,0.00000,
8082609,105,105,77,-179.19922,118.16406,995.11719,-2.35878,-1.83969,-2.48855,52.35000,8.40000,0.00000,-184.08203,135.74219,1002.44141,-3.59542,1.09160,-2.45802,52.20000,8.40000,0.00000,-186.03516,127.44141,996.09375,-3.33588,1.70992,-0.80916,52.20000,7.50000,0.15000,
8087603,107,95,83,-173.82812,131.83594,997.55859,-0.12214,-1.02290,0.93130,52.20000,7.50000,0.15000,-190.91797,125.48828,996.09375,-2.16794,-1.24427,0.48092,52.20000,7.50000,0.15000,-182.12891,122.07031,1000.00000,-3.22901,0.58779,-1.47328,52.20000,7.50000,0.15000,
8092592,107,91,84,-179.19922,127.92969,1009.27734,-0.03053,1.42748,-2.93130,52.20000,7.50000,0.15000,-192.87109,134.27734,1000.97656,0.90076,-0.09924,3.25191,52.20000,8.25000,-0.45000,-186.52344,124.02344,995.60547,0.02290,-0.72519,0.17557,52.20000,8.25000,-0.45000,
8097613,109,95,75,-180.17578,125.97656,1000.00000,-0.08397,-1.80916,-1.03053,52.20000,8.25000,-0.45000,-187.01172,120.60547,997.55859,-2.46565,2.80153,-2.33588,52.20000,8.25000,-0.45000,-190.91797,137.69531,1001.95312,0.22901,-1.22137,2.18321,52.20000,8.25000,-0.45000,
8158926,112,108,76,-183.10547,143.55469,997.55859,3.43511,-0.93130,0.68702,52.65000,8.40000,0.60000,-174.31641,126.46484,988.28125,1.50382,1.80153,1.22137,52.65000,8.40000,0.60000,-189.94141,130.85937,989.74609,0.19847,2.60305,2.02290,52.65000,8.40000,0.60000,
8164289,108,100,75,-186.03516,129.39453,1007.81250,1.21374,-0.93130,-1.36641,52.35000,9.15000,0.60000,-179.19922,122.07031,995.11719,2.01527,-1.57252,0.90076,52.35000,9.15000,0.60000,-171.38672,128.41797,995.11719,1.45038,-1.48092,0.89313,52.35000,9.15000,0.60000,
8169310,110,101,85,-177.24609,126.95313,999.51172,0.52672,1.39695,1.42748,52.35000,9.15000,0.60000,-187.50000,138.67187,989.25781,2.85496,0.01527,-0.48092,52.35000,9.15000,0.60000,-190.42969,132.32422,1002.44141,3.34351,-0.85496,1.02290,52.35000,9.15000,0.60000,
8174335,108,100,77,-180.17578,135.74219,1002.92969,-2.21374,0.87023,0.38931,52.35000,9.15000,0.60000,-179.68750,138.67187,987.79297,0.31298,0.46565,2.34351,52.35000,9.15000,0.60000,-185.54687,136.71875,987.30469,1.35878,-0.32824,-1.48855,52.35000,9.15000,0.60000,
8179325,106,106,80,-186.52344,128.41797,980.95703,0.41985,1.34351,-0.64122,52.35000,9.15000,0.60000,-187.01172,133.30078,988.28125,-1.99237,1.96183,-0.50382,52.35000,9.15000,0.60000,-184.57031,134.76562,1000.97656,-3.38931,1.58015,-0.68702,52.35000,9.15000,0.60000,
8184349,109,99,74,-179.19922,129.88281,991.21094,0.70992,-1.52672,1.98473,51.75000,8.25000,0.75000,-181.15234,136.71875,983.39844,-0.02290,-0.65649,-3.72519,51.75000,8.25000,0.75000,-176.26953,135.74219,993.16406,-0.54198,0.64885,0.52672,51.75000,8.25000,0.75000,
8189336,107,100,82,-181.64062,121.09375,999.02344,-3.23664,0.83206,-2.90840,51.75000,8.25000,0.75000,-177.24609,132.81250,995.11719,1.76336,-1.61069,0.15267,51.75000,8.25000,0.75000,-191.40625,125.00000,1000.97656,0.83969,-2.98473,2.13740,51.75000,9.30000,-0.15000,
8194327,108,95,76,-168.94531,120.11719,1010.74219,-3.20611,2.00000,-2.27481,51.75000,9.30000,-0.15000,-174.80469,150.87891,999.51172,-3.35115,1.51145,-1.00763,51.75000,9.30000,-0.15000,-168.94531,123.53516,991.69922,-0.19847,-2.06107,2.32061,51.75000,9.30000,-0.15000,
8199314,107,84,78,-181.64062,130.37109,1002.44141,-2.09160,-1.56489,1.27481,51.75000,9.30000,-0.15000,-183.10547,126.95313,1001.46484,-5.74046,-0.24427,-1.54198,51.75000,9.30000,-0.15000,-184.57031,118.65234,996.58203,-0.93893,0.64122,-3.80916,52.80000,7.95000,-0.15000,
8204337,115,93,78,-181.15234,119.62891,1009.27734,-2.25954,-2.41985,-1.70992,52.80000,7.95000,-0.15000,-191.89453,125.00000,999.02344,-0.20611,-4.35878,-1.96183,52.80000,7.95000,-0.15000,-182.61719,124.02344,999.02344,-4.57252,-0.80916,0.29008,52.80000,7.95000,-0.15000,
8265585,118,105,82,-177.24609,126.95313,1007.32422,-0.63359,2.48092,-0.90076,50.85000,8.85000,0.90000,-181.15234,128.90625,1001.46484,0.51145,-0.18321,-1.90076,50.85000,8.85000,0.90000,-190.42969,118.16406,992.67578,2.44275,-1.94656,3.46565,50.85000,8.85000,0.90000,
8270950,109,101,79,-187.98828,131.34766,1007.32422,2.19084,-1.21374,1.51145,50.85000,8.85000,0.90000,-173.33984,132.32422,1000.97656,1.66412,1.70992,-1.52672,50.85000,8.85000,0.90000,-179.19922,126.46484,1007.81250,-0.92366,0.36641,-2.27481,50.85000,8.85000,0.90000,
8275965,107,103,75,-178.71094,131.34766,1000.97656,2.92366,-1.99237,0.45802,50.85000,8.85000,0.90000,-176.26953,130.37109,993.65234,3.32061,-1.38931,2.53435,50.85000,8.85000,0.90000,-179.19922,119.62891,994.62891,1.87023,3.76336,-2.33588,50.85000,8.85000,0.90000,
8280981,114,103,81,-179.68750,129.88281,983.39844,0.85496,3.80153,1.00000,50.85000,8.85000,0.90000,-194.33594,131.34766,990.23437,4.19084,-2.58015,2.74809,52.80000,9.30000,-0.45000,-180.17578,128.90625,995.11719,1.87023,-0.90840,1.89313,52.80000,9.30000,-0.45000,
8285968,142,96,78,-175.29297,130.85937,999.51172,-0.42748,4.41985,-0.16794,52.80000,9.30000,-0.45000,-176.26953,120.60547,992.18750,2.63359,0.71756,-2.22901,52.80000,9.30000,-0.45000,-181.15234,125.48828,997.55859,3.61832,-1.35115,2.58015,52.80000,9.30000,-0.45000,
8290983,108,104,78,-180.17578,130.37109,996.58203,2.25191,-1.02290,0.92366,52.20000,9.30000,-0.15000,-183.10547,137.20703,988.28125,1.03817,-0.29771,2.06870,52.20000,9.30000,-0.15000,-170.41016,131.34766,991.69922,0.20611,1.71756,-1.04580,52.20000,9.30000,-0.15000,
8295973,106,101,74,-184.57031,132.32422,1000.48828,2.92366,-1.50382,1.22901,52.20000,9.30000,-0.15000,-190.91797,126.46484,997.07031,3.70229,-0.91603,1.40458,52.20000,9.30000,-0.15000,-179.19922,148.43750,996.09375,0.40458,3.09160,-1.44275,52.20000,9.30000,-0.15000,
8300960,109,99,93,-191.89453,128.90625,1005.37109,1.16794,0.74046,-0.58779,52.95000,9.60000,0.00000,-172.85156,130.37109,984.37500,1.85496,-0.38931,0.85496,52.95000,9.60000,0.00000,-185.54687,130.85937,1000.48828,2.35878,-1.83969,0.02290,52.95000,9.60000,0.00000,
8305949,108,93,78,-177.24609,132.32422,990.72266,0.85496,0.61069,-0.44275,52.95000,9.60000,0.00000,-175.78125,120.11719,999.51172,-0.84733,3.72519,0.12214,52.95000,9.60000,0.00000,-176.75781,135.74219,991.21094,-0.25191,1.54962,-0.91603,52.95000,9.60000,0.00000,
8310963,105,92,76,-175.29297,124.51172,986.32812,2.51145,-0.09924,3.39695,51.75000,10.05000,-1.50000,-187.98828,123.53516,985.83984,1.24427,2.22901,-2.35878,51.75000,10.05000,-1.50000,-172.85156,138.18359,1005.85937,-0.45802,1.74809,-2.07634,51.75000,10.05000,-1.50000,
8372052,108,111,75,-190.42969,145.01953,1012.20703,-2.64122,1.45802,-2.92366,51.75000,9.75000,0.15000,-174.80469,115.72266,1001.46484,0.44275,-3.46565,-1.61069,51.75000,9.75000,0.15000,-176.75781,138.18359,1001.95312,-1.83969,0.32824,-0.96947,51.75000,9.75000,0.15000,
8377413,108,105,76,-187.98828,130.37109,1001.46484,-0.62595,0.97710,-2.72519,51.75000,9.75000,0.15000,-187.01172,130.85937,999.02344,-2.93893,2.12977,-0.01527,51.75000,9.75000,0.15000,-177.24609,129.88281,990.72266,1.42748,-0.19847,1.25191,52.20000,9.75000,0.45000,
8382447,107,108,87,-188.96484,135.25391,999.02344,-1.16031,0.73282,-0.34351,52.20000,9.75000,0.45000,-179.19922,129.39453,996.58203,-0.93130,0.35115,-0.94656,52.20000,9.75000,0.45000,-177.73437,115.23438,996.09375,1.37405,-0.51145,0.43511,52.20000,9.75000,0.45000,
8387466,109,102,78,-201.17187,130.37109,1001.46484,1.22901,-0.86260,1.43511,52.20000,9.75000,0.45000,-183.10547,143.55469,998.04687,-1.53435,0.51145,-2.44275,52.20000,9.75000,0.45000,-187.01172,131.34766,993.65234,-0.85496,2.01527,-1.04580,53.55000,8.25000,0.45000,
8392454,108,114,78,-185.54687,135.25391,989.25781,0.63359,-1.35115,1.96183,53.55000,8.25000,0.45000,-165.52734,137.20703,1003.41797,2.06107,0.12977,2.23664,53.55000,8.25000,0.45000,-183.10547,130.37109,994.14062,-0.62595,3.96947,0.12214,53.55000,8.25000,0.45000,
8397477,111,101,77,-173.82812,128.41797,1006.34766,0.67939,0.92366,-2.57252,53.55000,8.25000,0.45000,-172.85156,126.46484,995.60547,1.19084,-0.63359,1.36641,51.45000,8.25000,37.95000,-182.12891,138.67187,991.21094,1.24427,-1.59542,2.15267,51.45000,8.25000,-0.45000,
8402464,105,95,77,-173.33984,126.95313,996.58203,1.48855,1.90076,0.69466,51.45000,8.25000,-0.45000,-178.71094,140.13672,1005.85937,-0.96947,3.77863,-1.65649,51.45000,8.25000,-0.45000,-182.12891,133.78906,987.30469,1.64122,-0.59542,0.70229,51.45000,8.25000,-0.45000,
8407455,104,94,78,-183.10547,136.71875,997.55859,1.09160,-2.00763,3.12214,51.45000,8.25000,-0.45000,-181.15234,125.48828,997.55859,-0.76336,-0.18321,-3.48092,52.95000,8.85000,0.30000,-178.22266,133.78906,999.02344,-1.09924,2.39695,-1.96183,52.95000,8.85000,0.30000,
8412452,110,89,77,-181.64062,138.18359,987.79297,1.92366,-1.84733,1.49618,52.95000,8.85000,0.30000,-183.10547,131.34766,984.37500,3.38931,0.27481,2.38931,52.95000,8.85000,0.30000,-177.73437,139.16016,1001.46484,0.54198,0.43511,-2.48092,52.95000,8.85000,0.30000,
8417476,116,99,73,-189.45312,133.30078,994.62891,-0.18321,3.75573,-5.91603,52.95000,8.85000,0.30000,-189.94141,141.60156,995.60547,2.64122,0.70229,4.73282,52.95000,8.85000,0.30000,-186.52344,141.11328,1006.34766,2.74809,0.55725,1.74809,52.95000,8.85000,0.30000,
8480199,109,100,76,-178.71094,129.88281,998.04687,-0.61069,-0.69466,-1.23664,53.55000,8.25000,0.15000,-187.98828,133.78906,992.67578,0.54198,-2.95420,2.15267,53.55000,8.25000,0.15000,-181.64062,143.55469,992.18750,-0.83969,-0.29771,-2.63359,53.55000,8.25000,0.15000,
8485556,105,103,76,-174.80469,125.00000,992.67578,-1.14504,2.95420,-1.77099,53.55000,8.25000,0.15000,-179.68750,131.34766,996.58203,-0.90076,-1.32061,-0.72519,53.55000,8.25000,0.15000,-194.82422,125.97656,1000.97656,1.47328,-1.46565,0.76336,50.85000,10.35000,0.00000,
8490581,109,105,76,-195.80078,125.97656,1005.37109,-1.30534,-0.03053,-3.58015,50.85000,10.35000,0.00000,-193.84766,135.25391,989.74609,0.47328,1.38168,-0.42748,50.85000,10.35000,0.00000,-179.19922,136.23047,995.60547,0.37405,0.52672,3.01527,50.85000,10.35000,0.00000,
8495604,110,101,78,-187.01172,139.16016,989.74609,-0.60305,-2.14504,2.09160,50.85000,10.35000,0.00000,-189.45312,132.32422,995.11719,-3.80916,1.81679,-0.56489,50.85000,10.35000,0.00000,-182.12891,141.11328,988.28125,-2.36641,1.45802,-0.88550,51.60000,9.15000,-0.30000,
8500605,114,103,75,-187.50000,138.18359,998.53516,0.65649,-1.61832,2.11450,51.60000,9.15000,-0.30000,-179.68750,130.37109,999.51172,0.65649,-2.61069,-0.82443,51.60000,9.15000,-0.30000,-192.38281,140.62500,1005.37109,-2.66412,1.63359,1.63359,51.60000,9.15000,-0.30000,
8505626,110,92,80,-184.57031,129.88281,1003.90625,0.46565,-2.09924,2.61832,51.60000,9.15000,-0.30000,-180.17578,134.76562,1008.30078,0.32824,0.42748,0.32061,52.65000,9.15000,0.90000,-189.45312,135.74219,997.55859,1.45038,0.25191,2.78626,52.65000,9.15000,0.90000,
8510620,107,102,84,-184.57031,127.44141,998.04687,-1.70229,0.24427,0.75573,52.65000,9.15000,0.90000,-172.36328,128.90625,1002.44141,-0.71756,-1.00763,-0.83206,52.65000,9.15000,0.90000,-184.57031,123.04688,998.04687,2.72519,0.26718,-1.20611,52.65000,9.15000,0.90000,
8515608,93,98,78,-184.08203,140.13672,1000.48828,3.41985,-2.45802,-0.87786,52.65000,9.15000,0.90000,-172.36328,128.41797,996.58203,-1.32061,-0.12214,1.05344,51.75000,8.25000,-0.15000,-194.33594,128.90625,1000.97656,-1.18321,-0.48092,-1.40458,51.75000,8.25000,-0.15000,
8520603,109,92,79,-171.38672,129.39453,993.16406,-0.46565,1.31298,-0.48092,51.75000,8.25000,-0.15000,-183.59375,126.95313,1009.76562,-0.37405,-2.59542,-0.83969,51.75000,8.25000,-0.15000,-193.35937,129.88281,999.02344,-1.37405,-0.16031,0.07634,51.75000,8.25000,-0.15000,
8525624,110,99,82,-191.40625,129.88281,997.07031,1.77099,-0.80153,1.86260,51.75000,8.25000,-0.15000,-184.08203,130.85937,997.07031,0.32824,0.98473,0.05344,51.75000,8.25000,-0.15000,-179.19922,120.60547,994.14062,2.15267,-0.40458,-1.57252,51.75000,8.25000,-0.15000,
8604184,109,103,79,-183.59375,139.64844,1005.85937,3.62595,-1.35878,1.54962,50.70000,10.05000,0.15000,-179.68750,132.81250,998.53516,0.78626,-1.97710,-0.35115,51.60000,8.85000,-1.95000,-184.57031,145.50781,1000.00000,-0.88550,2.09160,-1.25191,51.60000,8.85000,-1.95000,
8609550,119,114,84,-186.52344,138.18359,1000.00000,-1.74046,-0.22137,0.37405,51.60000,8.85000,-1.95000,-170.89844,135.74219,997.07031,2.20611,-0.26718,0.00000,51.60000,8.85000,-1.95000,-180.66406,133.30078,992.18750,1.28244,-0.35115,1.95420,51.60000,8.85000,-1.95000,
8614575,115,107,80,-185.05859,139.64844,998.53516,1.08397,0.34351,-1.45038,51.60000,8.85000,-1.95000,-190.42969,131.34766,1001.46484,2.01527,-3.40458,1.72519,52.35000,8.85000,-1.35000,-176.75781,135.74219,997.55859,1.61069,-1.22901,-0.74809,52.35000,8.85000,-1.35000,
8619602,107,104,77,-189.94141,134.76562,994.62891,-4.52672,1.68702,-2.34351,52.35000,8.85000,-1.35000,-178.71094,130.37109,993.65234,0.36641,-0.14504,-0.83969,52.35000,8.85000,-1.35000,-187.50000,130.37109,994.14062,1.03053,-0.71756,1.67939,52.35000,8.85000,-1.35000,
8624602,107,102,77,-192.38281,131.34766,994.62891,0.90840,0.00763,-1.39695,52.35000,8.85000,-1.35000,-187.50000,131.34766,997.55859,-2.78626,2.84733,-0.77863,52.35000,8.85000,-1.35000,-192.87109,122.07031,1004.39453,-0.70992,0.10687,-1.82443,52.35000,8.85000,-1.35000,
8629626,106,107,81,-181.64062,126.95313,987.79297,0.99237,-1.12977,-2.16794,52.35000,8.85000,-1.35000,-178.22266,139.16016,1001.95312,1.48092,-1.32824,0.02290,52.35000,8.85000,-1.35000,-178.22266,129.88281,993.16406,-3.20611,2.17557,-0.11450,52.35000,8.85000,-1.35000,
8634620,109,100,77,-180.17578,139.16016,992.67578,-3.77863,0.29771,-0.96183,52.35000,8.85000,-1.35000,-175.29297,128.90625,989.74609,0.80153,-2.18321,0.55725,51.60000,8.40000,-0.60000,-180.17578,131.34766,989.74609,0.99237,0.51908,0.74809,51.60000,8.40000,-0.60000,
8639607,115,106,77,-163.57422,132.32422,1004.88281,1.07634,0.84733,-1.08397,51.60000,8.40000,-0.60000,-182.12891,140.62500,995.60547,-2.45038,2.37405,-2.48855,51.60000,8.40000,-0.60000,-189.45312,133.78906,999.02344,0.70992,0.09924,0.14504,51.60000,8.40000,-0.60000,
8644597,112,101,62,-180.17578,130.37109,995.11719,1.93130,-2.19084,0.73282,51.60000,8.40000,-0.60000,-184.57031,127.92969,994.14062,-1.96947,0.93130,-2.62595,51.30000,8.40000,0.00000,-181.64062,133.78906,998.04687,-1.05344,3.87786,-0.09160,51.30000,8.40000,0.00000,
8649617,118,92,77,-184.08203,139.16016,1002.44141,0.77863,-3.00000,2.38168,51.30000,8.40000,0.00000,-188.47656,140.13672,1001.95312,0.16031,-1.88550,3.86260,51.30000,8.40000,0.00000,-182.61719,136.23047,1002.92969,0.38931,-2.06870,-3.35878,51.30000,8.40000,0.00000,
8711114,108,105,81,-177.73437,134.27734,1003.90625,-2.23664,-0.06107,-2.16031,52.35000,6.90000,0.30000,-191.40625,133.78906,995.11719,-0.62595,0.35115,-3.61069,52.35000,6.90000,0.30000,-179.19922,145.01953,1000.48828,4.24427,-4.01527,2.13740,52.50000,9.30000,0.15000,
8716481,110,104,80,-177.24609,136.71875,987.30469,2.76336,-0.82443,1.06870,52.50000,9.30000,0.15000,-181.15234,127.44141,993.65234,-2.51908,2.76336,-2.25191,52.50000,9.30000,0.15000,-185.05859,135.74219,990.23437,-0.54198,2.09924,-2.17557,52.50000,9.30000,0.15000,
8721505,110,107,82,-193.35937,145.50781,985.35156,2.14504,-4.70992,-1.16794,52.50000,9.30000,0.15000,-180.17578,139.16016,996.58203,-0.02290,0.81679,1.17557,52.50000,9.30000,0.15000,-179.68750,143.55469,997.07031,-1.35878,0.97710,-1.70229,52.50000,9.30000,0.15000,
8726523,110,101,77,-181.64062,134.27734,995.60547,1.19847,-1.25191,-0.98473,52.50000,9.30000,0.15000,-181.15234,134.76562,1004.39453,2.26718,-3.49618,0.18321,52.50000,9.30000,0.15000,-176.26953,125.48828,991.21094,0.88550,0.30534,0.10687,52.50000,9.30000,0.15000,
8731517,108,102,74,-190.91797,135.74219,986.81641,-0.40458,3.00763,1.49618,52.50000,9.30000,0.15000,-181.15234,139.64844,1000.48828,2.92366,0.64122,-1.31298,52.50000,9.30000,0.15000,-191.89453,145.01953,1009.76562,0.32824,-3.61069,-2.44275,51.60000,8.40000,0.00000,
8736541,105,98,72,-176.26953,134.76562,988.28125,0.19084,2.46565,-5.29008,51.60000,8.40000,0.00000,-181.15234,128.90625,996.09375,-1.40458,0.68702,0.00000,51.60000,8.40000,0.00000,-172.85156,139.16016,999.51172,1.22137,-1.99237,2.67939,51.60000,8.40000,0.00000,
8741527,106,99,81,-176.26953,134.76562,990.23437,1.64885,1.01527,2.19084,51.60000,8.40000,0.00000,-191.89453,128.41797,989.74609,0.15267,2.31298,-2.05344,51.60000,8.40000,0.00000,-176.75781,130.37109,1002.44141,-0.82443,0.32824,-0.36641,53.40000,8.85000,-0.60000,
8746518,107,101,76,-188.47656,130.85937,985.83984,2.04580,1.53435,2.09924,53.40000,8.85000,-0.60000,-192.38281,122.55859,993.16406,2.00763,-1.48092,0.35115,53.40000,8.85000,-0.60000,-188.47656,143.06641,1000.00000,2.34351,-2.70229,-0.05344,53.40000,8.85000,-0.60000,
8751506,106,91,77,-176.75781,137.69531,999.02344,-1.78626,3.67939,-2.69466,53.40000,8.85000,-0.60000,-183.10547,129.88281,994.62891,0.10687,-1.00000,1.95420,53.40000,8.85000,-0.60000,-191.89453,141.60156,1000.00000,1.42748,-0.90076,-1.01527,51.75000,9.00000,0.75000,
8756526,105,99,75,-171.87500,137.20703,995.11719,-0.15267,1.58779,-2.69466,51.75000,9.00000,0.75000,-182.61719,125.48828,981.44531,-1.51145,0.49618,-1.61069,51.75000,9.00000,0.75000,-184.57031,131.34766,995.60547,1.96947,-0.72519,1.32061,51.75000,9.00000,0.75000,
8817816,109,99,78,-172.85156,135.74219,994.62891,-0.16794,1.93893,0.74809,51.60000,9.15000,-0.90000,-181.64062,131.34766,1003.41797,0.09160,-1.21374,-0.07634,51.60000,9.15000,-0.90000,-187.50000,137.20703,1003.41797,-2.83969,0.93130,-1.29008,51.60000,9.15000,-0.90000,
8823185,140,103,86,-182.61719,135.25391,996.09375,-2.34351,1.60305,-2.48092,51.60000,9.15000,-0.90000,-189.94141,132.32422,993.16406,2.17557,-1.58779,1.06870,51.60000,9.15000,-0.90000,-183.10547,139.16016,991.21094,0.25954,2.01527,-1.21374,51.60000,9.15000,-0.90000,
8828208,106,101,77,-188.96484,134.27734,999.51172,-0.23664,0.19847,-6.15267,51.60000,9.15000,-0.90000,-196.77734,148.92578,991.21094,2.40458,-1.07634,2.35878,51.60000,9.15000,-0.90000,-192.38281,144.04297,1001.95312,1.20611,0.54962,1.66412,51.60000,9.15000,-0.90000,
8833239,107,103,84,-183.59375,128.90625,990.72266,-0.74046,0.67176,-2.93130,51.60000,9.60000,0.00000,-189.45312,135.25391,983.88672,-0.80153,1.45038,-1.03053,51.60000,9.60000,0.00000,-191.89453,137.69531,989.74609,2.32061,0.53435,1.64885,51.60000,9.60000,0.00000,
8838232,112,95,83,-168.94531,127.92969,998.04687,2.32061,-0.46565,2.22901,51.60000,9.60000,0.00000,-194.82422,131.83594,992.67578,-0.28244,1.39695,-1.08397,51.60000,9.60000,0.00000,-189.45312,138.67187,998.53516,-2.70229,3.20611,-1.03817,51.60000,9.60000,0.00000,
8843256,104,100,85,-176.26953,119.62891,1002.92969,0.70992,-1.38931,2.87786,51.90000,9.15000,-0.30000,-171.87500,130.37109,990.72266,1.87023,0.16031,4.16794,51.90000,9.15000,-0.30000,-185.05859,128.90625,998.53516,-1.39695,2.44275,-5.60305,51.90000,9.15000,-0.30000,
