IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-822.75391,42.48047,-543.45703,0.138427299,-0.003064275,-0.061419533,-14.85,29.25,13.5,-72.26563,-176.26953,997.55859,-0.041301646,-0.08020521,-0.091529778,73.5,-3,89.7,-882.32422,-36.62109,424.80469,0.117509877,0.055957176,0.090197569,61.8,16.8,11.4
-835.9375,30.27344,-541.50391,0.113513073,0.035173097,-0.070479362,-14.25,27.9,13.05,-76.66016,-179.19922,990.72266,-0.067947937,-0.051427174,-0.030643269,73.8,-1.95,88.8,-891.11328,-60.54688,432.12891,0.134163809,-0.00985919,0.09139661,60.3,16.8,11.4
-836.91406,24.41406,-549.31641,0.094860565,0.041035309,-0.046231154,-14.1,28.8,12.45,-77.63672,-199.70703,988.76953,-0.072078084,-0.063151597,-0.12803526,74.1,-3.45,89.1,-896.48437,-53.22266,458.49609,0.192918922,-0.031309287,0.0956601,61.35,17.55,10.95
-831.54297,29.29688,-552.73437,0.138293956,-0.030110246,-0.004663171,-14.85,29.25,13.2,-81.05469,-199.21875,1005.85937,0.026912628,-0.02717914,-0.116177667,73.8,-3.45,90.3,-895.01953,-16.11328,439.45312,0.207574277,-0.058355258,0.065416511,61.35,17.55,10.95
-836.91406,25.39063,-522.94922,0.104586586,0.008793318,-0.011591081,-14.85,29.25,13.2,-80.07813,-181.64062,1017.08984,-0.045431793,-0.085667741,-0.170802458,75.3,-3.3,89.7,-898.4375,-6.34766,433.10547,0.204643171,-0.022249632,0.085134717,60.6,15.9,11.55
-837.40234,36.62109,-532.71484,0.119108773,-0.036505307,0.004263316,-14.55,28.2,14.4,-65.42969,-178.71094,1002.92969,-0.038903564,0.133364448,-0.126036683,74.1,-2.7,88.8,-903.32031,-1.46484,434.57031,0.205709043,0.024381377,0.034506905,60.15,16.65,10.05
-828.125,31.25,-540.03906,0.166006119,-0.042500687,-0.020117887,-14.55,28.2,13.35,-70.80078,-161.13281,1029.78516,0.028777861,-0.037304667,-0.130300173,74.1,-2.7,88.8,-924.80469,35.15625,426.75781,0.162275652,-0.028777861,0.045165456,61.2,18,12.3
-821.77734,27.34375,-541.99219,0.093794867,-0.007460933,-0.04396624,-14.4,28.8,14.25,-54.19922,-150.87891,1031.25,0.019052014,-0.05902145,-0.197981598,74.1,-3.9,89.85,-915.03906,40.03906,420.41016,0.147886634,0.006128724,0.00985919,59.85,17.4,11.85
-835.44922,36.13281,-561.03516,0.093261843,-0.039969436,-0.052093366,-14.4,27.75,13.5,-81.54297,-145.99609,995.11719,0.014788698,-0.03877022,-0.178663072,73.5,-2.55,89.4,-902.83203,57.12891,408.20312,0.134297152,0.03703833,0.056623193,59.85,17.4,11.85
-843.26172,17.57813,-556.64062,0.14482236,-0.045698305,0.033307863,-14.4,27.75,13.5,-87.40234,-129.39453,978.51562,0.028777861,-0.04223435,-0.135496193,73.05,-3.15,89.55,-916.99219,53.71094,419.43359,0.118709093,-0.007594102,0.047030689,60.3,17.55,10.95
-845.70312,24.90234,-549.31641,0.07967236,0.00519602,-0.032908183,-14.55,27.45,13.35,-88.86719,-127.44141,1006.83594,-0.003463955,-0.076874423,-0.088065823,73.05,-3.15,89.55,-902.83203,48.33984,413.08594,0.104053563,0.024647714,0.046364497,60.3,17.55,10.95
-852.53906,20.99609,-549.80469,0.048629411,-0.009459335,-0.054091942,-13.95,26.7,13.05,-100.58594,-142.57812,1013.67187,0.038104203,-0.076874423,-0.120574326,73.05,-3.15,89.55,-920.41016,48.82813,410.64453,0.067947937,0.0223828,0.071278723,60.6,15.9,12.6
-850.09766,30.76172,-545.89844,0.075275702,-0.060886684,0.023448673,-14.55,27.9,13.05,-98.14453,-138.18359,1009.76562,0.049029091,-0.063684446,-0.058355258,73.95,-3.3,89.7,-918.94531,50.29297,406.73828,0.056356856,0.051160836,0.036372138,61.35,17.55,10.95
-837.40234,16.60156,-554.19922,0.085134717,-0.078739657,-0.009992359,-13.5,27.45,14.7,-81.05469,-141.11328,1013.18359,0.03144263,-0.073277125,-0.07021285,73.35,-3.15,89.85,-916.01562,39.55078,408.20312,0.009459335,0.02065091,0.047030689,60.3,16.8,11.4
-853.02734,21.97266,-563.47656,0.060487003,-0.062751917,-0.072744276,-13.5,27.45,14.7,-99.60938,-152.83203,1020.01953,-0.029977077,-0.010658551,-0.016120908,73.35,-3.15,89.85,-917.96875,21.97266,400.39062,-0.023315504,0.103520714,0.04822973,60.6,17.4,11.55
-851.07422,20.99609,-555.17578,0.087266463,-0.051294005,0.019318526,-14.85,26.55,13.95,-93.75,-138.67187,1015.13672,-0.011724424,-0.003996979,-0.009592679,74.4,-3.15,90.6,-926.26953,27.34375,409.66797,0.004130147,0.04263403,0.087666143,60.6,17.4,11.55
-846.19141,24.41406,-550.29297,0.029843734,-0.082203612,0.019585038,-14.1,26.55,13.95,-95.70313,-146.48437,1008.78906,-0.048496242,-0.006395061,-0.037704522,73.95,-3,89.4,-913.57422,33.20313,398.92578,0.020117887,0.041301646,0.102454841,61.8,17.1,11.4
-845.21484,16.60156,-572.26562,0.021716608,-0.045431793,-0.018918845,-15,26.1,14.1,-87.40234,-147.46094,1000.97656,-0.029177716,-0.008526806,-0.020117887,73.5,-3,89.7,-916.99219,52.73438,377.44141,-0.022915824,0.048762579,0.10778403,61.8,17.1,11.4
-834.47266,21.48438,-547.36328,0.040502285,-0.115111795,0.043833071,-15,26.1,14.1,-104.98047,-143.55469,1000.97656,-0.03144263,-0.028511524,0.006395061,73.5,-3,89.7,-918.45703,33.69141,390.13672,-0.041301646,0.074609509,0.091929633,61.05,17.1,10.95
-832.03125,16.11328,-541.50391,-0.009725847,-0.113513073,-0.02757882,-15,26.1,14.1,-104.98047,-136.71875,982.42187,-0.028911205,0.048362899,0.026512948,72.6,-4.65,89.55,-911.62109,24.90234,381.34766,-0.037837691,0.094727396,0.052626389,59.1,16.95,11.55
-844.72656,20.01953,-540.03906,0.013855994,-0.074342998,-0.036238969,-15.3,27.45,12.6,-93.75,-138.18359,975.09766,0.048362899,0.012790122,0.023048993,74.1,-2.7,88.8,-894.53125,37.10938,376.95312,-0.063551278,0.121506855,0.054225111,60.6,16.95,10.5
-830.56641,13.18359,-560.54687,0.006528404,-0.103920394,-0.000799361,-15.15,27.75,13.2,-105.95703,-111.81641,985.35156,0.009725847,0.061419533,0.019585038,73.35,-3.45,90.6,-907.71484,28.80859,391.60156,-0.051693685,0.11764322,0.08100457,60.3,17.55,9.9
-836.42578,5.37109,-550.78125,0.033707544,-0.083003147,-0.007594102,-13.95,26.7,12.3,-105.95703,-141.60156,1000,0.051960197,0.087133294,0.055823833,73.35,-3.9,89.55,-903.80859,22.94922,383.30078,-0.051693685,0.080471721,0.070745874,60.75,17.85,10.95
-839.35547,22.94922,-549.31641,-0.023315504,-0.03144263,0.003597298,-14.1,26.55,13.2,-121.09375,-135.25391,997.07031,0.034506905,0.062352237,0.074209829,73.2,-3.3,89.7,-920.41016,23.4375,394.53125,-0.031575799,0.118709093,0.040235773,59.4,16.65,13.35
-836.91406,20.01953,-553.22266,-0.024381377,-0.073543637,0.018652334,-14.1,26.55,13.2,-108.88672,-147.94922,1014.64844,0.006261892,0.068214448,0.04822973,73.8,-3.9,90.3,-922.36328,19.04297,396.48437,-0.023048993,0.076607911,0.006661573,59.4,16.65,13.35
-843.75,19.04297,-553.71094,-0.032241991,-0.087399631,0.038104203,-14.4,26.55,14.25,-137.20703,-152.83203,990.23437,0.032641671,0.005728869,0.026779459,73.8,-3.9,90.3,-933.59375,21.48438,399.41406,-0.011724424,0.047297026,0.021716608,59.7,17.1,11.7
-844.72656,20.50781,-552.73437,-0.075275702,-0.02624661,-0.038503883,-14.55,28.2,13.35,-23.92578,-150.87891,976.5625,-0.013056634,0.145754889,0.044765775,72.9,-3,90,-924.31641,18.55469,406.25,-0.021050591,0.049961795,0.019185357,59.7,17.1,11.7
-832.51953,25.87891,-557.61719,-0.07540887,-0.037304667,-0.004529828,-12.3,27.3,13.2,-111.81641,-166.01562,1018.55469,0.02065091,0.068347617,0.095393588,72.3,-4.2,90.3,-944.82422,21.97266,402.34375,-0.047297026,0.072877445,0.012390441,60.6,19.5,11.7
-814.94141,16.60156,-541.99219,-0.119774965,-0.010125528,0.06381779,-13.5,27.45,13.65,-110.35156,-143.55469,1020.50781,0.039436413,0.068081105,0.05995398,73.2,-3,90.75,-956.54297,24.90234,416.99219,0.01638742,0.031176118,0.065549854,58.5,18.3,10.8
-821.28906,30.27344,-545.41016,-0.10218833,0.031708967,-0.008926486,-13.5,27.45,13.65,-113.28125,-138.18359,1001.46484,0.063684446,0.037704522,0.090863761,73.2,-3,90.75,-937.5,29.29688,416.50391,0.026912628,0.022782481,0.002797937,58.5,18.3,10.65
-835.9375,29.78516,-551.75781,-0.105785628,0.018385996,0.046631009,-13.95,27.45,14.4,-104.00391,-169.92187,1006.34766,0.030643269,0.087666143,0.129367469,74.1,-2.4,90.3,-951.66016,27.34375,416.99219,-0.014522187,0.046231154,0.020784079,59.7,17.55,10.65
-847.16797,42.48047,-541.01562,-0.131366046,0.002131745,0.095393588,-13.35,27.75,13.2,-114.25781,-147.94922,1017.08984,0.076341574,0.013323145,0.135363024,72.6,-2.7,89.1,-945.3125,34.66797,418.45703,-0.037438011,0.04956194,-0.021450271,60.6,17.4,11.25
-854.98047,39.55078,-552.73437,-0.189588135,0.03837054,0.063418109,-13.5,26.7,14.4,-113.28125,-153.32031,1004.39453,0.060753515,0.045165456,0.111514496,72.6,-2.7,89.1,-948.24219,44.43359,419.92187,-0.023981697,-0.015454891,0.007061253,60.6,17.4,11.25
-847.16797,51.75781,-550.78125,-0.129101132,0.000799361,0.021849951,-13.5,26.7,14.4,-121.58203,-130.37109,988.76953,0.046764177,-0.00985919,0.093928035,73.5,-3.3,90,-936.03516,44.92188,412.59766,-0.092595651,0.030509926,-0.010525208,60.6,17.7,10.8
-849.12109,44.43359,-559.57031,-0.138693636,-0.022249632,0.05995398,-12.3,27.3,14.55,-101.07422,-136.23047,993.65234,0.053292582,-0.009192998,0.098058182,73.5,-3.3,90,-920.89844,47.85156,393.06641,-0.074742678,-0.006261892,-0.008526806,60.6,17.7,10.8
-850.58594,46.38672,-545.41016,-0.183459412,0.051027493,0.015854571,-14.85,27,13.5,-94.23828,-135.74219,998.53516,0.092862163,0.004130147,0.109516094,72.9,-2.55,90,-919.92187,56.15234,424.80469,-0.11764322,-0.009059655,-0.063151597,62.1,16.05,11.4
-835.44922,65.42969,-544.92187,-0.138826979,0.014522187,-0.011857592,-13.8,27,13.95,-103.02734,-127.44141,1005.37109,0.057822409,-0.029444054,0.149751868,72.9,-2.55,90,-905.27344,41.50391,411.62109,-0.17066929,0.030376757,-0.097125653,60.75,17.1,10.35
-835.44922,66.40625,-534.17969,-0.145488552,0.03797086,0.051960197,-14.25,28.2,14.4,-104.98047,-138.18359,995.60547,0.06941349,-0.032241991,0.156413441,74.1,-3.45,89.55,-898.4375,26.36719,398.92578,-0.127369067,0.024514546,0.012656953,60.6,17.7,9.75
-843.75,45.89844,-527.83203,-0.171734988,0.025580418,0.011857592,-14.25,28.2,14.4,-66.40625,-123.53516,995.11719,0.047696707,0.003330786,0.134297152,73.35,-3.9,89.85,-920.89844,9.76562,401.36719,-0.132298575,-0.022782481,-0.003463955,61.05,17.1,9.9
-854.00391,70.3125,-539.55078,-0.189454792,0.047696707,-0.03144263,-15.3,28.65,13.65,-95.21484,-137.69531,1002.92969,0.092462482,-0.055690664,0.146154744,72.6,-3.45,89.85,-904.78516,0.97656,403.32031,-0.14388983,-0.004929508,-0.036105626,61.2,17.4,11.25
-838.37891,52.73438,-523.92578,-0.132298575,0.052359878,0.049029091,-13.35,27,14.55,-77.14844,-136.71875,991.21094,0.048496242,0.067148576,0.144955528,73.8,-1.65,90.6,-922.85156,4.88281,422.85156,-0.177464031,0.02584693,-0.015188379,61.8,17.85,10.65
-846.19141,79.58984,-528.32031,-0.1664058,0.091929633,-0.029177716,-15.45,29.55,13.2,-58.59375,-125.48828,1004.88281,0.072078084,0.028644693,0.141624742,74.7,-2.55,90.45,-927.24609,-0.48828,422.36328,-0.174133245,0.014788698,-0.078739657,61.8,17.85,10.65
-861.32812,78.125,-525.39062,-0.170269435,0.044765775,0.028777861,-15.45,29.55,13.2,-94.72656,-133.78906,997.07031,0.046097985,0.021450271,0.137361426,74.1,-3.9,90.3,-924.31641,12.20703,412.10937,-0.15561408,-0.02198312,-0.056223513,60.9,18,10.8
-839.35547,81.54297,-530.27344,-0.196516045,0.02717914,0.078606488,-13.05,28.05,12.9,-103.02734,-123.53516,1009.27734,0.046897346,0.050228132,0.147087274,74.1,-3.9,90.3,-927.73437,1.95312,412.10937,-0.185990837,-0.03277484,-0.04916226,60.15,18.45,11.25
-820.80078,83.98438,-524.41406,-0.210905063,0.06421747,0.04916226,-14.25,27.9,14.1,-104.98047,-117.1875,986.32812,0.081937274,0.106984669,0.140026021,74.85,-3.9,90.3,-911.62109,0.97656,415.52734,-0.136828403,-0.030243414,-0.069546658,60.3,17.85,10.35
-827.63672,78.61328,-518.06641,-0.205042851,0.101522137,0.013589657,-13.05,27.75,12.9,-103.02734,-135.25391,988.28125,0.08620059,0.037304667,0.108983071,73.2,-3.15,89.55,-934.08203,32.71484,403.32031,-0.126170026,-0.055157815,-0.096725798,60,17.55,10.35
-800.78125,76.17188,-517.57812,-0.142024423,0.058222089,0.080338378,-13.95,30.15,13.35,-111.81641,-131.34766,1000.97656,0.020117887,0.02757882,0.146687593,73.2,-3.3,91.2,-913.57422,29.78516,413.08594,-0.148019978,-0.035039754,-0.039036732,60.75,17.85,12
-812.98828,78.125,-530.27344,-0.168537545,0.101788649,-0.006661573,-13.95,30.15,13.35,-121.09375,-143.55469,1004.39453,0.067681425,0.063284766,0.140026021,74.7,-1.8,90.75,-941.40625,34.66797,415.52734,-0.225560418,-0.040369117,-0.033707544,61.65,16.95,10.8
-813.96484,79.58984,-559.08203,-0.190387496,0.156280272,-0.012656953,-15.3,28.2,13.35,-98.14453,-136.71875,1025.87891,0.050894325,0.020917247,0.111914177,74.7,-1.8,90.75,-930.66406,6.83594,425.29297,-0.228891205,0.020784079,-0.119641622,61.65,16.95,10.8
-827.63672,78.125,-573.24219,-0.091663122,0.067681425,-0.035839289,-15,28.95,12.6,-125.48828,-155.76172,1025.87891,0.061952556,-0.029310885,0.112846881,73.2,-3,90.45,-924.80469,-8.78906,421.875,-0.233421207,0.031975479,-0.103787051,61.05,16.8,10.65
-828.61328,71.28906,-570.3125,-0.145355209,0.122306216,0.009459335,-15.45,28.5,13.95,-102.05078,-139.64844,1015.13672,0.028511524,-0.044099583,0.133897471,73.05,-3.15,89.85,-927.24609,-20.99609,431.15234,-0.218365997,-0.00039968,-0.05342575,61.05,16.8,10.65
-834.96094,79.10156,-583.00781,-0.13922666,0.135762705,-0.055690664,-16.95,31.05,12.45,-112.30469,-152.34375,994.14062,0.082070443,-0.036771818,0.125503834,73.05,-3.15,89.85,-917.48047,-28.80859,405.76172,-0.198914302,-0.040502285,-0.077673784,60.3,18.6,11.7
-838.86719,95.70313,-562.98828,-0.082603292,0.033973881,0.028245012,-16.95,31.05,12.45,-105.95703,-157.71484,993.16406,-0.000932704,-0.029177716,0.142957127,75,-2.25,90,-937.98828,-40.03906,418.94531,-0.171601819,-0.028511524,-0.009992359,60.6,18.75,11.85
-831.05469,98.14453,-562.01172,-0.132032238,0.078206808,-0.017852973,-14.4,29.55,13.95,-135.25391,-166.01562,1010.25391,0.063418109,-0.091130098,0.093261843,73.8,-3.15,89.85,-914.55078,-28.80859,414.0625,-0.132298575,-0.046897346,-0.037171499,60.6,18.75,11.85
-815.42969,95.21484,-562.01172,-0.098058182,0.094860565,-0.086999951,-15,28.2,13.65,-75.19531,-154.29687,999.51172,-0.000799361,-0.072078084,0.087399631,74.4,-1.95,89.55,-945.80078,-45.89844,416.50391,-0.1720015,-0.022649312,-0.016254251,59.4,17.4,10.5
-810.54687,83.49609,-562.5,-0.091529778,0.045431793,-0.026779459,-13.5,29.4,13.35,-104.00391,-173.82812,987.79297,0.032375159,-0.068081105,0.012523785,74.4,-1.95,89.55,-925.78125,-28.80859,416.50391,-0.148685995,-0.002398082,0.013323145,60.9,17.4,11.25
-810.54687,87.40234,-569.33594,-0.144022999,0.022915824,-0.060353835,-13.5,29.4,13.35,-85.9375,-151.36719,995.11719,0.013323145,-0.001065873,0.094860565,73.35,-2.4,88.8,-934.08203,-41.50391,415.03906,-0.099523735,0.034506905,-0.035572777,61.05,17.55,10.95
-821.77734,82.03125,-577.63672,-0.082869804,0.035839289,-0.006928084,-13.5,29.4,13.35,-109.86328,-151.36719,993.16406,0.090996929,0.015321547,0.027045971,73.95,-3.3,90,-946.28906,-36.13281,437.98828,-0.082736635,-0.007194422,0.065283343,60.9,18,10.05
-819.33594,62.5,-567.38281,-0.056623193,0.018785677,0.032375159,-15.15,27.3,13.95,-118.65234,-149.90234,998.04687,0.013189977,0.059554299,0.033574201,73.35,-2.4,90.3,-920.89844,-36.62109,435.05859,-0.093395186,-0.050627813,0.001465553,60.9,18,10.05
-833.00781,69.33594,-564.45312,-0.090996929,0.021050591,-0.060087323,-15.15,29.85,12.45,-106.44531,-158.20312,1017.57812,0.054891303,0.056623193,0.03184231,72,-3.15,90.6,-928.22266,-30.76172,426.75781,-0.044632432,-0.071944915,0.003996979,59.25,17.85,10.65
-833.98437,69.82422,-563.96484,-0.063418109,0.01505521,-0.021716608,-14.25,30.45,13.35,-95.21484,-148.92578,1027.83203,0.051027493,0.037571179,0.048496242,73.95,-2.25,90,-931.64062,-9.27734,422.36328,-0.069946339,-0.036238969,-0.012790122,60.6,18,10.8
-823.24219,68.84766,-552.24609,-0.007327765,-0.015588059,-0.077673784,-13.8,29.25,13.95,-101.5625,-132.8125,1000.48828,0.053292582,-0.024914226,0.019718206,73.05,-1.95,90.9,-935.05859,-8.30078,430.17578,-0.017719804,-0.145754889,0.020784079,60.15,17.4,12.9
-814.94141,76.17188,-549.80469,-0.042500687,0.006528404,0.011724424,-13.8,29.25,13.95,-90.82031,-145.99609,1003.41797,0.039303244,-0.003064275,0.020117887,73.05,-1.95,90.9,-922.85156,-2.92969,433.59375,-0.087799312,-0.054225111,-0.006928084,59.4,18,10.5
-817.38281,80.56641,-546.38672,-0.022516144,-0.029177716,0.006928084,-15.45,28.8,12.45,-80.07813,-161.13281,1005.37109,0.094460884,0.017586461,0.02025123,73.5,-2.55,89.4,-908.69141,9.76562,430.17578,-0.05475796,0.022782481,-0.004396659,60.6,18,11.85
-827.14844,86.42578,-544.92187,0.024647714,-0.085134717,0.042900542,-14.25,28.2,13.35,-81.05469,-145.50781,993.65234,0.108983071,-0.043300222,0.025713587,74.7,-2.55,89.7,-904.78516,-14.64844,407.22656,-0.074342998,0.0111914,-0.017453293,60,18.3,11.7
-829.58984,69.33594,-558.59375,0.001199041,-0.077140935,0.069146978,-15.45,29.85,13.5,-74.21875,-132.8125,994.62891,0.089797888,-0.051160836,0.008926486,73.05,-2.4,90.3,-918.94531,-7.32422,434.57031,-0.021183759,-0.079006168,0.054624791,60,18.3,11.7
-836.91406,62.01172,-554.6875,-0.022516144,-0.056756536,-0.001065873,-14.55,28.95,13.65,-87.40234,-123.53516,999.51172,0.104186906,-0.003996979,-0.012390441,73.8,-1.95,90.3,-894.53125,5.37109,423.33984,0.011990761,-0.066349215,-0.043033711,60,17.1,10.65
-841.30859,72.26563,-547.36328,0.030643269,-0.10818371,0.039702924,-15.9,28.5,13.95,-93.75,-139.64844,1006.83594,0.078339976,-0.00519602,-0.041701326,74.1,-1.95,89.1,-908.69141,-3.41797,392.57812,0.014788698,-0.001332384,-0.02198312,60,17.1,10.65
-852.53906,65.42969,-556.15234,0.025713587,-0.121773367,0.104453243,-15,30.15,11.55,-98.14453,-109.375,991.69922,0.111514496,0.036105626,0.022915824,74.25,-0.75,90.75,-927.73437,-4.88281,429.6875,0.009326167,-0.008260294,0.001865233,61.05,16.05,11.4
-834.47266,88.37891,-539.0625,-0.008526806,-0.066482384,0.014921867,-13.5,29.4,14.1,-100.58594,-114.25781,974.12109,0.089531376,0.057156217,-0.011990761,74.25,-0.75,90.75,-910.64453,-4.88281,426.26953,-0.0111914,-0.054624791,0.028644693,60.15,18.45,10.8
-821.77734,86.91406,-534.66797,-0.002664594,-0.093395186,0.053825431,-15.6,28.2,14.7,-83.98438,-120.11719,998.53516,0.07021285,0.046497666,-0.014522187,74.25,-2.25,89.4,-898.92578,5.37109,411.13281,-0.011457912,-0.000799361,0.049828452,59.7,17.55,12
-841.30859,90.82031,-530.76172,0.005995381,-0.097258822,0.067548256,-15.6,28.2,14.7,-98.63281,-120.11719,985.35156,0.120707495,0.024381377,0.009459335,74.85,-1.65,89.85,-931.15234,3.90625,419.92187,-0.035306265,-0.019451695,-0.030243414,59.25,17.85,10.95
-829.58984,79.58984,-529.78516,-0.039969436,-0.038903564,0.03277484,-13.35,29.55,13.95,-99.60938,-120.11719,996.09375,0.09139661,0.028378181,-0.006395061,73.35,-1.2,90.6,-925.78125,20.50781,426.26953,0.0111914,-0.001732065,-0.00985919,59.25,17.85,10.95
-834.96094,81.05469,-538.57422,-0.01638742,-0.062751917,0.05435828,-14.55,28.95,13.35,-115.23438,-114.25781,989.25781,0.056090344,0.060487003,0.017852973,73.35,-1.2,90.6,-935.05859,29.78516,427.24609,-0.027978501,-0.039169901,0.007860614,61.65,16.65,11.55
-847.16797,76.17188,-541.01562,-0.014921867,-0.037571179,0.077140935,-13.95,29.4,13.35,-97.65625,-81.54297,1034.17969,0.142024423,0.080338378,0.050894325,74.4,-2.4,90.9,-930.66406,20.99609,421.875,-0.003064275,-0.051027493,-0.029177716,61.65,16.65,11.55
-858.88672,70.3125,-540.52734,-0.031708967,-0.008926486,0.044765775,-14.1,28.8,14.25,-124.02344,-120.60547,1029.29688,0.062618748,0.098591031,0.0900644,73.8,-1.95,89.55,-939.45312,41.99219,431.15234,-0.009992359,-0.065149999,-0.062219068,60.75,17.1,11.4
-834.47266,70.3125,-536.13281,0.000799361,-0.057689066,0.026912628,-14.1,28.8,14.25,-97.65625,-117.67578,1026.36719,0.053292582,0.024514546,0.080738059,75,-1.8,91.5,-928.71094,43.45703,431.64062,-0.099790247,-0.022649312,-0.046897346,61.8,18.6,10.95
-850.09766,73.24219,-538.08594,0.016254251,-0.044499264,0.026379779,-14.1,29.25,13.2,-104.98047,-112.79297,981.93359,0.169736586,0.073010788,-0.003330786,74.25,-2.25,90.45,-916.99219,50.29297,427.24609,-0.126036683,-0.051160836,0.007860614,61.8,18.6,10.95
-844.23828,82.51953,-531.25,-0.084601868,0.009192998,0.020784079,-15.9,27.75,13.95,-99.12109,-100.58594,1011.23047,0.178529904,0.045165456,0.079405849,74.7,-2.25,89.4,-924.80469,31.73828,421.875,-0.157079633,0.036771818,-0.035972458,61.65,16.2,11.55
-844.72656,81.05469,-534.66797,-0.071145554,-0.030643269,0.006661573,-14.85,30.6,13.2,-92.28516,-94.23828,1021.48437,0.202644769,-0.015188379,0.06381779,73.05,-1.65,89.55,-931.64062,18.55469,431.64062,-0.17066929,-0.047163858,-0.03837054,60.6,18,10.8
-837.89062,87.40234,-532.71484,-0.056356856,-0.007061253,-0.002797937,-14.85,30.6,13.2,-73.24219,-66.89453,1002.44141,0.145088872,0.061552876,0.058754938,73.05,-1.65,89.55,-895.99609,23.4375,433.10547,-0.185324645,-0.037438011,-0.065149999,61.2,16.95,13.35
-825.19531,85.9375,-522.46094,-0.095926437,-0.003863635,-0.082736635,-15.6,29.4,13.35,-83.00781,-82.51953,1027.34375,0.13922666,0.033973881,0.066082703,73.05,-1.65,89.55,-905.76172,13.67187,439.45312,-0.196516045,-0.026646291,-0.033574201,61.95,18.75,11.25
-833.98437,83.00781,-529.29687,-0.074209829,-0.040502285,0.024914226,-14.1,29.55,14.55,-109.86328,-77.14844,1017.08984,0.146554425,0.074342998,0.149751868,72.9,-1.5,89.7,-919.92187,45.41016,426.26953,-0.197715086,-0.127901916,-0.075542039,61.95,18.75,11.25
-831.05469,78.125,-526.36719,-0.093261843,-0.004263316,0.037438011,-14.55,28.2,13.05,-84.47266,-54.6875,1017.08984,0.002531426,0.036904987,0.154281695,73.5,-1.5,89.4,-916.50391,33.69141,436.03516,-0.236352138,-0.045831473,-0.053958599,60.9,17.7,11.25
-827.14844,75.19531,-517.08984,-0.156946464,-0.001465553,-0.015321547,-13.5,29.7,12.3,-113.76953,-121.09375,953.125,0.191853049,0.042767199,0.120041302,74.1,-0.9,90.6,-913.08594,48.82813,448.24219,-0.26899381,-0.016254251,-0.033707544,60.9,17.7,11.25
-833.00781,75.68359,-534.66797,-0.136562066,-0.060886684,0.045298624,-13.5,29.7,12.3,-107.91016,-103.51563,1011.71875,0.089664545,0.062885086,0.189055112,73.95,-1.05,91.2,-903.32031,27.34375,444.33594,-0.285514573,0.085134717,-0.05862177,61.65,18,11.85
-818.35937,79.10156,-525.39062,-0.111514496,-0.005329188,0.050627813,-13.5,29.4,14.4,-106.44531,-71.28906,1020.99609,0.103520714,0.128301771,0.160410419,73.95,-0.3,90,-922.36328,-3.41797,430.66406,-0.318422581,0.012124104,-0.071678403,60.9,18.45,12.9
-827.63672,91.30859,-529.29687,-0.174666094,0.02757882,0.034906585,-14.1,29.85,13.2,-96.67969,-66.89453,1027.34375,0.037837691,0.005462531,0.186257349,73.5,-1.5,89.7,-902.34375,11.71875,443.35937,-0.277520616,-0.028644693,-0.032375159,60.75,17.1,12.45
-831.05469,97.16797,-530.27344,-0.179462433,0.035839289,-0.014921867,-15,29.4,14.4,-90.82031,-57.61719,1017.57812,0.127768748,-0.042767199,0.173866733,73.5,-1.5,89.7,-891.60156,0,442.38281,-0.314292434,0.025047395,-0.033307863,60.6,18.45,12.3
-838.37891,101.5625,-544.43359,-0.144955528,0.004663171,0.031309287,-15.15,30.6,14.25,-104.98047,-99.12109,1010.74219,0.049828452,-0.047163858,0.188655431,73.2,-1.8,90.45,-923.82812,-49.80469,436.03516,-0.308963246,0.003463955,-0.02065091,60.6,18.45,12.3
-812.01172,104.00391,-529.29687,-0.156146929,0.041434989,-0.007727445,-15.15,30.6,14.25,-94.23828,-103.02734,1010.25391,-0.031176118,-0.05302607,0.184924965,73.5,0.3,91.5,-903.80859,-46.875,437.98828,-0.334676832,0.037837691,-0.09605978,61.65,17.4,13.35
-831.54297,107.42188,-540.52734,-0.227692164,0.043433391,-0.003730467,-14.85,29.25,13.5,-82.51953,-78.125,1009.27734,0.003597298,-0.063950958,0.214502361,74.25,0.75,90,-891.11328,-53.22266,441.40625,-0.286980126,0.010924888,-0.044099583,61.65,17.4,13.35
-823.73047,116.69922,-542.96875,-0.184658453,0.001332384,0.049428772,-14.1,29.55,12.9,-103.02734,-133.78906,974.12109,-0.003064275,-0.016920443,0.15081774,74.25,0.75,90,-901.36719,-71.28906,437.01172,-0.222629312,0.002398082,-0.029310885,60.6,18,12.9
-834.47266,108.88672,-535.64453,-0.234087224,0.057422729,0.044232752,-14.55,30.9,12.9,-90.82031,-105.46875,1026.36719,-0.048762579,-0.007327765,0.183992261,73.2,0.75,90,-893.06641,-58.10547,449.70703,-0.205042851,0.046231154,-0.061153195,60.15,17.7,13.35
