IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-824.21875,91.79688,-564.94141,0.083535996,0.031176118,0.051960197161123184,-15.6,27.45,14.1,-381.34766,29.29688,935.54687,0.15228329336208404,-0.012790122,0.084335357,86.4,1.65,78.15,-912.10937,78.61328,405.27344,-0.158278674,0.009059655,0.019984718067035872,61.35,23.4,14.1
-837.40234,94.72656,-572.26562,0.042101007,0.057156217,0.042634030303091486,-15.6,27.45,14.1,-353.02734,11.71875,928.71094,0.11990813386929003,0.021716608283789844,0.006794741,85.05,3.3,78.6,-926.75781,71.77734,419.92187,-0.080871402,0.007194422,-0.008526806,61.35,23.4,14.1
-823.73047,100.09766,-560.54687,0.047297026,-0.001065873,0.047163858,-15.6,27.45,14.1,-359.375,27.34375,931.15234,0.16893722508461392,0.033973881087620825,0.035306265,85.05,3.3,78.6,-898.92578,96.67969,429.6875,-0.092862163,-0.030776438,-0.012523785,61.05,23.4,14.1
-825.19531,93.75,-567.87109,-0.012390441,0.072744276,0.013323145378023914,-15.6,27.45,14.1,-375.97656,13.67187,942.87109,0.1512174207878911,0.054091942,0.050761156,85.65,3.15,77.1,-903.32031,92.28516,413.57422,-0.114712114,-0.00039968,-0.012790122,61.05,23.4,14.1
-828.61328,84.96094,-553.22266,-0.019585038,0.078606488,0.004929508,-15.6,27.45,14.1,-369.14062,49.31641,936.52344,0.1406922127337393,0.004396659,0.045698304870817934,85.65,3.15,77.1,-916.99219,84.47266,434.57031,-0.098990886,0.066082703,-0.034906585,60.9,24.75,13.95
-853.02734,78.61328,-566.40625,-0.009192998,0.067015233,0.011058231607710873,-16.95,28.05,13.2,-375.97656,40.03906,932.12891,0.087666143,0.023981696587028086,0.06421747,85.65,3.15,77.1,-892.57812,66.89453,428.71094,-0.111114816,0.058754938,-0.025047395,60.9,24.75,13.95
-823.73047,67.38281,-548.33984,0.00039968,0.034906585,0.046764177,-16.95,28.05,13.2,-389.16016,41.01563,943.84766,0.10938292581513821,-0.023182161,0.052493046,85.65,3.15,77.1,-908.69141,79.58984,439.94141,-0.134563489,0.026113267,-0.029843734,60.3,25.35,13.05
-832.03125,69.33594,-567.87109,0.013855994398657782,0.054891303,0.014255674797364485,-16.2,27.3,13.2,-356.44531,15.13672,923.33984,0.09605978,-0.031975479,0.075275702,85.8,3.75,78.3,-888.18359,97.65625,443.35937,-0.10858339,0.002264914,-0.041168477,60.3,25.35,13.05
-823.73047,70.3125,-549.80469,0.013056634,0.052093366,0.031442630073453444,-16.2,27.3,13.2,-377.92969,65.91797,942.87109,0.041701326,-0.106185308,0.047430369620497105,85.8,3.75,78.3,-888.67187,78.61328,463.86719,-0.110315455,0.053558918755949994,-0.028644693,60.3,25.35,13.05
-816.40625,54.19922,-548.82812,-0.035572777,0.080738059,-0.014255675,-14.55,28.2,12,-368.65234,31.25,951.66016,0.079006168,-0.18705671,0.071278723,84.45,2.25,79.35,-893.55469,85.9375,452.63672,-0.154947888,0.11444560237639817,-0.013189977,60.3,25.35,13.05
-813.96484,48.33984,-541.99219,0.003996979,0.076075062,-0.003330786,-14.55,28.2,12,-350.09766,20.01953,943.84766,0.13283159884860724,-0.057023048,0.022915824012835147,84.45,2.25,79.35,-905.76172,81.05469,444.33594,-0.139093491,0.081271082,-0.024114865,61.2,24,12.9
-808.10547,74.70703,-554.19922,-0.017320124,0.088065823,0.021183759263155976,-14.55,28.2,12,-385.74219,42.48047,944.82422,0.1436233186795386,0.060753515,0.063684446,84.45,2.25,79.35,-906.73828,79.10156,438.96484,-0.074609509,0.10245484134934674,-0.026646291,61.2,24,12.9
-802.73437,64.45313,-562.5,0.056090344,0.092595651,0.052626389336609423,-14.55,28.2,12,-419.92187,39.55078,939.45312,0.090330737,-0.024114865,0.03797086,84.45,2.25,79.35,-916.99219,78.125,426.75781,-0.111381328,0.029977077100553806,0.023582016188321384,61.2,24,12.9
-803.22266,71.28906,-567.38281,0.054091942,0.063018429,-0.005329188,-16.95,26.25,13.2,-387.20703,38.57422,955.07812,0.10232167272741956,-0.1068515,0.062485405,85.5,4.8,78,-906.25,80.07813,463.86719,-0.096592629,-0.019185357,-0.010924888,61.2,24,12.9
-797.85156,70.3125,-561.52344,0.061819213039788753,0.069680001,0.061019852,-16.95,26.25,13.2,-375,41.99219,955.07812,0.079539017,-0.133231279,0.075275702,85.5,4.8,78,-891.60156,50.29297,482.91016,-0.067415088,0.026246610357341126,0.013189976756096747,61.2,21.45,12.9
-808.10547,70.80078,-559.57031,0.012390441425758144,0.11164783958545127,-0.026512948,-14.55,28.2,13.05,-370.60547,50.78125,962.89062,0.13469683222021359,-0.101388969,0.058222089,85.95,2.7,78.15,-907.22656,73.24219,469.23828,-0.046631009,0.11711019654541792,0.038903563559878805,61.2,21.45,12.9
-805.17578,87.89063,-557.61719,0.036904987,0.13962634015954636,-0.039303244,-14.55,28.2,13.05,-361.81641,35.15625,971.19141,0.11644417890285688,-0.069546658,0.084068845,85.95,2.7,78.15,-913.08594,51.26953,458.00781,-0.052892727,0.15801233663175543,0.011724423783197109,59.1,22.95,13.65
-795.89844,87.40234,-554.19922,-0.025047395,0.10112245699837426,-0.050627813,-16.5,28.5,14.25,-386.71875,40.52734,968.26172,0.033973881087620825,-0.078739657,0.05342575,85.05,3.3,80.1,-916.50391,67.87109,467.28516,-0.09179629,0.10418690609902591,-0.032108648,59.1,22.95,13.65
-796.38672,84.96094,-558.59375,0.042767199,0.13269825569375487,0.011058231607710873,-16.5,28.5,14.25,-378.41797,41.50391,930.66406,0.089531376,-0.13403064,0.061819213039788753,85.05,3.3,80.1,-906.25,47.85156,439.45312,-0.061552876,0.097125653,-0.037171499,59.1,22.95,13.65
-798.82812,91.30859,-573.73047,0.003064275,0.11897542991702426,-0.002797937,-16.35,28.65,13.05,-376.95312,34.66797,915.52734,0.085401229,-0.082736635,0.071545235,85.05,3.3,80.1,-897.46094,44.92188,455.56641,-0.078473145,0.1272358987337882,-0.007594102,59.7,24.15,12.75
-802.24609,99.12109,-561.52344,0.023182161256689485,0.10871673363965198,0.013589657,-16.35,28.65,13.05,-378.90625,24.90234,934.57031,0.067015233,-0.045565136,0.026113267,85.05,3.3,80.1,-904.78516,66.40625,475.58594,-0.081803931,0.17506577422006683,-0.019984718,59.7,24.15,12.75
-801.26953,87.40234,-561.03516,-0.04783005,0.092995331,-0.056223513,-16.35,28.65,13.05,-362.79297,35.64453,960.9375,0.1013889687751538,-0.104719755,0.015987739547043658,85.5,2.55,78.3,-902.83203,44.43359,455.56641,-0.114179091,0.16254216417238151,-0.065149999,59.7,24.15,12.75
-806.64062,83.49609,-568.84766,-0.061419533,0.12923430072732173,-0.039836093,-16.35,28.65,13.05,-355.46875,36.13281,965.33203,0.074209829,-0.08486838,0.075675382,85.5,2.55,78.3,-919.43359,55.66406,466.79687,-0.104320075,0.1253706653621819,-0.010392039,59.7,24.15,12.75
-813.47656,93.75,-555.17578,-0.050761156,0.13123270272085524,-0.094194547,-16.8,27.9,13.65,-356.44531,42.96875,970.70312,0.088065823,-0.073277125,0.074876021,84.9,4.65,78.9,-894.04297,70.3125,452.63672,-0.083003147,0.14042570095695978,0.001598722,59.7,24.15,12.75
-798.33984,95.21484,-566.89453,0.020384398,0.075808551,0.053558918755949994,-16.8,27.9,13.65,-363.76953,30.27344,975.58594,0.079405849,-0.114312434,0.033840712,84.9,4.65,78.9,-912.59766,63.96484,462.89062,-0.078073464,0.10085611975451993,-0.051427174,59.7,24.15,12.75
-805.66406,89.35547,-569.82422,-0.024781057,0.041301645952119014,-0.003730467,-16.2,28.5,12.9,-358.39844,29.78516,960.44922,0.064750319,-0.185724325,0.028245012350874635,84.75,4.05,79.05,-891.60156,53.71094,437.98828,-0.070612531,0.11324656118027807,0.000532849,59.25,24.15,13.5
-790.52734,90.82031,-562.5,-0.035173097,0.080471721,0.006794741,-16.2,28.5,12.9,-356.44531,20.50781,970.21484,0.026113267,-0.173067372,0.075142358,84.75,4.05,79.05,-905.27344,76.66016,464.35547,-0.055290984,0.092195971,-0.009326167,59.25,24.15,13.5
-803.22266,87.89063,-557.61719,-0.075941894,0.082470123,-0.009459335,-17.4,28.2,12.3,-344.72656,39.0625,948.73047,0.038237371,-0.164274054,0.067015233,84.75,4.05,79.05,-877.44141,75.19531,450.19531,-0.08100457,0.084202188,-0.013189977,59.25,24.15,13.5
-793.94531,104.98047,-564.45312,-0.083935676,0.10325420214676014,-0.058754938,-17.4,28.2,12.3,-346.19141,33.69141,953.61328,0.049029091,-0.189055112,0.064350639,84.9,3.15,78.15,-894.04297,64.45313,452.63672,-0.058888282,0.036105626,-0.011457912,59.25,24.15,13.5
-799.31641,103.02734,-571.28906,-0.087932655,0.013056634,-0.014255675,-15.6,27.45,13.05,-345.70312,48.82813,964.35547,0.049295603,-0.181993859,0.069013809,84.9,3.15,78.15,-889.16016,68.84766,444.82422,-0.074476341,0.026512948,-0.002931106,61.65,24,12.9
-798.82812,96.19141,-574.70703,-0.04916226,0.039169901,0.041701326,-15.6,27.45,13.05,-357.91016,51.26953,969.23828,0.020251229843815406,-0.143223638,-0.009725847,85.35,5.4,78.15,-870.60547,74.70703,440.91797,-0.047297026,0.045964817,-0.021316928,61.65,24,12.9
-791.01562,91.30859,-566.89453,-0.053159238,0.008659975,0.052226708937902724,-15.6,27.45,13.05,-358.88672,53.71094,970.21484,0.050761156,-0.130699854,0.063151597,85.35,5.4,78.15,-878.41797,79.10156,438.47656,-0.047563538,0.029977077100553806,-0.008127126,60.9,24.3,11.85
-813.47656,84.96094,-561.03516,-0.061019852,-0.03277484,0.030909606519894377,-15.6,27.45,13.05,-365.23437,54.6875,973.14453,0.048496242194690044,-0.164540566,0.037304667,85.5,4.05,78.6,-904.78516,89.35547,451.66016,-0.046897346,0.000133169,0.031575798695380616,60.9,24.3,11.85
-813.96484,85.44922,-576.17187,-0.136029042,0.023048992634762316,-0.034373736,-17.1,27.15,13.65,-349.12109,47.36328,953.125,0.057023048,-0.177197519,0.061153195,85.5,4.05,78.6,-878.90625,72.75391,454.10156,-0.094993908,0.028911205,-0.031176118,61.05,24.6,12.75
-805.17578,88.37891,-579.58984,-0.072344596,0.020517567,0.023448673033469015,-17.1,27.15,13.65,-365.23437,46.38672,939.94141,0.097658502,-0.122572728,-0.021849951,85.5,4.05,78.6,-878.90625,92.77344,462.89062,-0.084335357,0.042367519,0.034506905,61.05,24.6,12.75
-812.01172,98.14453,-571.77734,-0.100189928,0.008260294,0.003863635,-16.8,26.7,13.65,-354.00391,75.19531,962.40234,0.087666143,-0.080471721,0.042101007,85.5,4.05,78.6,-882.32422,99.12109,453.125,-0.089531376,0.035705946,0.018785676870915768,59.85,25.8,12.3
-820.80078,96.19141,-567.38281,-0.037171499,-0.029577397,0.037704522,-16.8,26.7,13.65,-349.12109,70.80078,957.51953,0.015321547371557422,-0.118442581,0.050361476,85.05,4.8,79.05,-878.90625,93.75,444.33594,-0.100456439,0.019585038,0.000799361,59.85,25.8,12.3
-813.47656,88.86719,-558.59375,-0.052093366,-0.05902145,0.056756536,-16.8,29.4,13.65,-351.07422,72.75391,976.5625,0.079805529,-0.173600221,0.049828452,85.05,4.8,79.05,-878.90625,86.91406,440.42969,-0.139759509,0.008526806,0.047830050019203804,60.15,24.3,13.35
-802.73437,96.19141,-561.03516,-0.04396624,-0.082070443,0.063018429,-16.8,29.4,13.65,-326.66016,58.59375,962.40234,0.076741255,-0.088332335,0.082603292,84.45,3.75,78,-889.16016,95.70313,440.42969,-0.114978626,0.077940296,-0.015321547,60.15,24.3,13.35
-809.08203,108.39844,-562.5,-0.084468525,-0.030509926,0.036238969,-16.8,29.4,13.65,-335.9375,73.24219,954.10156,0.068214448,-0.086999951,0.036904987,84.45,3.75,78,-895.50781,100.58594,440.42969,-0.120174646,0.057422729,0.002398082,59.85,23.7,13.65
-799.31641,91.79688,-560.54687,-0.057955578,-0.04783005,-0.009326167,-16.8,29.4,13.65,-349.60937,69.82422,954.58984,0.032375159492794015,-0.117776389,0.084468525,84,4.5,78.6,-891.60156,92.77344,443.84766,-0.126303195,0.012390441425758144,0.063551278,59.85,23.7,13.65
-801.26953,92.28516,-555.17578,-0.065416511,-0.032241991,0.017053612121236593,-16.8,29.4,13.65,-333.00781,62.5,939.45312,0.050627813,-0.096326118,0.099390567,84,4.5,78.6,-895.01953,88.37891,438.96484,-0.186923367,0.069146978,0.022249632,59.85,23.7,13.65
-799.80469,104.00391,-549.80469,-0.031575799,-0.094194547,0.061686044,-16.05,28.65,12.3,-334.47266,46.875,946.77734,0.037837691,-0.151217421,0.082203612,84,4.5,78.6,-903.80859,99.12109,436.03516,-0.134297152,0.007460933,0.027845331952167932,59.85,23.7,13.65
-800.29297,97.16797,-550.29297,-0.030509926,-0.075808551,0.043833071,-16.05,28.65,12.3,-325.68359,50.29297,957.51953,0.011724423783197109,-0.056623193,0.050627813,84,4.5,78.6,-895.01953,84.47266,423.82812,-0.16160946,-0.000666192,0.088065823,60.75,23.7,13.65
-803.71094,99.60938,-553.71094,-0.033973881,-0.024114865,0.062485405,-16.05,28.65,14.1,-345.70312,53.22266,957.03125,0.049828452,-0.079405849,0.047963219,85.5,4.5,81.15,-892.08984,77.14844,416.99219,-0.199980175,-0.04822973,0.035572777,60.75,24.6,11.7
-794.92187,109.375,-557.61719,-0.051427174,-0.030376757,0.006794741,-16.05,28.65,14.1,-356.44531,66.40625,955.07812,0.049695283,-0.120041302,0.014122506175437317,85.5,4.5,81.15,-889.64844,85.9375,428.22266,-0.182393539,0.020917247,0.031309286918601076,61.05,24.6,11.7
-797.36328,116.69922,-558.59375,-0.070079682,0.000799361,0.007594102,-15.15,28.5,13.2,-349.12109,73.24219,949.70703,0.051027493,-0.107917373,0.037171498810199634,84,4.5,79.35,-888.18359,93.75,426.75781,-0.184658453,0.031575798695380616,0.051827029,61.05,24.6,11.7
-790.52734,113.28125,-564.45312,-0.100589608,-0.046764177,-0.046497666,-15.15,28.5,13.2,-344.72656,49.80469,957.51953,0.021316927885083145,-0.148552827,0.051160836,84,4.5,79.35,-890.625,90.33203,405.27344,-0.187722727,0.005062851,0.023048992634762316,61.05,24.6,11.7
-807.61719,118.65234,-560.54687,-0.073010788,-0.057822409,-0.035173097,-15.6,26.7,13.05,-336.91406,43.45703,965.82031,0.024647714,-0.112846881,0.086067421,84,4.5,79.35,-900.87891,75.19531,416.01562,-0.206241893,0.038637052,0.042900542,60.75,24.9,12.75
-787.59766,125.48828,-563.96484,-0.059820811,-0.07500919,0.030776438,-15.6,26.7,13.05,-336.42578,63.96484,942.38281,0.005462531,-0.140692213,0.10458658649773261,84,4.5,79.35,-888.18359,66.89453,406.25,-0.253272582,0.040369117,0.008793318,60.75,24.9,12.75
-805.66406,125.48828,-577.63672,-0.046764177,-0.082203612,0.015321547371557422,-15.6,26.7,13.05,-345.21484,52.73438,924.31641,0.013855994398657782,-0.086467102,0.020917247,84.6,5.7,77.4,-906.25,80.56641,408.69141,-0.204909683,-0.001332384,0.035705946,61.2,24.75,12.9
-817.38281,124.51172,-567.38281,-0.055690664,-0.122439559,0.028911205,-15.6,26.7,13.05,-343.75,82.03125,928.71094,0.034107224242473186,-0.051560517,0.055823833,84.6,5.7,77.4,-902.34375,58.59375,394.53125,-0.212370616,-0.025580418,0.045831473,61.2,24.75,12.9
-813.96484,114.74609,-576.17187,-0.106185308,0.023315504,0.029177716,-16.8,28.65,13.05,-364.25781,49.80469,935.54687,0.024914226006368657,-0.018385996,0.042767199,83.7,3.75,78.6,-896.97266,73.24219,412.59766,-0.209572679,-0.036105626,0.051693685,59.85,24.75,13.35
-809.08203,130.85937,-573.24219,-0.097658502,-0.031176118,-0.023448673,-16.8,28.65,13.05,-355.95703,49.80469,925.29297,-0.006661573,-0.003330786,0.044365921,83.7,3.75,78.6,-910.64453,71.28906,423.82812,-0.201312385,-0.051027493,0.04396624,59.85,24.75,13.35
-808.59375,117.67578,-558.59375,-0.075542039,-0.046097985,-0.075941894,-16.05,28.2,13.35,-348.14453,50.29297,950.19531,0.023981696587028086,0.015055210127703087,0.03877022,84.9,5.7,79.5,-904.29687,70.3125,422.36328,-0.191053514,-0.049828452,0.097658502,60.15,25.5,12.9
-808.10547,127.92969,-569.33594,-0.072344596,-0.042500687,0.051560516762416485,-16.05,28.2,13.35,-373.04687,45.41016,955.56641,0.06941349,0.037171498810199634,0.031575798695380616,84.9,5.7,79.5,-914.0625,82.51953,415.03906,-0.208107126,-0.061819213,0.091263441,60.15,25.5,12.9
-813.96484,111.81641,-559.08203,-0.031708967,-0.09526042,0.031309286918601076,-15.9,28.05,12.45,-355.95703,85.44922,973.63281,0.082869804,0.071012211,-0.01598774,84.9,5.7,79.5,-902.34375,75.19531,405.76172,-0.201978577,-0.003463955,0.043833071,60.15,25.5,12.9
-822.26562,102.53906,-557.61719,-0.036105626,-0.071012211,-0.027312483,-15.9,28.05,12.45,-354.00391,54.19922,965.33203,0.085401229,0.076607911,0.048629411,84.9,5.7,79.5,-917.48047,57.12891,425.29297,-0.186523686,-0.039569756,0.027712163330240767,60.15,25.5,12.9
-811.03516,109.86328,-557.61719,-0.068614129,-0.06421747,-0.068081105,-17.4,28.65,13.05,-353.51562,62.5,961.42578,0.086999951,0.044765775,0.097258822,85.05,5.7,79.5,-903.80859,57.61719,400.39062,-0.139093491,-0.057689066,0.065283343,60.15,24.3,12.9
-813.47656,97.65625,-554.19922,-0.073277125,-0.053159238,-0.037837691,-17.4,28.65,13.05,-376.46484,50.78125,952.14844,0.068214448,0.067415088,0.022915824012835147,85.05,4.5,79.8,-906.25,33.69141,433.59375,-0.145355209,-0.068214448,0.023981696587028086,60.15,24.3,12.9
-814.45312,101.5625,-561.03516,-0.056356856,-0.062618748,-0.050761156,-17.4,28.65,13.05,-360.35156,54.6875,951.66016,0.10125580015322662,0.040235773,0.024381376985734785,85.05,4.5,79.8,-916.01562,41.99219,415.52734,-0.105119436,-0.015721228,0.046764177,60.15,24.3,12.9
-812.5,110.83984,-556.64062,-0.014389018,-0.070879043,-0.050494644,-17.4,28.65,13.05,-355.95703,50.78125,950.68359,0.015454890526409788,0.078606488,0.019052014,82.95,4.05,78,-929.6875,47.36328,408.20312,-0.091263441,-0.060220491,0.054225111,60.15,24.3,12.9
-806.15234,101.07422,-550.29297,-0.047030689,-0.039569756,-0.015721228,-16.8,28.2,13.35,-350.58594,44.43359,947.26562,0.024381376985734785,0.061153195,0.010658551,82.95,4.05,78,-912.10937,40.03906,437.5,-0.095393588,-0.050228132,0.026779459377974997,59.4,24.3,14.4
-810.54687,105.95703,-574.21875,-0.009725847,-0.066215872,0.015721227770264124,-16.8,28.2,13.35,-367.1875,31.73828,958.00781,0.026246610357341126,0.03877022,0.016254251,84.15,5.4,79.95,-922.85156,40.03906,427.24609,-0.051693685,-0.03317452,0.082603292,59.4,24.3,14.4
-802.73437,87.89063,-570.3125,-0.051693685,-0.042500687,-0.051427174,-15,27.9,12.6,-352.53906,38.57422,951.17187,0.021450271,0.070079682,-0.023715185,84.15,5.4,79.95,-923.82812,27.34375,416.01562,-0.082336955,-0.037571179,0.003463955,60.9,24.3,13.95
-807.61719,95.70313,-560.05859,-0.060487003,-0.003730467,-0.062352237,-15,27.9,12.6,-359.86328,27.83203,940.42969,0.010658551,0.036372138,0.017986141540577164,83.85,3.45,79.2,-931.15234,22.94922,417.48047,-0.034506905,-0.003597298,0.027712163330240767,60.9,24.3,13.95
-815.91797,103.02734,-571.77734,-0.071811572,-0.046897346,-0.031975479,-15,28.65,13.05,-361.32812,31.25,945.3125,0.038104203,0.077673784,-0.027978501,83.85,3.45,79.2,-924.31641,37.10938,437.98828,0.015721227770264124,-0.033574201,0.011990761027051442,59.7,25.65,13.8
-804.6875,104.00391,-573.24219,0.001998402,-0.052093366,-0.000532849,-15,28.65,13.05,-372.07031,27.83203,940.91797,-0.001199041,0.1111148160318922,-0.017719804,84.45,4.5,79.8,-919.43359,31.73828,418.94531,-0.000532849,0.015454890526409788,0.057955578,59.7,25.65,13.8
-810.54687,97.65625,-593.26172,0.015055210127703087,-0.049428772,-0.001998402,-15,28.65,13.05,-377.44141,7.32422,948.73047,0.036372138,0.085268061,-0.016920443,84.45,4.5,79.8,-918.45703,38.08594,431.64062,0.039169901,0.021183759263155976,0.031975479094087315,59.85,25.8,13.8
-812.5,110.83984,-584.47266,0.006128724,-0.062219068,-0.036505307,-15,28.65,13.05,-373.04687,26.36719,929.6875,0.069946339,0.086467102,-0.02065091,84.6,4.2,78.45,-920.89844,47.36328,433.10547,0.002398082,0.10924958266028587,0.018385996472209065,59.85,25.8,12.6
-815.91797,100.09766,-598.63281,-0.029577397,-0.061019852,-0.060753515,-14.85,27,12.9,-375.48828,24.90234,937.98828,0.045165456,0.10285452174805344,-0.022116463,84.6,4.2,78.45,-915.03906,44.92188,427.73437,0.05995398,0.039969436134071744,0.014788698350923554,59.85,25.8,12.6
-814.94141,114.74609,-595.21484,-0.039036732,-0.014522187,-0.040768797,-14.85,27,12.9,-375.97656,25.87891,934.08203,0.051560516762416485,0.063551278,-0.038503883,84.6,4.2,78.45,-927.24609,37.59766,429.19922,0.062485405,0.013989337553510148,0.031442630073453444,59.85,25.8,12.6
-820.3125,113.28125,-596.19141,-0.02717914,-0.011324569,-0.042101007,-16.5,28.05,13.95,-375,24.41406,950.19531,0.014122506175437317,0.1301670046795875,-0.029444054,84.6,4.2,78.45,-921.875,39.0625,435.54687,0.089531376,-0.013189977,0.073410468,59.85,25.8,12.6
-831.54297,110.35156,-601.5625,-0.004796339,-0.065149999,-0.030376757,-16.5,28.05,13.95,-385.25391,27.83203,959.47266,0.06381779,0.094460884,-0.061952556,84.15,3.9,79.5,-931.64062,62.01172,443.84766,0.082470123,-0.026912628,0.043300222,59.7,24.6,13.8
-821.28906,100.09766,-593.75,-0.035572777,-0.088332335,-0.032508503,-15.45,27.3,13.2,-370.60547,41.01563,950.68359,0.079405849,0.056490025,-0.042767199,84.15,3.9,79.5,-922.85156,68.35938,433.59375,0.1305666850782942,-0.009992359,0.048762579438544375,59.7,24.6,13.8
-812.5,103.02734,-594.72656,0.004796339,-0.062618748,-0.00985919,-15.45,27.3,13.2,-392.08984,44.92188,959.47266,0.062885086,0.053558918755949994,-0.03703833,84.9,4.65,78.9,-904.29687,65.42969,437.01172,0.1272358987337882,-0.013056634,0.018785676870915768,59.7,24.6,13.8
-818.35937,98.63281,-590.33203,-0.03837054,-0.019718206,-0.068347617,-16.2,28.05,13.2,-387.20703,46.38672,952.63672,0.05995398,0.076741255,-0.03104295,84.9,4.65,78.9,-917.96875,72.26563,437.98828,0.10711783751189999,0.000532849,0.082736635,59.7,24.6,13.8
-817.38281,92.28516,-583.00781,-0.049695283,-0.05435828,-0.046364497,-16.2,28.05,13.2,-377.44141,57.12891,954.10156,0.051827029,0.11764322009897699,-0.047963219,83.85,4.65,79.2,-909.17969,77.63672,438.96484,0.071545235,0.025980098580561592,0.022116463215421746,60,24.6,14.55
-817.87109,94.72656,-568.84766,-0.066615552,-0.012523785,-0.063284766,-16.2,28.05,13.2,-364.25781,69.33594,965.82031,0.033441032,0.10618530809255941,-0.076741255,83.85,4.65,79.2,-926.75781,75.19531,440.91797,0.076474743,0.021583439661862675,0.034906585,60,24.6,14.55
-826.17187,95.21484,-570.3125,0.013456313999951081,-0.054624791,0.018785676870915768,-16.2,28.05,13.2,-387.69531,67.38281,956.54297,0.047696706864351436,0.10551911591707318,-0.013189977,85.8,4.8,78.3,-923.82812,65.91797,442.38281,0.040235773,0.076474743,0.000666192,59.25,24.15,15.15
-827.14844,104.00391,-555.66406,0.029843734,-0.044499264,-0.000532849,-16.2,28.05,13.2,-387.20703,79.58984,966.79687,0.029444054,0.050361476,-0.003197618,85.8,4.8,78.3,-921.38672,88.86719,430.17578,0.053958599,0.0111914,-0.027712163,59.25,24.15,15.15
-820.80078,84.96094,-569.82422,0.020117887,-0.043433391,0.035039753661813756,-15.9,28.05,13.2,-370.11719,74.70703,947.26562,0.007327765,0.078872825,-0.063551278,85.5,3.3,79.05,-926.75781,82.03125,423.33984,0.065816192,0.009992359,0.065683023,58.95,24.15,12.45
-809.08203,88.86719,-567.87109,-0.042367519,-0.011591081,-0.025980099,-15.9,28.05,13.2,-375.97656,74.21875,934.08203,0.014255674797364485,0.1013889687751538,-0.077140935,85.5,3.3,79.05,-916.50391,69.33594,436.52344,0.089797888,-0.053558919,-0.006928084,58.95,24.15,12.45
-818.84766,94.72656,-558.59375,-0.017453293,-0.065683023,-0.013989338,-15.15,28.5,13.95,-380.37109,68.35938,940.42969,-0.031309287,0.071944915,-0.022915824,84.6,4.65,80.55,-914.55078,80.56641,441.89453,0.072477764,0.019585038,0.004396659,60.3,24.9,14.55
-817.38281,111.81641,-563.96484,-0.046097985,-0.039169901,-0.010258871,-15.15,28.5,13.95,-369.62891,62.01172,952.63672,-0.058088746,0.050361476,-0.008526806,84.6,4.65,80.55,-910.64453,72.75391,454.58984,0.044365921,-0.040768797,0.013323145378023914,60.3,24.9,14.55
-818.84766,102.05078,-576.66016,0.008659975,-0.085268061,0.020650910242522108,-17.1,28.2,13.65,-380.37109,59.57031,947.75391,-0.028111844,0.059820811,-0.017453293,84.6,4.65,80.55,-927.24609,75.19531,461.91406,0.10445324334288024,-0.035839289,0.0055957,59.7,25.35,14.85
-831.54297,112.30469,-569.33594,0.022116463215421746,-0.114578946,0.003597298,-17.1,28.2,13.65,-357.91016,58.59375,953.125,0.002264914,0.09739199,-0.072744276,84.6,4.65,80.55,-924.31641,83.49609,448.73047,0.1135130729570576,-0.01079172,0.039036732,59.7,25.35,14.85
-828.125,104.49219,-578.61328,-0.007327765,-0.102321673,-0.018385996,-14.85,28.05,11.85,-378.90625,50.29297,954.58984,-0.03703833,0.12923430072732173,-0.045298624,83.7,4.05,78.6,-909.17969,76.17188,437.98828,0.085934078,-0.042101007,0.074209829,60.15,23.25,14.4
-833.00781,100.58594,-573.73047,-0.033973881,-0.020784079,-0.060353835,-14.85,28.05,11.85,-370.11719,42.96875,934.57031,-0.033441032,0.069280321,-0.050761156,83.7,4.05,78.6,-921.38672,68.84766,417.48047,0.069946339,-0.052759558,0.060220491,60.15,23.25,14.4
-825.68359,106.44531,-566.40625,-0.050361476,-0.100323096,-0.051827029,-14.85,28.05,11.85,-360.83984,50.78125,936.03516,-0.035972458,0.049295603,-0.020784079,85.35,4.2,78.15,-905.27344,80.07813,430.66406,0.13043334192344183,-0.086067421,0.09179629,60.15,23.25,14.4
-830.07812,107.42188,-577.63672,0.012523785,-0.07021285,-0.038104203,-14.85,28.05,11.85,-361.81641,46.38672,932.12891,-0.010125528,0.14562172067307208,-0.02544725,85.35,4.2,78.15,-910.64453,78.61328,445.80078,0.092862163,-0.081803931,0.11817606911961086,60.15,23.25,14.4
-828.61328,91.79688,-563.47656,0.012390441425758144,-0.115777987,-0.005062851,-16.35,28.95,14.1,-365.72266,50.29297,934.57031,-0.018252653,0.081803931,-0.064750319,85.8,4.5,78.6,-903.32031,87.40234,433.59375,0.12217304763960307,-0.088865184,0.11164783958545127,59.85,24.75,12.9
