Timestamp (uS),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ
5003518,-4.39453,-0.97656,1006.34766,-104.98047,-873.53516,963.86719,78.61328,-28.32031,1008.30078
5008518,10.25391,-9.76562,1014.64844,-111.32813,-808.10547,1091.79688,67.87109,-13.18359,1001.46484
5013518,0.97656,4.39453,1019.53125,-85.9375,-814.94141,1195.3125,77.14844,-3.41797,1013.18359
5018519,-6.34766,2.44141,1022.46094,-67.38281,-828.61328,1277.34375,77.14844,-26.36719,1021.48437
5023518,-2.92969,-5.85937,1012.69531,-51.26953,-904.29687,1292.96875,69.82422,-18.06641,1018.55469
5028518,-7.8125,3.41797,1027.34375,-42.48047,-967.77344,1237.30469,68.84766,-17.57813,1016.60156
5033518,2.92969,-8.30078,1027.83203,-29.29688,-976.5625,1122.55859,74.21875,-15.625,1011.23047
5038519,-22.94922,8.30078,1023.4375,-25.87891,-937.5,976.5625,82.51953,-9.27734,1020.50781
5043517,-8.78906,11.71875,1017.08984,-20.50781,-903.80859,804.6875,69.33594,-27.34375,1022.46094
5048518,-7.32422,-1.46484,1024.90234,-10.25391,-875.48828,632.8125,73.24219,-30.76172,1019.04297
5053519,-0.48828,2.44141,1012.20703,-13.18359,-853.51562,508.30078,78.61328,-18.55469,1007.8125
5058518,-6.34766,-8.30078,1030.27344,-5.85937,-829.58984,425.29297,66.40625,-12.20703,1022.46094
5063518,-4.39453,7.8125,1031.25,-12.20703,-789.0625,416.01562,81.05469,-6.83594,1015.625
5068519,2.44141,-13.67187,1023.92578,-66.89453,-631.34766,486.32812,78.125,-8.78906,1020.99609
5073518,7.8125,-6.83594,1027.83203,-40.03906,-505.37109,600.58594,79.10156,-18.55469,1015.13672
5078518,-0.48828,2.92969,1028.32031,-55.17578,-453.61328,738.76953,65.42969,-15.625,1011.71875
5083518,3.90625,-5.37109,1019.53125,-13.18359,-421.38672,858.88672,82.51953,-7.8125,1023.92578
5088518,-9.27734,11.23047,1020.50781,20.99609,-477.53906,967.28516,58.10547,-22.46094,1012.69531
5093519,3.41797,3.41797,1026.85547,52.73438,-552.24609,1007.8125,71.77734,-18.06641,1020.99609
5098519,0.0,2.44141,1012.20703,80.56641,-581.05469,985.83984,72.75391,-9.27734,1011.23047
5103517,1.46484,-8.30078,1026.36719,84.47266,-558.59375,877.44141,76.17188,-15.13672,1020.50781
5108518,0.97656,3.90625,1027.83203,94.72656,-487.79297,727.05078,69.33594,-24.41406,1030.76172
5113519,-1.46484,-6.83594,1014.64844,95.70313,-313.96484,586.42578,71.28906,-18.06641,1016.11328
5118517,5.37109,4.88281,1016.60156,67.38281,-183.59375,505.37109,76.17188,-10.74219,1022.94922
5123518,-2.92969,-9.27734,1027.34375,174.80469,247.55859,595.21484,83.00781,4.88281,1015.625
5130135,-8.78906,-11.23047,1014.64844,156.25,-453.125,530.76172,79.10156,-21.48438,1007.32422
5135152,-8.78906,-8.30078,1021.48437,194.33594,-373.53516,639.16016,82.03125,-6.83594,1013.67187
5140177,3.90625,11.23047,1015.13672,183.59375,-74.70703,871.09375,85.44922,-22.94922,1013.18359
5145183,-0.48828,12.20703,1021.48437,171.38672,-297.36328,872.07031,70.80078,-18.06641,1000.48828
5150195,-0.48828,6.34766,1019.04297,78.61328,183.10547,980.46875,78.61328,-5.85937,991.21094
5155212,-0.97656,8.78906,1013.18359,29.29688,458.49609,1057.61719,109.86328,-7.32422,989.25781
5160228,0.0,1.46484,1014.64844,96.19141,406.25,1021.97266,73.24219,-12.20703,1008.30078
5165238,-1.46484,12.20703,1024.90234,133.78906,282.71484,1004.88281,79.10156,-28.32031,1015.625
5170249,2.44141,-7.8125,1025.39063,103.51563,331.05469,1023.92578,82.51953,-0.97656,1059.57031
5175256,-18.55469,-9.76562,1026.85547,104.98047,374.02344,994.14062,80.07813,-16.60156,989.25781
5180267,-0.48828,3.41797,1020.50781,166.01562,379.39453,967.28516,75.19531,-35.15625,1006.34766
5185275,-10.74219,6.34766,1024.41406,209.47266,328.61328,853.51562,69.33594,-20.50781,1019.53125
5190295,-3.90625,7.32422,1019.53125,230.95703,358.88672,791.50391,70.3125,-18.06641,1004.39453
5195310,-10.74219,8.78906,1023.4375,237.30469,361.81641,718.26172,65.91797,-9.27734,1034.66797
5200325,2.92969,14.16016,1010.25391,159.66797,526.85547,711.42578,65.91797,-8.78906,1019.04297
5205333,3.90625,3.90625,1030.27344,137.20703,769.53125,821.77734,74.21875,-20.01953,1010.25391
5210343,17.57813,-1.95312,1020.01953,140.13672,848.63281,935.05859,67.38281,-15.13672,1014.64844
5215359,-12.20703,-4.39453,1031.25,128.41797,893.06641,1108.39844,68.35938,-7.32422,1030.27344
5220376,0.48828,7.32422,1004.39453,173.33984,796.875,1270.50781,78.61328,-14.16016,1036.13281
5225384,13.18359,-1.95312,1020.01953,217.77344,637.69531,1419.92188,74.21875,-13.18359,1015.625
5230396,-3.90625,-1.46484,1015.625,208.00781,650.39062,1545.41016,60.05859,-29.78516,1017.57812
5235407,-11.71875,-3.90625,1016.60156,176.26953,634.27734,1606.44531,67.87109,-9.76562,1011.71875
5240415,-10.74219,4.39453,1016.11328,162.59766,711.91406,1594.23828,77.63672,-43.45703,1007.8125
5245430,3.90625,-5.37109,1020.01953,95.70313,852.05078,1525.87891,76.17188,-7.32422,1028.32031
5250441,-5.85937,-1.95312,1012.69531,35.15625,1016.11328,1439.94141,83.98438,-12.69531,1021.48437
5255456,-7.32422,-0.97656,1026.85547,0.97656,1081.54297,1331.54297,57.12891,-18.06641,1016.60156
5260471,-4.88281,0.48828,1023.92578,12.20703,1069.33594,1233.88672,57.61719,-32.22656,1015.13672
5265482,-5.37109,0.97656,1020.99609,30.76172,1035.64453,1188.96484,63.96484,-25.39063,1017.57812
5270489,-5.37109,-2.92969,1018.06641,47.36328,1000.48828,1169.92188,80.56641,-15.625,1010.25391
5275491,-2.92969,-1.95312,1017.08984,75.68359,969.72656,1190.91797,66.40625,-3.90625,1021.48437
5280494,-1.95312,-2.92969,1014.16016,89.84375,952.63672,1265.625,71.28906,-3.41797,991.21094
5285496,6.83594,0.0,1023.92578,59.57031,978.02734,1344.23828,58.59375,-30.76172,1010.25391
5290497,-11.23047,4.39453,1015.13672,52.24609,1015.625,1457.03125,74.70703,-8.30078,1032.71484
5295497,0.97656,-6.83594,1015.625,32.22656,1006.34766,1531.73828,76.66016,-5.37109,1020.99609
5300498,0.97656,7.8125,1017.57812,28.80859,958.98437,1560.05859,75.68359,-20.50781,1023.4375
5305504,1.46484,5.85937,1029.78516,24.41406,896.97266,1551.26953,70.3125,-19.04297,1015.13672
5310510,-0.97656,-4.39453,1016.60156,39.55078,809.08203,1437.98828,75.68359,-17.57813,1012.20703
5315511,0.97656,0.48828,1024.41406,7.32422,844.72656,1290.03906,65.42969,-15.13672,1011.71875
5320511,-9.76562,5.37109,1019.53125,5.85937,902.34375,1120.11719,99.60938,8.30078,1039.0625
5325510,-7.8125,-1.95312,1011.71875,29.29688,875.48828,962.89062,73.73047,-5.37109,1039.55078
5330511,-3.90625,3.90625,1020.99609,84.47266,857.42187,850.09766,78.61328,-18.06641,1020.50781
5335510,1.46484,11.23047,1021.97266,138.18359,761.23047,780.27344,67.38281,-20.99609,1017.08984
5340510,4.39453,-13.67187,1020.99609,149.41406,716.30859,802.24609,72.26563,-11.71875,1028.80859
5345509,-10.74219,16.60156,1025.87891,144.04297,769.04297,920.89844,79.10156,-9.76562,1029.78516
5350510,0.48828,-6.83594,1020.99609,158.69141,742.67578,1081.05469,70.80078,-12.69531,1019.53125
5355510,-0.48828,3.41797,1020.01953,223.14453,687.5,1251.95313,62.98828,-23.92578,995.11719
5360511,1.46484,0.97656,1022.94922,258.30078,554.6875,1388.18359,89.35547,-31.25,1017.08984
5365510,-5.85937,0.0,1017.08984,272.46094,365.23437,1416.99219,59.57031,-7.32422,996.58203
5370509,-9.76562,-2.92969,1022.94922,255.85937,311.52344,1397.46094,62.5,-21.48438,1020.01953
5375509,-2.44141,4.39453,1015.13672,245.60547,319.82422,1314.94141,64.94141,-4.39453,1011.23047
5380509,-3.41797,12.69531,1024.90234,239.25781,288.08594,1141.11328,69.33594,-14.16016,1017.08984
5385508,-1.95312,2.92969,1025.39063,234.375,395.50781,979.98047,67.38281,-19.53125,1009.27734
5390509,-7.32422,3.41797,1022.46094,219.23828,377.92969,806.64062,79.10156,3.90625,1017.57812
5395509,-9.76562,-4.39453,1015.625,241.21094,348.14453,696.77734,62.98828,-16.11328,1015.625
5400516,-5.37109,-0.48828,1033.20313,266.11328,253.90625,665.03906,67.87109,-19.04297,1006.34766
5405515,10.74219,4.39453,1024.90234,307.12891,178.71094,737.79297,71.28906,-20.99609,1019.53125
5410516,-2.44141,0.48828,1026.85547,329.58984,89.35547,854.98047,69.33594,-20.99609,1010.74219
5415516,-7.8125,2.92969,1015.13672,330.56641,-20.50781,993.65234,72.75391,-8.30078,1022.46094
5420518,7.32422,-6.83594,1017.08984,328.61328,-42.96875,1114.74609,56.64063,-17.08984,1021.97266
5425518,1.46484,20.50781,1010.25391,320.80078,-69.33594,1187.5,66.89453,-9.27734,1027.34375
5430518,9.27734,-5.37109,1019.53125,400.39062,-65.42969,1239.74609,73.73047,-13.18359,1026.85547
5435518,6.83594,3.41797,1026.36719,525.39062,107.42188,1387.69531,77.63672,-33.20313,1003.90625
5440519,-5.85937,3.90625,1023.92578,344.23828,-526.85547,1130.37109,68.35938,-32.22656,1009.76562
5445517,-7.8125,9.27734,1025.39063,270.99609,-246.09375,1104.49219,72.75391,-5.37109,1004.39453
5450518,9.27734,3.41797,1024.41406,253.41797,-250.0,1079.58984,76.66016,-14.64844,1022.46094
5455519,-14.16016,3.41797,1009.27734,281.73828,-516.11328,927.24609,67.87109,-30.76172,1014.64844
5460518,-2.92969,8.78906,1019.53125,242.67578,-403.32031,893.06641,87.40234,-8.78906,1020.50781
5465518,3.41797,-3.41797,1018.55469,218.75,-502.92969,825.19531,87.40234,-11.23047,1018.06641
5470519,0.97656,9.76562,1030.76172,172.36328,-650.39062,718.26172,67.38281,-18.55469,1007.32422
5475518,-1.46484,-9.27734,1025.87891,155.76172,-556.15234,696.28906,69.82422,-8.30078,1011.23047
5480518,1.46484,1.95312,1014.16016,87.89063,-616.69922,631.83594,73.24219,-4.39453,1023.4375
5485518,7.8125,14.64844,1027.34375,114.74609,-643.06641,616.21094,62.01172,-12.69531,1011.71875
5490518,9.27734,13.67187,1012.20703,134.27734,-785.64453,598.63281,83.98438,-12.20703,1013.18359
5495518,1.95312,1.95312,1014.16016,115.23438,-855.46875,630.85937,69.33594,-19.04297,1019.53125
5500519,5.37109,-5.85937,1023.92578,81.05469,-790.03906,750.48828,67.38281,-15.13672,1016.11328
5505517,-1.95312,-8.30078,1029.78516,56.15234,-808.59375,841.79687,67.87109,-11.23047,1019.04297
5510519,-1.95312,10.74219,1015.625,67.38281,-880.85937,939.94141,62.01172,-22.46094,1014.16016
5515519,-11.71875,-4.39453,1017.57812,47.36328,-914.55078,1012.69531,83.98438,-25.87891,1016.11328
5520518,0.97656,-6.34766,1025.87891,-8.78906,-939.45312,1070.3125,62.98828,-10.25391,1006.34766
5525518,-4.39453,-16.60156,1021.97266,-36.13281,-954.58984,1091.79688,65.91797,-12.69531,1017.08984
5530518,0.48828,13.67187,1022.94922,-55.66406,-870.60547,1066.40625,71.28906,-26.36719,1014.16016
5535518,-3.90625,13.67187,1024.41406,-34.17969,-871.58203,1013.67187,63.96484,-14.16016,1018.06641
5540519,7.32422,-3.41797,1026.85547,-13.18359,-905.76172,941.40625,89.35547,-23.92578,1025.39063
5545518,-19.53125,-2.44141,1014.64844,2.44141,-963.37891,838.37891,65.42969,-7.32422,1020.50781
5550518,-5.37109,1.46484,1017.08984,20.50781,-1021.97266,736.81641,61.52344,-17.57813,1020.50781
5555518,-11.23047,-1.46484,1033.69141,38.57422,-1015.625,687.01172,75.19531,-12.69531,1016.60156
5560519,-16.11328,4.39453,1035.15625,42.96875,-979.49219,696.77734,86.42578,-22.94922,1023.92578
5565518,-0.97656,1.95312,1024.90234,52.73438,-955.07812,755.85937,57.12891,-11.71875,1011.71875
5570519,10.74219,1.46484,1023.4375,33.69141,-970.21484,863.76953,76.17188,-7.8125,1010.74219
5575523,-0.48828,-2.92969,1023.92578,26.85547,-960.44922,947.75391,62.5,-7.32422,1021.48437
5580528,-10.25391,5.85937,1030.27344,29.29688,-964.35547,1034.17969,67.38281,-16.11328,1015.13672
5585531,0.48828,0.48828,1029.29688,10.74219,-967.77344,1090.82031,74.21875,-18.55469,1005.37109
5590532,-0.48828,11.23047,1027.83203,31.25,-964.35547,1092.28516,84.47266,-13.18359,1024.90234
5595532,8.30078,-5.37109,1025.87891,-2.92969,-959.47266,1068.35938,77.63672,-18.06641,1020.99609
5600533,-9.76562,-1.95312,1024.41406,-62.01172,-811.03516,1021.97266,66.40625,-28.80859,1020.50781
5605533,-4.39453,15.13672,1015.625,-131.83594,-629.39453,1002.92969,76.17188,-17.57813,1013.67187
5610535,-2.92969,-4.88281,1022.46094,-139.64844,-456.54297,1003.90625,66.89453,-24.41406,1018.06641
5615542,-4.39453,-6.34766,1015.13672,-120.11719,-478.51562,1031.25,75.19531,-14.64844,1026.85547
5620565,-5.85937,1.95312,1020.01953,-93.75,-594.72656,1085.44922,66.40625,-11.71875,1010.74219
5625585,-3.90625,-7.8125,1020.01953,-85.9375,-709.96094,1162.10938,69.33594,-25.87891,1019.04297
5630600,2.92969,4.39453,1013.18359,-111.81641,-750.48828,1189.94141,82.03125,-17.57813,1020.99609
5635615,-7.32422,-1.95312,1020.01953,-148.4375,-703.61328,1205.56641,71.28906,-18.55469,1006.83594
5640621,-20.99609,-7.8125,1023.4375,-149.41406,-657.71484,1136.23047,69.33594,-15.625,1019.53125
5645634,-11.71875,6.34766,1021.97266,-135.25391,-622.07031,1057.61719,72.26563,-29.29688,1013.67187
5650641,4.39453,-12.69531,1014.16016,-154.29687,-637.69531,942.38281,65.42969,-20.50781,1015.13672
5655645,-3.41797,-15.13672,1020.50781,-141.60156,-680.66406,879.39453,64.94141,-17.08984,1022.94922
5660647,1.46484,-7.32422,1020.99609,-142.57812,-677.73437,848.14453,81.54297,-15.13672,1020.99609
5665649,-0.48828,-5.37109,1032.71484,-169.92187,-606.93359,864.74609,62.01172,-6.34766,1013.67187
5670655,-2.92969,9.27734,1009.76562,-199.21875,-521.97266,922.85156,57.61719,-11.23047,1012.20703
5675666,4.39453,3.41797,1018.55469,-191.89453,-477.05078,1027.34375,71.28906,-1.95312,1020.99609
5680671,5.37109,-6.34766,1012.69531,-192.38281,-475.58594,1093.75,77.63672,-14.64844,1028.80859
5685674,4.39453,-3.41797,1013.18359,-170.89844,-495.11719,1131.83594,71.28906,-9.76562,1011.71875
5690677,2.92969,-10.74219,1019.04297,-133.30078,-599.12109,1085.44922,66.89453,-3.90625,1023.4375
5695681,2.92969,-3.90625,1023.92578,-146.97266,-622.55859,1031.73828,71.77734,-20.50781,1016.11328
5700682,-4.39453,10.25391,1016.60156,-126.46484,-627.44141,912.59766,73.24219,-7.32422,1016.11328
5705682,-3.41797,3.90625,1016.11328,-98.14453,-665.52734,778.80859,76.17188,-16.11328,1025.39063
5710683,-14.64844,3.90625,1021.97266,-75.19531,-683.59375,651.85547,75.68359,-18.55469,1015.625
5715683,-1.46484,-3.41797,1019.53125,-71.28906,-687.5,555.17578,65.42969,-21.97266,1004.39453
5720683,-12.69531,0.48828,1013.18359,-71.77734,-682.12891,499.51172,66.40625,-12.69531,1027.83203
5725688,3.90625,6.83594,1013.67187,-25.87891,-716.79687,521.48437,74.70703,-16.11328,1008.78906
5730694,-20.50781,-9.27734,1016.60156,-7.32422,-752.92969,540.52734,61.52344,-26.85547,1012.20703
5735705,-10.74219,-4.39453,1028.32031,-2.92969,-702.63672,655.27344,73.24219,-24.41406,1005.85937
5740714,-13.18359,-9.76562,1027.34375,-71.77734,-511.23047,794.43359,83.00781,-23.92578,1020.01953
5745726,-6.83594,-4.88281,1028.80859,-35.64453,-387.20703,958.00781,74.70703,-9.76562,1019.04297
5750738,-12.20703,2.44141,1016.11328,-15.13672,-346.19141,1073.24219,73.73047,-19.04297,1022.94922
5755751,-11.23047,1.46484,1030.27344,36.62109,-396.97266,1145.50781,57.12891,-25.87891,1016.60156
5760763,7.32422,-10.25391,1012.20703,80.56641,-543.45703,1158.20313,66.40625,-6.83594,1019.53125
5765770,-0.97656,2.92969,1026.85547,49.80469,-724.60937,1066.89453,77.63672,-17.57813,1022.94922
5770785,5.85937,-17.08984,1018.55469,7.8125,-38.08594,1159.17969,66.40625,-8.30078,1003.90625
5775795,3.90625,-1.95312,1007.8125,21.48438,-855.46875,790.52734,124.51172,-25.39063,1023.92578
5780806,-9.76562,5.85937,1016.60156,110.83984,-537.10937,668.45703,71.77734,-0.48828,1018.55469
5785815,13.18359,-7.8125,1011.23047,151.36719,-288.57422,578.125,47.85156,-31.73828,1014.16016
5790826,-5.37109,-20.01953,1013.18359,161.62109,-426.26953,427.24609,69.82422,-20.99609,998.53516
5795833,-12.69531,7.32422,1016.11328,182.61719,-331.54297,377.44141,54.19922,-3.90625,1003.41797
5800844,-18.55469,4.88281,1014.64844,134.27734,-247.55859,400.39062,64.94141,-35.15625,1022.94922
5805850,-12.69531,-6.34766,1014.16016,187.01172,-289.55078,461.91406,72.75391,-26.36719,1003.41797
5810859,-5.85937,-6.83594,1023.4375,191.89453,123.04688,686.52344,91.30859,8.30078,1020.01953
5815870,-14.64844,-8.78906,1038.57422,242.67578,-340.82031,695.3125,62.5,-17.57813,1019.53125
5820886,-5.85937,-4.88281,1020.99609,265.625,19.53125,870.11719,105.95703,-4.39453,1020.99609
5825900,-5.85937,-0.97656,1020.01953,164.55078,-19.53125,905.27344,87.40234,-2.44141,1012.69531
5830907,-3.90625,-2.44141,1020.01953,189.94141,130.85937,889.64844,76.17188,-21.97266,1011.23047
5835909,-3.90625,4.88281,1022.46094,172.85156,262.20703,874.51172,77.63672,-22.46094,1019.04297
5840911,4.39453,3.41797,1027.83203,216.79687,251.95312,821.28906,83.49609,-13.18359,1002.92969
5845918,-3.90625,-3.90625,1020.50781,283.20312,306.64062,828.61328,63.96484,-0.97656,1004.39453
5850925,1.46484,-0.97656,1022.46094,327.63672,248.53516,821.77734,82.03125,-16.60156,1035.15625
5855929,6.83594,-2.44141,1023.4375,318.84766,354.49219,883.78906,63.96484,2.44141,1001.95312
5860934,0.97656,-11.71875,1015.13672,269.04297,470.21484,940.91797,86.91406,-53.22266,1025.87891
5865942,4.39453,0.0,1023.92578,228.02734,602.53906,1000.0,64.45313,13.18359,1016.60156
5870954,11.71875,-11.23047,1034.66797,231.93359,797.36328,1063.96484,49.31641,21.97266,1003.90625
5875976,-7.32422,-5.85937,1027.34375,269.04297,756.83594,1090.33203,90.82031,-13.18359,1007.32422
5880991,-1.46484,-5.85937,1011.23047,318.35937,700.68359,1115.23438,54.6875,0.97656,1000.97656
5886000,-8.30078,1.46484,1020.50781,311.52344,740.72266,1176.75781,84.47266,-4.88281,1004.39453
5891013,-10.25391,8.30078,1022.46094,282.22656,788.57422,1248.53516,43.94531,-13.18359,1012.20703
5896022,4.39453,2.44141,1023.4375,268.55469,877.92969,1322.75391,105.95703,-35.15625,994.62891
5901029,0.97656,-4.39453,1017.57812,287.10937,888.67187,1370.11719,65.42969,-20.99609,1004.88281
5906042,0.97656,0.0,1016.60156,264.64844,895.99609,1387.20703,60.05859,-40.52734,1018.55469
5911048,-6.34766,-1.95312,1025.39063,285.64453,865.72266,1369.14063,78.61328,1.46484,1021.48437
5916061,3.90625,-7.32422,1014.16016,290.52734,855.95703,1356.44531,76.17188,-16.60156,1015.13672
5921073,-6.83594,12.20703,1022.94922,302.24609,821.77734,1355.46875,46.38672,-24.90234,1016.60156
5926081,-9.27734,8.78906,1018.55469,313.47656,757.8125,1353.02734,68.35938,-15.625,1013.67187
5931088,3.41797,-4.88281,1029.29688,294.92187,678.22266,1369.14063,67.38281,-16.60156,1033.69141
5936097,-2.44141,3.41797,1022.46094,249.51172,652.34375,1376.95313,69.33594,-16.60156,1028.32031
5941103,-4.39453,6.83594,1027.34375,192.87109,671.38672,1395.99609,61.03516,-20.50781,1034.66797
5946103,5.85937,-5.85937,1022.46094,119.14063,738.28125,1364.74609,72.75391,-10.25391,1037.59766
5951112,-11.23047,7.8125,1021.97266,76.66016,768.55469,1310.54688,61.03516,-20.01953,1013.67187
5956117,-5.85937,-2.44141,1013.18359,76.66016,687.5,1231.93359,74.21875,-25.87891,1009.76562
5961118,-18.06641,-1.46484,1021.48437,79.10156,581.54297,1129.88281,65.42969,-15.13672,1014.64844
5966121,7.8125,-4.88281,1019.04297,64.45313,488.28125,1022.46094,74.70703,1.46484,1030.76172
5971121,-3.90625,1.46484,1021.97266,64.94141,422.85156,937.98828,70.80078,-1.95312,1029.78516
5976125,-10.74219,-3.41797,1028.32031,62.5,341.30859,884.27734,71.28906,-19.53125,1006.83594
5981132,3.90625,5.37109,1021.97266,22.94922,339.35547,866.21094,85.9375,-11.71875,1014.64844
5986150,-2.44141,2.92969,1027.34375,5.37109,321.28906,894.04297,65.91797,-33.20313,994.14062
5991177,-8.78906,-4.39453,1028.80859,29.29688,242.67578,927.73437,73.73047,-8.78906,1010.74219
5996184,-7.8125,3.90625,1019.04297,49.31641,147.46094,989.25781,83.98438,-19.53125,1035.15625
6001204,-7.8125,1.95312,1032.71484,50.78125,28.32031,1004.39453,66.89453,-19.04297,1009.27734
6006222,9.76562,9.76562,1015.13672,31.25,-12.20703,1002.44141,71.77734,-11.23047,1012.20703
6011238,-0.97656,-5.37109,1018.55469,23.92578,40.52734,967.28516,77.63672,-15.13672,1010.74219
6016246,-8.78906,-3.41797,1025.87891,75.68359,-12.20703,884.76562,71.77734,-13.18359,1012.20703
6021263,-13.67187,-3.41797,1025.39063,100.58594,-73.73047,846.67969,77.63672,-25.87891,1020.50781
6026273,-12.20703,0.97656,1034.17969,117.1875,-158.20312,830.07812,66.89453,-15.13672,1021.48437
6031287,-5.37109,0.48828,1022.94922,105.95703,-187.01172,880.85937,79.10156,-34.66797,1017.08984
6036303,-2.92969,-10.74219,1018.06641,86.42578,-150.39062,976.5625,70.3125,-10.74219,1018.06641
6041318,-10.74219,0.48828,1024.90234,61.52344,-167.96875,1058.59375,70.3125,-11.71875,1015.625
6046325,-9.27734,4.39453,1006.83594,69.82422,-173.82812,1123.04688,82.03125,-25.39063,1003.90625
6051334,-12.20703,13.67187,1024.41406,48.33984,-196.28906,1142.08984,76.66016,-27.83203,1027.83203
6056344,-0.48828,-2.44141,1024.41406,37.59766,-208.49609,1126.95313,74.21875,-7.32422,1002.44141
6061360,-13.67187,-5.37109,1032.22656,48.82813,-210.9375,1082.03125,74.21875,-23.92578,1030.76172
6066375,5.85937,-3.41797,1025.87891,66.40625,-184.08203,995.60547,77.63672,-19.04297,1014.16016
6071389,7.8125,7.32422,1026.36719,61.52344,-229.98047,945.3125,73.73047,-18.06641,1020.50781
6076399,8.78906,4.88281,1010.25391,66.89453,-219.72656,909.66797,71.77734,-7.8125,1009.27734
6081409,-1.95312,-6.83594,1013.18359,41.99219,-184.57031,913.57422,76.17188,-18.55469,1011.23047
6086417,6.83594,9.27734,1027.83203,16.11328,-135.25391,989.25781,69.33594,-12.20703,1006.83594
6091432,4.88281,1.95312,1022.94922,21.97266,-132.32422,1076.66016,60.05859,-4.39453,1014.64844
6096441,-1.46484,-2.92969,1017.57812,58.10547,-113.28125,1178.22266,62.5,-11.71875,1017.57812
6101455,-7.8125,-6.83594,1024.90234,68.84766,-188.96484,1211.91406,77.14844,-20.01953,1023.92578
6106466,0.97656,-1.95312,1014.64844,68.35938,-198.24219,1224.60938,64.94141,-22.46094,1014.16016
6111476,-17.57813,7.8125,1030.76172,46.38672,-132.8125,1198.73047,66.40625,-13.18359,1024.41406
6116486,-1.95312,-5.37109,1025.39063,51.75781,-87.40234,1162.59766,75.19531,-14.16016,1019.53125
6121492,-6.34766,3.41797,1013.67187,37.59766,-63.47656,1096.67969,70.80078,-4.88281,1006.83594
6126496,2.92969,-17.08984,1017.08984,49.80469,-30.76172,1045.41016,76.66016,-16.11328,1002.44141
6131496,-12.69531,-8.30078,1023.4375,71.77734,-41.50391,1006.34766,68.84766,-3.90625,1016.11328
6136497,-6.34766,0.48828,1015.13672,84.47266,-37.59766,991.69922,72.75391,-16.60156,1019.04297
6141498,-7.8125,10.74219,1020.50781,121.58203,-17.57813,969.23828,75.19531,-19.04297,1025.87891
6146504,4.88281,-5.37109,1017.57812,171.38672,-28.80859,973.14453,57.61719,-14.64844,1016.60156
6151511,-3.90625,-2.92969,1017.57812,209.47266,-24.41406,991.21094,81.54297,-7.8125,1029.78516
6156510,1.95312,2.92969,1026.36719,218.75,-34.17969,1040.03906,80.07813,-14.64844,1016.11328
6161511,3.41797,6.34766,1009.76562,260.25391,-2.44141,1078.125,78.61328,-12.20703,1018.55469
6166510,-5.37109,0.0,1023.4375,310.05859,16.11328,1107.91016,75.19531,-5.85937,1008.30078
6171515,-8.78906,2.92969,1025.39063,356.93359,-19.04297,1108.88672,74.21875,-11.23047,1016.60156
6176516,11.71875,-15.13672,1019.53125,366.21094,11.23047,1049.80469,75.68359,-12.20703,1019.04297
6181516,-11.23047,0.48828,1024.41406,375.97656,91.30859,971.67969,81.05469,-21.97266,1015.625
6186515,-8.78906,-7.32422,1021.97266,388.67187,169.92187,864.25781,73.24219,-17.57813,1027.34375
6191516,-0.48828,-2.92969,1028.80859,408.20312,261.71875,802.24609,73.73047,-24.90234,1014.64844
6196516,-6.83594,9.76562,1016.11328,437.98828,300.29297,779.78516,71.77734,-19.04297,1020.99609
6201516,5.85937,-0.48828,1015.13672,513.67187,332.03125,793.94531,74.70703,-0.48828,1025.87891
6206518,0.0,1.46484,1020.01953,574.21875,267.08984,864.25781,87.89063,-12.69531,1011.71875
6211516,2.92969,-4.39453,1020.01953,656.25,188.47656,970.21484,74.70703,-24.41406,1020.01953
6216516,-11.71875,-5.85937,1014.64844,721.19141,146.97266,1113.28125,70.3125,-16.60156,1020.99609
6221516,3.90625,-5.37109,1018.06641,776.36719,117.1875,1205.07813,77.63672,-9.27734,1018.06641
6226515,-0.97656,-7.32422,1022.94922,841.79687,50.78125,1273.92578,75.68359,-23.92578,1024.90234
6231516,5.85937,-6.34766,1029.78516,909.66797,-27.83203,1277.34375,85.9375,-26.36719,1007.8125
6236516,-1.95312,-9.76562,1006.34766,969.23828,-104.49219,1216.30859,74.70703,-26.85547,1021.97266
6241518,-5.37109,-2.92969,1017.08984,1007.32422,-118.16406,1136.23047,64.94141,-15.13672,1011.71875
6246518,-8.30078,4.39453,1025.39063,1017.08984,-94.23828,1056.64063,72.26563,-21.97266,1010.25391
6251518,-2.44141,4.39453,1020.50781,1037.10938,-94.72656,980.95703,93.75,-21.97266,1014.16016
6256519,8.30078,12.20703,1027.34375,1025.87891,-96.67969,959.96094,84.96094,-16.11328,1015.13672
6261518,-5.85937,4.39453,1032.71484,1015.13672,-113.28125,979.00391,64.94141,-23.4375,1028.80859
6266518,-6.34766,7.32422,1027.83203,1022.94922,-145.99609,1044.92188,73.73047,-22.94922,1011.71875
6271518,-9.76562,6.83594,1015.13672,983.88672,-132.32422,1123.04688,69.82422,-20.99609,1012.69531
6276518,1.46484,-0.48828,1027.34375,984.86328,-149.41406,1186.52344,80.07813,-20.50781,1022.46094
6281519,-7.8125,-0.97656,1012.20703,985.35156,-263.18359,1212.89063,67.38281,-20.99609,1015.13672
